HCPCS_CODE,first_seen,last_seen,months_active,total_paid,provider_count,first_dt,last_dt,first_quarter,last_quarter
31000,2018-01,2024-11,8,10829.63,5,2018-01-01,2024-11-01,2018Q1,2024Q4
L1920,2019-04,2023-01,3,11839.81,2,2019-04-01,2023-01-01,2019Q2,2023Q1
A6255,2019-07,2022-09,9,58325.98,2,2019-07-01,2022-09-01,2019Q3,2022Q3
90685,2018-01,2024-11,68,373063.97,2002,2018-01-01,2024-11-01,2018Q1,2024Q4
11760,2018-04,2024-10,19,22356.840000000004,3,2018-04-01,2024-10-01,2018Q2,2024Q4
81355,2018-03,2024-01,41,26729.890000000003,37,2018-03-01,2024-01-01,2018Q1,2024Q1
87551,2018-03,2024-12,42,86358.08,32,2018-03-01,2024-12-01,2018Q1,2024Q4
M0116,2020-03,2022-04,20,5521242.340000001,164,2020-03-01,2022-04-01,2020Q1,2022Q2
J1944,2021-02,2024-08,13,28316.670000000002,8,2021-02-01,2024-08-01,2021Q1,2024Q3
L3040,2018-02,2024-12,53,111671.92999999998,30,2018-02-01,2024-12-01,2018Q1,2024Q4
90672,2018-10,2024-12,46,180356.77,861,2018-10-01,2024-12-01,2018Q4,2024Q4
99409,2018-01,2024-11,76,359119.26000000007,78,2018-01-01,2024-11-01,2018Q1,2024Q4
78013,2021-08,2024-11,10,44716.18000000001,2,2021-08-01,2024-11-01,2021Q3,2024Q4
J2550,2018-01,2024-12,84,278848.4099999999,787,2018-01-01,2024-12-01,2018Q1,2024Q4
G9357,2019-10,2024-11,53,161655.32,38,2019-10-01,2024-11-01,2019Q4,2024Q4
95943,2018-01,2021-12,44,187241.70000000004,74,2018-01-01,2021-12-01,2018Q1,2021Q4
L3762,2019-10,2024-07,13,23796.33,6,2019-10-01,2024-07-01,2019Q4,2024Q3
A4333,2018-01,2024-12,84,141956.63,82,2018-01-01,2024-12-01,2018Q1,2024Q4
G9551,2018-01,2024-12,84,27201.669999999995,466,2018-01-01,2024-12-01,2018Q1,2024Q4
0105U,2023-08,2023-08,1,2280.0,1,2023-08-01,2023-08-01,2023Q3,2023Q3
L4210,2019-01,2024-10,19,239910.10000000003,5,2019-01-01,2024-10-01,2019Q1,2024Q4
L5910,2018-05,2024-09,19,52097.579999999994,13,2018-05-01,2024-09-01,2018Q2,2024Q3
88269,2019-08,2024-11,6,8933.33,1,2019-08-01,2024-11-01,2019Q3,2024Q4
A4369,2018-01,2024-12,81,82497.17000000001,60,2018-01-01,2024-12-01,2018Q1,2024Q4
D0425,2018-01,2024-11,74,133368.00000000003,21,2018-01-01,2024-11-01,2018Q1,2024Q4
D8703,2020-02,2024-11,35,97452.41,24,2020-02-01,2024-11-01,2020Q1,2024Q4
E0249,2018-07,2024-03,18,17713.53,2,2018-07-01,2024-03-01,2018Q3,2024Q1
99375,2018-02,2024-08,27,40987.22,13,2018-02-01,2024-08-01,2018Q1,2024Q3
82157,2018-01,2024-11,80,260528.89000000004,77,2018-01-01,2024-11-01,2018Q1,2024Q4
81252,2018-03,2024-10,27,31555.920000000002,9,2018-03-01,2024-10-01,2018Q1,2024Q4
X1922,2018-01,2020-04,19,152820.82999999996,9,2018-01-01,2020-04-01,2018Q1,2020Q2
90473,2018-01,2024-12,84,493994.7699999999,747,2018-01-01,2024-12-01,2018Q1,2024Q4
81402,2018-02,2024-11,49,99298.65999999999,26,2018-02-01,2024-11-01,2018Q1,2024Q4
A4268,2018-01,2024-12,57,77397.00000000001,24,2018-01-01,2024-12-01,2018Q1,2024Q4
Z6400,2018-01,2024-12,84,210780.14000000004,380,2018-01-01,2024-12-01,2018Q1,2024Q4
S0197,2018-01,2024-10,70,11295.429999999998,36,2018-01-01,2024-10-01,2018Q1,2024Q4
0296T,2018-03,2020-12,27,35367.46,37,2018-03-01,2020-12-01,2018Q1,2020Q4
A7524,2019-02,2024-09,4,6567.18,1,2019-02-01,2024-09-01,2019Q1,2024Q3
J9305,2018-03,2024-11,23,742970.7300000001,14,2018-03-01,2024-11-01,2018Q1,2024Q4
E0246,2018-01,2024-12,60,136329.84,27,2018-01-01,2024-12-01,2018Q1,2024Q4
A6204,2018-02,2023-04,23,12909.319999999998,6,2018-02-01,2023-04-01,2018Q1,2023Q2
D0380,2021-01,2024-09,13,53108.03999999999,8,2021-01-01,2024-09-01,2021Q1,2024Q3
26440,2018-04,2024-02,8,62821.88,3,2018-04-01,2024-02-01,2018Q2,2024Q1
A9581,2018-01,2024-10,35,55348.78,16,2018-01-01,2024-10-01,2018Q1,2024Q4
76514,2018-01,2024-12,83,339649.87,560,2018-01-01,2024-12-01,2018Q1,2024Q4
58605,2023-06,2023-11,2,3805.37,1,2023-06-01,2023-11-01,2023Q2,2023Q4
V2205,2018-01,2024-11,46,69309.33000000002,15,2018-01-01,2024-11-01,2018Q1,2024Q4
A4248,2018-01,2024-10,49,24034.210000000003,16,2018-01-01,2024-10-01,2018Q1,2024Q4
A7017,2019-04,2024-09,8,15455.22,4,2019-04-01,2024-09-01,2019Q2,2024Q3
82232,2018-01,2024-12,84,102933.40000000001,102,2018-01-01,2024-12-01,2018Q1,2024Q4
Z6412,2018-01,2024-11,32,30397.039999999997,15,2018-01-01,2024-11-01,2018Q1,2024Q4
86631,2018-02,2024-09,67,36716.3,34,2018-02-01,2024-09-01,2018Q1,2024Q3
82787,2018-01,2024-12,82,118032.94,72,2018-01-01,2024-12-01,2018Q1,2024Q4
90655,2018-01,2024-12,58,40181.53999999999,191,2018-01-01,2024-12-01,2018Q1,2024Q4
L4002,2018-04,2024-09,12,12164.829999999998,5,2018-04-01,2024-09-01,2018Q2,2024Q3
G0445,2018-01,2024-11,82,151169.46000000002,137,2018-01-01,2024-11-01,2018Q1,2024Q4
A7036,2018-01,2024-11,83,162345.16000000003,201,2018-01-01,2024-11-01,2018Q1,2024Q4
99195,2018-01,2024-11,70,125643.14000000003,59,2018-01-01,2024-11-01,2018Q1,2024Q4
90678,2023-09,2024-12,14,112038.68000000001,57,2023-09-01,2024-12-01,2023Q3,2024Q4
K0455,2018-02,2023-12,32,56993.04000000001,8,2018-02-01,2023-12-01,2018Q1,2023Q4
73701,2018-03,2024-11,38,84450.84999999999,28,2018-03-01,2024-11-01,2018Q1,2024Q4
0509T,2019-01,2023-07,19,13895.309999999998,20,2019-01-01,2023-07-01,2019Q1,2023Q3
64417,2018-02,2024-01,21,19519.82,10,2018-02-01,2024-01-01,2018Q1,2024Q1
Z6202,2018-02,2024-12,62,25745.620000000003,43,2018-02-01,2024-12-01,2018Q1,2024Q4
X4300,2018-04,2023-01,13,17749.579999999998,4,2018-04-01,2023-01-01,2018Q2,2023Q1
G1010,2020-07,2024-12,53,6268.83,75,2020-07-01,2024-12-01,2020Q3,2024Q4
G9011,2018-01,2024-11,82,158138.09,62,2018-01-01,2024-11-01,2018Q1,2024Q4
99411,2018-01,2024-12,75,90271.09,71,2018-01-01,2024-12-01,2018Q1,2024Q4
S0390,2018-01,2024-11,31,19550.350000000002,6,2018-01-01,2024-11-01,2018Q1,2024Q4
Z5904,2018-10,2023-07,10,9371.699999999999,2,2018-10-01,2023-07-01,2018Q4,2023Q3
87106,2018-01,2024-11,80,57759.02000000001,104,2018-01-01,2024-11-01,2018Q1,2024Q4
80174,2020-11,2022-02,4,4500.0,1,2020-11-01,2022-02-01,2020Q4,2022Q1
81309,2020-02,2024-10,21,108722.26999999999,8,2020-02-01,2024-10-01,2020Q1,2024Q4
94617,2018-06,2024-11,24,64258.240000000005,5,2018-06-01,2024-11-01,2018Q2,2024Q4
92568,2018-01,2024-11,79,77365.87,61,2018-01-01,2024-11-01,2018Q1,2024Q4
Z5916,2018-01,2024-07,35,37054.32,9,2018-01-01,2024-07-01,2018Q1,2024Q3
Z5932,2018-05,2024-10,16,11582.55,5,2018-05-01,2024-10-01,2018Q2,2024Q4
01965,2018-03,2024-02,24,27866.390000000003,10,2018-03-01,2024-02-01,2018Q1,2024Q1
A4433,2018-05,2024-08,16,9411.02,4,2018-05-01,2024-08-01,2018Q2,2024Q3
ATP02,2018-01,2024-11,81,38201.899999999994,52,2018-01-01,2024-11-01,2018Q1,2024Q4
86615,2018-02,2024-12,42,16650.23,12,2018-02-01,2024-12-01,2018Q1,2024Q4
87076,2018-01,2024-12,83,110029.56000000001,104,2018-01-01,2024-12-01,2018Q1,2024Q4
84588,2018-02,2024-08,15,3781.32,7,2018-02-01,2024-08-01,2018Q1,2024Q3
Q0511,2018-01,2024-11,83,181197.05,230,2018-01-01,2024-11-01,2018Q1,2024Q4
85378,2018-01,2024-11,83,137952.88999999996,259,2018-01-01,2024-11-01,2018Q1,2024Q4
Q0177,2018-01,2024-11,72,6623.07,47,2018-01-01,2024-11-01,2018Q1,2024Q4
82127,2018-03,2024-01,14,5446.82,2,2018-03-01,2024-01-01,2018Q1,2024Q1
82085,2018-01,2024-12,83,98421.48000000001,98,2018-01-01,2024-12-01,2018Q1,2024Q4
0252,2019-07,2024-05,8,883.4200000000001,3,2019-07-01,2024-05-01,2019Q3,2024Q2
0151A,2023-06,2023-08,2,3655.1800000000003,6,2023-06-01,2023-08-01,2023Q2,2023Q3
86813,2018-03,2021-10,4,3465.34,1,2018-03-01,2021-10-01,2018Q1,2021Q4
A5072,2020-01,2024-03,3,3842.73,1,2020-01-01,2024-03-01,2020Q1,2024Q1
L5684,2022-04,2022-04,1,544.1,1,2022-04-01,2022-04-01,2022Q2,2022Q2
ATP06,2018-02,2024-05,43,12687.43,21,2018-02-01,2024-05-01,2018Q1,2024Q2
73592,2019-07,2024-05,3,1607.4099999999999,1,2019-07-01,2024-05-01,2019Q3,2024Q2
1100F,2018-01,2024-11,83,10759.230000000001,300,2018-01-01,2024-11-01,2018Q1,2024Q4
J7610,2018-01,2024-11,36,1102.8200000000002,22,2018-01-01,2024-11-01,2018Q1,2024Q4
L3225,2018-10,2024-10,13,25275.21,4,2018-10-01,2024-10-01,2018Q4,2024Q4
93291,2018-09,2024-05,30,10171.5,16,2018-09-01,2024-05-01,2018Q3,2024Q2
G0420,2018-10,2024-08,10,1600.18,7,2018-10-01,2024-08-01,2018Q4,2024Q3
87272,2018-01,2024-11,53,13796.6,29,2018-01-01,2024-11-01,2018Q1,2024Q4
96549,2018-08,2024-10,21,14647.84,9,2018-08-01,2024-10-01,2018Q3,2024Q4
70110,2019-04,2023-09,10,3288.46,3,2019-04-01,2023-09-01,2019Q2,2023Q3
83030,2018-01,2024-10,20,4923.0,5,2018-01-01,2024-10-01,2018Q1,2024Q4
J9260,2018-01,2024-11,64,23458.069999999996,43,2018-01-01,2024-11-01,2018Q1,2024Q4
84143,2018-06,2024-10,48,317805.78,15,2018-06-01,2024-10-01,2018Q2,2024Q4
G9638,2018-01,2024-12,84,5152.08,164,2018-01-01,2024-12-01,2018Q1,2024Q4
M0154,2020-03,2022-02,4,22361.72,3,2020-03-01,2022-02-01,2020Q1,2022Q1
A9576,2018-01,2024-12,79,367378.38,98,2018-01-01,2024-12-01,2018Q1,2024Q4
J2720,2018-02,2024-09,24,1890.65,15,2018-02-01,2024-09-01,2018Q1,2024Q3
86340,2018-02,2024-11,63,22047.899999999998,28,2018-02-01,2024-11-01,2018Q1,2024Q4
A4208,2018-01,2024-12,83,75391.53000000001,95,2018-01-01,2024-12-01,2018Q1,2024Q4
80157,2018-02,2024-04,21,14758.199999999999,6,2018-02-01,2024-04-01,2018Q1,2024Q2
S3601,2019-05,2024-10,12,11259.3,3,2019-05-01,2024-10-01,2019Q2,2024Q4
87580,2021-01,2023-09,7,1710.2,3,2021-01-01,2023-09-01,2021Q1,2023Q3
86830,2018-02,2024-07,31,29840.510000000002,9,2018-02-01,2024-07-01,2018Q1,2024Q3
76497,2019-04,2024-08,40,63963.53,8,2019-04-01,2024-08-01,2019Q2,2024Q3
82705,2018-01,2024-12,78,15650.429999999998,41,2018-01-01,2024-12-01,2018Q1,2024Q4
J3250,2018-08,2024-04,18,2039.5899999999997,9,2018-08-01,2024-04-01,2018Q3,2024Q2
82009,2018-01,2024-11,83,22017.14,144,2018-01-01,2024-11-01,2018Q1,2024Q4
K0603,2018-01,2023-10,27,3659.92,6,2018-01-01,2023-10-01,2018Q1,2023Q4
CP001,2018-03,2023-09,12,2119.61,5,2018-03-01,2023-09-01,2018Q1,2023Q3
80169,2018-09,2024-10,28,5499.98,12,2018-09-01,2024-10-01,2018Q3,2024Q4
82608,2018-11,2024-08,13,5839.58,9,2018-11-01,2024-08-01,2018Q4,2024Q3
E1353,2018-01,2024-09,37,3464.05,17,2018-01-01,2024-09-01,2018Q1,2024Q3
82595,2018-01,2024-11,48,4053.8399999999997,22,2018-01-01,2024-11-01,2018Q1,2024Q4
76706,2018-05,2024-10,26,30206.32,22,2018-05-01,2024-10-01,2018Q2,2024Q4
81300,2018-03,2024-10,24,95694.64,10,2018-03-01,2024-10-01,2018Q1,2024Q4
G9917,2020-03,2023-05,7,210.11,3,2020-03-01,2023-05-01,2020Q1,2023Q2
77090,2022-03,2024-09,8,2665.08,3,2022-03-01,2024-09-01,2022Q1,2024Q3
A4312,2018-01,2024-08,24,85024.18000000001,7,2018-01-01,2024-08-01,2018Q1,2024Q3
99416,2021-03,2024-05,11,669.72,5,2021-03-01,2024-05-01,2021Q1,2024Q2
G9507,2018-02,2024-11,77,900.1099999999999,49,2018-02-01,2024-11-01,2018Q1,2024Q4
5010F,2018-01,2024-11,79,348.81,98,2018-01-01,2024-11-01,2018Q1,2024Q4
G0403,2018-11,2024-03,10,293.82,9,2018-11-01,2024-03-01,2018Q4,2024Q1
Q0169,2018-02,2024-04,35,441.06,16,2018-02-01,2024-04-01,2018Q1,2024Q2
G0318,2023-01,2024-11,19,6213.69,19,2023-01-01,2024-11-01,2023Q1,2024Q4
85460,2018-01,2024-09,40,1276.3899999999999,20,2018-01-01,2024-09-01,2018Q1,2024Q3
J1643,2023-01,2024-08,12,199.87,13,2023-01-01,2024-08-01,2023Q1,2024Q3
J0945,2018-01,2024-06,25,218.48,13,2018-01-01,2024-06-01,2018Q1,2024Q2
J0744,2018-01,2024-11,68,28861.260000000002,58,2018-01-01,2024-11-01,2018Q1,2024Q4
A6413,2018-02,2024-11,75,225.5,34,2018-02-01,2024-11-01,2018Q1,2024Q4
0251,2018-09,2024-10,12,1428.67,6,2018-09-01,2024-10-01,2018Q3,2024Q4
G8477,2018-02,2024-09,46,112.0,29,2018-02-01,2024-09-01,2018Q1,2024Q3
K0052,2018-06,2024-09,26,5394.389999999999,16,2018-06-01,2024-09-01,2018Q2,2024Q3
3045F,2018-01,2020-01,25,1443.2399999999998,201,2018-01-01,2020-01-01,2018Q1,2020Q1
G8483,2018-01,2024-12,84,2158.13,598,2018-01-01,2024-12-01,2018Q1,2024Q4
J7637,2018-04,2021-07,5,2.81,4,2018-04-01,2021-07-01,2018Q2,2021Q3
91311,2022-06,2023-04,10,959.17,58,2022-06-01,2023-04-01,2022Q2,2023Q2
87190,2019-06,2022-08,5,198.54000000000002,2,2019-06-01,2022-08-01,2019Q2,2022Q3
G8997,2018-01,2019-09,17,1758.7399999999998,31,2018-01-01,2019-09-01,2018Q1,2019Q3
0451,2019-07,2020-08,4,2695.38,2,2019-07-01,2020-08-01,2019Q3,2020Q3
18,2019-05,2024-12,67,0.0,10,2019-05-01,2024-12-01,2019Q2,2024Q4
0517F,2018-01,2024-11,71,490.44000000000005,57,2018-01-01,2024-11-01,2018Q1,2024Q4
1039F,2018-02,2024-10,33,0.0,23,2018-02-01,2024-10-01,2018Q1,2024Q4
76802,2018-11,2023-06,10,2293.6,5,2018-11-01,2023-06-01,2018Q4,2023Q2
99420,2018-03,2021-12,10,0.0,4,2018-03-01,2021-12-01,2018Q1,2021Q4
G9561,2018-01,2021-11,44,0.060000000000000005,29,2018-01-01,2021-11-01,2018Q1,2021Q4
G9644,2018-01,2023-09,9,0.0,6,2018-01-01,2023-09-01,2018Q1,2023Q3
G8541,2018-01,2022-04,44,0.0,85,2018-01-01,2022-04-01,2018Q1,2022Q2
3006F,2023-03,2024-11,4,0.0,2,2023-03-01,2024-11-01,2023Q1,2024Q4
G9900,2018-03,2024-11,72,19.35,37,2018-03-01,2024-11-01,2018Q1,2024Q4
G0295,2022-11,2024-07,8,152094.65,2,2022-11-01,2024-07-01,2022Q4,2024Q3
G8864,2019-02,2024-11,20,0.09,8,2019-02-01,2024-11-01,2019Q1,2024Q4
J1444,2020-05,2022-11,10,97485.88999999998,6,2020-05-01,2022-11-01,2020Q2,2022Q4
90644,2018-03,2024-09,30,1027.09,15,2018-03-01,2024-09-01,2018Q1,2024Q3
W7077,2019-11,2024-01,3,0.0,1,2019-11-01,2024-01-01,2019Q4,2024Q1
0683,2018-10,2024-07,7,73080.51,2,2018-10-01,2024-07-01,2018Q4,2024Q3
K0903,2018-04,2018-12,7,9871.230000000001,12,2018-04-01,2018-12-01,2018Q2,2018Q4
0120,2018-09,2024-11,30,10004505.610000003,15,2018-09-01,2024-11-01,2018Q3,2024Q4
81216,2019-06,2024-09,8,1302.6000000000001,3,2019-06-01,2024-09-01,2019Q2,2024Q3
G8935,2018-04,2024-12,39,0.0,17,2018-04-01,2024-12-01,2018Q2,2024Q4
1AA11,2020-02,2024-12,39,232.95999999999998,35,2020-02-01,2024-12-01,2020Q1,2024Q4
G9666,2019-03,2021-12,10,31.5,4,2019-03-01,2021-12-01,2019Q1,2021Q4
G8635,2021-01,2023-08,4,0.0,1,2021-01-01,2023-08-01,2021Q1,2023Q3
74300,2018-04,2023-03,17,9928.64,13,2018-04-01,2023-03-01,2018Q2,2023Q1
J2950,2018-02,2023-07,14,0.0,3,2018-02-01,2023-07-01,2018Q1,2023Q3
G0329,2019-10,2023-09,6,0.0,2,2019-10-01,2023-09-01,2019Q4,2023Q3
D4381,2018-05,2024-05,17,183749.6,13,2018-05-01,2024-05-01,2018Q2,2024Q2
G0228,2018-02,2024-08,22,206347.05,2,2018-02-01,2024-08-01,2018Q1,2024Q3
21046,2018-03,2018-03,1,11857.95,1,2018-03-01,2018-03-01,2018Q1,2018Q1
54304,2019-12,2024-04,12,159493.08000000002,8,2019-12-01,2024-04-01,2019Q4,2024Q2
Q0085,2019-06,2023-08,6,54595.0,1,2019-06-01,2023-08-01,2019Q2,2023Q3
E1170,2019-11,2024-11,5,49514.85,1,2019-11-01,2024-11-01,2019Q4,2024Q4
Z5999,2018-03,2022-03,34,3864498.3200000003,14,2018-03-01,2022-03-01,2018Q1,2022Q1
V5130,2018-02,2024-07,24,836911.0500000002,14,2018-02-01,2024-07-01,2018Q1,2024Q3
26180,2018-04,2023-10,8,35932.57,3,2018-04-01,2023-10-01,2018Q2,2023Q4
67500,2018-06,2024-06,27,118501.20000000001,6,2018-06-01,2024-06-01,2018Q2,2024Q2
81249,2019-06,2024-08,19,81850.33,12,2019-06-01,2024-08-01,2019Q2,2024Q3
0914,2018-04,2019-08,4,21625.73,5,2018-04-01,2019-08-01,2018Q2,2019Q3
49322,2019-04,2023-12,6,19343.73,1,2019-04-01,2023-12-01,2019Q2,2023Q4
J8521,2018-09,2023-02,3,5228.549999999999,2,2018-09-01,2023-02-01,2018Q3,2023Q1
69005,2019-07,2019-07,1,2739.94,1,2019-07-01,2019-07-01,2019Q3,2019Q3
93025,2019-06,2023-09,3,4860.400000000001,1,2019-06-01,2023-09-01,2019Q2,2023Q3
E0679,2024-02,2024-09,3,5632.790000000001,1,2024-02-01,2024-09-01,2024Q1,2024Q3
S9348,2019-04,2024-09,16,354964.12999999995,10,2019-04-01,2024-09-01,2019Q2,2024Q3
57510,2022-03,2024-10,3,5517.12,2,2022-03-01,2024-10-01,2022Q1,2024Q4
14000,2019-08,2019-08,1,1742.84,1,2019-08-01,2019-08-01,2019Q3,2019Q3
15274,2018-02,2024-07,12,42468.89,3,2018-02-01,2024-07-01,2018Q1,2024Q3
Z5928,2018-01,2024-06,11,8623.0,5,2018-01-01,2024-06-01,2018Q1,2024Q2
00830,2018-02,2023-07,8,11219.849999999999,6,2018-02-01,2023-07-01,2018Q1,2023Q3
G9996,2022-12,2024-03,7,1839.88,5,2022-12-01,2024-03-01,2022Q4,2024Q1
A4426,2021-11,2024-01,6,2903.9500000000003,1,2021-11-01,2024-01-01,2021Q4,2024Q1
96422,2021-06,2021-12,3,3154.31,2,2021-06-01,2021-12-01,2021Q2,2021Q4
0295T,2018-04,2019-04,6,999.21,3,2018-04-01,2019-04-01,2018Q2,2019Q2
27500,2018-10,2020-02,2,9140.0,2,2018-10-01,2020-02-01,2018Q4,2020Q1
95868,2019-04,2022-07,5,1987.06,2,2019-04-01,2022-07-01,2019Q2,2022Q3
L3999,2018-01,2021-11,5,1600.05,3,2018-01-01,2021-11-01,2018Q1,2021Q4
75827,2018-10,2023-03,7,969.47,5,2018-10-01,2023-03-01,2018Q4,2023Q1
95977,2019-01,2023-06,5,1659.1799999999998,4,2019-01-01,2023-06-01,2019Q1,2023Q2
88248,2019-12,2024-10,7,8011.610000000001,2,2019-12-01,2024-10-01,2019Q4,2024Q4
86727,2022-05,2024-09,11,3251.0499999999997,1,2022-05-01,2024-09-01,2022Q2,2024Q3
86622,2018-02,2024-04,10,1585.9899999999998,6,2018-02-01,2024-04-01,2018Q1,2024Q2
J1800,2018-03,2018-03,1,38.19,1,2018-03-01,2018-03-01,2018Q1,2018Q1
G9636,2020-12,2021-10,6,0.01,1,2020-12-01,2021-10-01,2020Q4,2021Q4
W4132,2022-12,2024-03,3,409.62,2,2022-12-01,2024-03-01,2022Q4,2024Q1
J0287,2018-05,2023-07,5,943.5,2,2018-05-01,2023-07-01,2018Q2,2023Q3
G9989,2022-04,2022-08,4,0.0,5,2022-04-01,2022-08-01,2022Q2,2022Q3
G8712,2019-04,2024-06,12,0.0,7,2019-04-01,2024-06-01,2019Q2,2024Q2
G9817,2019-02,2019-02,1,0.0,1,2019-02-01,2019-02-01,2019Q1,2019Q1
M1018,2020-01,2023-08,2,0.0,2,2020-01-01,2023-08-01,2020Q1,2023Q3
SA021,2020-06,2021-06,5,0.0,2,2020-06-01,2021-06-01,2020Q2,2021Q2
4306F,2018-03,2024-11,33,0.14,8,2018-03-01,2024-11-01,2018Q1,2024Q4
M0202,2021-09,2022-03,3,22980.329999999998,3,2021-09-01,2022-03-01,2021Q3,2022Q1
0111,2018-02,2024-11,20,3117494.38,11,2018-02-01,2024-11-01,2018Q1,2024Q4
13151,2024-02,2024-02,1,7667.24,1,2024-02-01,2024-02-01,2024Q1,2024Q1
J3031,2023-04,2024-10,4,72904.18,2,2023-04-01,2024-10-01,2023Q2,2024Q4
J1955,2018-09,2024-06,16,135318.7,8,2018-09-01,2024-06-01,2018Q3,2024Q2
M0169,2021-02,2021-10,3,127155.97,2,2021-02-01,2021-10-01,2021Q1,2021Q4
97157,2019-10,2024-11,12,32793.91,10,2019-10-01,2024-11-01,2019Q4,2024Q4
E0372,2018-05,2023-11,6,30396.22,3,2018-05-01,2023-11-01,2018Q2,2023Q4
0215U,2022-11,2022-12,2,3089.58,1,2022-11-01,2022-12-01,2022Q4,2022Q4
M1017,2020-07,2022-10,6,448962.5,2,2020-07-01,2022-10-01,2020Q3,2022Q4
64446,2022-02,2023-10,3,2861.51,2,2022-02-01,2023-10-01,2022Q1,2023Q4
S8948,2018-08,2023-08,10,12769.119999999999,2,2018-08-01,2023-08-01,2018Q3,2023Q3
0517,2018-06,2018-06,1,644.75,1,2018-06-01,2018-06-01,2018Q2,2018Q2
80414,2018-09,2024-01,12,11870.33,6,2018-09-01,2024-01-01,2018Q3,2024Q1
D0473,2018-06,2024-09,5,4261.89,4,2018-06-01,2024-09-01,2018Q2,2024Q3
88161,2018-06,2023-08,8,4489.030000000001,5,2018-06-01,2023-08-01,2018Q2,2023Q3
91304,2023-12,2024-11,4,592.8,5,2023-12-01,2024-11-01,2023Q4,2024Q4
0690T,2023-07,2023-07,1,0.0,1,2023-07-01,2023-07-01,2023Q3,2023Q3
G9365,2018-04,2020-11,9,0.0,6,2018-04-01,2020-11-01,2018Q2,2020Q4
G2182,2023-08,2024-08,4,0.0,2,2023-08-01,2024-08-01,2023Q3,2024Q3
HH023,2024-05,2024-10,6,0.0,3,2024-05-01,2024-10-01,2024Q2,2024Q4
81418,2023-01,2024-10,12,849246.0,7,2023-01-01,2024-10-01,2023Q1,2024Q4
Y9504,2018-01,2024-10,76,12659065.7,55,2018-01-01,2024-10-01,2018Q1,2024Q4
S9061,2018-09,2024-10,13,263063.01,3,2018-09-01,2024-10-01,2018Q3,2024Q4
E1009,2022-08,2022-08,1,29246.0,1,2022-08-01,2022-08-01,2022Q3,2022Q3
X0241,2018-01,2020-04,14,1163878.0,6,2018-01-01,2020-04-01,2018Q1,2020Q2
19125,2023-04,2023-07,2,47183.64,1,2023-04-01,2023-07-01,2023Q2,2023Q3
Z6030,2020-07,2021-03,2,46421.01,1,2020-07-01,2021-03-01,2020Q3,2021Q1
90806,2018-08,2024-08,14,2785599.2700000005,4,2018-08-01,2024-08-01,2018Q3,2024Q3
29823,2023-04,2023-05,2,14462.23,2,2023-04-01,2023-05-01,2023Q2,2023Q2
S4990,2019-05,2020-01,3,1624.0,2,2019-05-01,2020-01-01,2019Q2,2020Q1
86051,2024-03,2024-08,3,1101.52,2,2024-03-01,2024-08-01,2024Q1,2024Q3
D1555,2018-02,2018-05,3,1320.0,2,2018-02-01,2018-05-01,2018Q1,2018Q2
73525,2023-03,2023-08,2,709.87,1,2023-03-01,2023-08-01,2023Q1,2023Q3
J2210,2018-03,2018-03,1,232.69,1,2018-03-01,2018-03-01,2018Q1,2018Q1
82190,2018-09,2023-04,7,2077.58,1,2018-09-01,2023-04-01,2018Q3,2023Q2
J2540,2018-10,2019-08,2,112.92,2,2018-10-01,2019-08-01,2018Q4,2019Q3
84035,2019-06,2022-11,9,141.14,3,2019-06-01,2022-11-01,2019Q2,2022Q4
0379T,2019-06,2023-08,5,45.089999999999996,1,2019-06-01,2023-08-01,2019Q2,2023Q3
S9453,2018-01,2024-07,7,12692.98,6,2018-01-01,2024-07-01,2018Q1,2024Q3
A6262,2023-09,2023-09,1,11.48,1,2023-09-01,2023-09-01,2023Q3,2023Q3
1001,2022-12,2024-02,6,0.0,4,2022-12-01,2024-02-01,2022Q4,2024Q1
D2799,2019-12,2023-11,3,0.0,2,2019-12-01,2023-11-01,2019Q4,2023Q4
G9782,2021-02,2023-10,2,0.0,2,2021-02-01,2023-10-01,2021Q1,2023Q4
V2625,2019-07,2020-05,3,242.5,1,2019-07-01,2020-05-01,2019Q3,2020Q2
02414,2023-12,2024-09,4,0.0,2,2023-12-01,2024-09-01,2023Q4,2024Q3
G9498,2024-02,2024-02,1,0.0,1,2024-02-01,2024-02-01,2024Q1,2024Q1
G9395,2024-09,2024-09,1,0.0,1,2024-09-01,2024-09-01,2024Q3,2024Q3
0326U,2022-10,2024-04,5,333889.87,1,2022-10-01,2024-04-01,2022Q4,2024Q2
M1237,2024-04,2024-09,2,0.0,2,2024-04-01,2024-09-01,2024Q2,2024Q3
37249,2021-04,2021-06,2,18554.18,1,2021-04-01,2021-06-01,2021Q2,2021Q2
37243,2018-11,2018-11,1,8678.35,1,2018-11-01,2018-11-01,2018Q4,2018Q4
57425,2019-08,2022-07,2,49430.76,2,2019-08-01,2022-07-01,2019Q3,2022Q3
11401,2018-11,2023-08,7,9598.84,4,2018-11-01,2023-08-01,2018Q4,2023Q3
64462,2023-05,2024-10,3,3162.29,2,2023-05-01,2024-10-01,2023Q2,2024Q4
S0610,2019-04,2024-09,13,19638.75,7,2019-04-01,2024-09-01,2019Q2,2024Q3
01470,2018-04,2024-01,7,6396.549999999999,6,2018-04-01,2024-01-01,2018Q2,2024Q1
87380,2019-03,2024-01,4,884.1400000000001,1,2019-03-01,2024-01-01,2019Q1,2024Q1
