HCPCS_CODE,first_seen,last_seen,months_active,total_paid,provider_count,first_dt,last_dt,first_quarter,last_quarter
A4375,2023-04,2023-04,1,5961.04,1,2023-04-01,2023-04-01,2023Q2,2023Q2
L3219,2018-01,2024-12,28,199019.82,17,2018-01-01,2024-12-01,2018Q1,2024Q4
97003,2018-02,2019-09,8,23601.16,9,2018-02-01,2019-09-01,2018Q1,2019Q3
64450,2018-02,2024-11,44,126068.99999999999,49,2018-02-01,2024-11-01,2018Q1,2024Q4
K1034,2022-04,2024-08,19,182913.99000000002,40,2022-04-01,2024-08-01,2022Q2,2024Q3
87650,2018-01,2024-06,28,36080.16,32,2018-01-01,2024-06-01,2018Q1,2024Q2
87506,2018-01,2024-10,27,76978.25999999998,27,2018-01-01,2024-10-01,2018Q1,2024Q4
88377,2018-06,2024-06,15,78260.94,11,2018-06-01,2024-06-01,2018Q2,2024Q2
43259,2018-03,2022-05,4,11493.689999999999,4,2018-03-01,2022-05-01,2018Q1,2022Q2
ATP14,2018-01,2024-10,50,102022.43000000001,58,2018-01-01,2024-10-01,2018Q1,2024Q4
90716,2018-01,2024-12,84,259640.43999999997,1054,2018-01-01,2024-12-01,2018Q1,2024Q4
62328,2020-01,2023-12,7,10527.26,5,2020-01-01,2023-12-01,2020Q1,2023Q4
G2074,2022-07,2024-11,7,118110.51,11,2022-07-01,2024-11-01,2022Q3,2024Q4
86580,2018-01,2024-11,83,131140.86000000004,463,2018-01-01,2024-11-01,2018Q1,2024Q4
88304,2018-01,2024-12,84,615073.74,893,2018-01-01,2024-12-01,2018Q1,2024Q4
V2104,2018-01,2024-12,82,429728.39,295,2018-01-01,2024-12-01,2018Q1,2024Q4
80320,2018-01,2024-12,83,125231.49999999999,289,2018-01-01,2024-12-01,2018Q1,2024Q4
99476,2023-11,2023-11,1,5437.42,1,2023-11-01,2023-11-01,2023Q4,2023Q4
H0024,2021-05,2024-09,3,16974.16,3,2021-05-01,2024-09-01,2021Q2,2024Q3
94618,2018-01,2024-11,63,99622.93,95,2018-01-01,2024-11-01,2018Q1,2024Q4
E0247,2018-02,2024-11,42,116753.74999999999,42,2018-02-01,2024-11-01,2018Q1,2024Q4
E0373,2019-01,2022-02,3,28699.09,2,2019-01-01,2022-02-01,2019Q1,2022Q1
64400,2018-02,2024-04,25,59121.06999999999,21,2018-02-01,2024-04-01,2018Q1,2024Q2
V2201,2018-01,2024-03,12,16122.55,10,2018-01-01,2024-03-01,2018Q1,2024Q1
1439Z,2020-01,2022-12,2,14168.01,1,2020-01-01,2022-12-01,2020Q1,2022Q4
80367,2018-01,2024-10,55,42122.29,46,2018-01-01,2024-10-01,2018Q1,2024Q4
93243,2021-01,2024-07,10,42727.57,7,2021-01-01,2024-07-01,2021Q1,2024Q3
L3982,2018-07,2022-09,3,11349.240000000002,3,2018-07-01,2022-09-01,2018Q3,2022Q3
83021,2018-01,2024-11,74,452182.1600000001,139,2018-01-01,2024-11-01,2018Q1,2024Q4
24530,2019-09,2019-09,1,5164.49,1,2019-09-01,2019-09-01,2019Q3,2019Q3
78264,2018-08,2024-10,21,38390.50000000001,21,2018-08-01,2024-10-01,2018Q3,2024Q4
Z4304,2018-04,2024-05,29,47360.76,15,2018-04-01,2024-05-01,2018Q2,2024Q2
88271,2018-02,2024-05,16,28905.639999999996,11,2018-02-01,2024-05-01,2018Q1,2024Q2
87640,2018-03,2024-11,65,313093.42000000004,140,2018-03-01,2024-11-01,2018Q1,2024Q4
D1515,2018-03,2018-03,1,4992.0,1,2018-03-01,2018-03-01,2018Q1,2018Q1
A0225,2018-07,2024-07,8,123935.59000000001,7,2018-07-01,2024-07-01,2018Q3,2024Q3
S0581,2019-04,2024-09,6,100401.26,4,2019-04-01,2024-09-01,2019Q2,2024Q3
Q5105,2019-10,2024-10,22,97080.78999999996,25,2019-10-01,2024-10-01,2019Q4,2024Q4
A7027,2019-05,2019-05,1,4896.38,1,2019-05-01,2019-05-01,2019Q2,2019Q2
X4530,2019-05,2022-07,3,6980.89,2,2019-05-01,2022-07-01,2019Q2,2022Q3
M0360,2019-09,2022-04,6,273071.00999999995,8,2019-09-01,2022-04-01,2019Q3,2022Q2
87276,2018-01,2024-12,68,59263.27999999999,125,2018-01-01,2024-12-01,2018Q1,2024Q4
90381,2023-11,2024-11,6,18063.7,16,2023-11-01,2024-11-01,2023Q4,2024Q4
15823,2024-01,2024-04,2,18342.11,2,2024-01-01,2024-04-01,2024Q1,2024Q2
36247,2018-01,2024-02,4,25229.92,4,2018-01-01,2024-02-01,2018Q1,2024Q1
B4102,2018-03,2024-11,9,23346.46,8,2018-03-01,2024-11-01,2018Q1,2024Q4
87505,2018-01,2024-12,25,66748.56,29,2018-01-01,2024-12-01,2018Q1,2024Q4
92593,2018-01,2024-10,26,24187.79,26,2018-01-01,2024-10-01,2018Q1,2024Q4
H2023U4,2020-05,2020-05,1,4587.12,1,2020-05-01,2020-05-01,2020Q2,2020Q2
30802,2019-11,2023-03,5,20661.47,5,2019-11-01,2023-03-01,2019Q4,2023Q1
J7507,2018-03,2024-10,60,47441.310000000005,77,2018-03-01,2024-10-01,2018Q1,2024Q4
A4215,2018-01,2024-11,65,147680.13000000003,102,2018-01-01,2024-11-01,2018Q1,2024Q4
81302,2021-04,2024-08,4,23586.379999999997,3,2021-04-01,2024-08-01,2021Q2,2024Q3
G0269,2018-05,2018-10,2,4451.49,2,2018-05-01,2018-10-01,2018Q2,2018Q4
12013,2018-06,2024-06,8,12612.85,7,2018-06-01,2024-06-01,2018Q2,2024Q2
D1353,2018-03,2024-10,41,52478.08,46,2018-03-01,2024-10-01,2018Q1,2024Q4
78306,2018-01,2024-02,26,38081.25,28,2018-01-01,2024-02-01,2018Q1,2024Q1
43270,2019-08,2019-08,1,4216.7,1,2019-08-01,2019-08-01,2019Q3,2019Q3
OP279,2019-01,2023-09,8,109219.48,7,2019-01-01,2023-09-01,2019Q1,2023Q3
87900,2018-01,2024-06,22,31935.09,19,2018-01-01,2024-06-01,2018Q1,2024Q2
0519,2020-05,2024-07,4,22378.1,5,2020-05-01,2024-07-01,2020Q2,2024Q3
87205,2018-01,2024-12,84,118136.56000000003,694,2018-01-01,2024-12-01,2018Q1,2024Q4
99429,2018-01,2024-12,80,289824.38,224,2018-01-01,2024-12-01,2018Q1,2024Q4
0117U,2021-09,2023-08,3,72338.57,1,2021-09-01,2023-08-01,2021Q3,2023Q3
0657,2019-09,2019-09,1,4014.01,1,2019-09-01,2019-09-01,2019Q3,2019Q3
J0485,2021-01,2024-10,11,172386.42,11,2021-01-01,2024-10-01,2021Q1,2024Q4
81338,2021-04,2024-06,7,9578.58,6,2021-04-01,2024-06-01,2021Q2,2024Q2
75825,2022-01,2023-02,3,8173.27,1,2022-01-01,2023-02-01,2022Q1,2023Q1
S5115,2020-08,2024-08,4,47465.29,4,2020-08-01,2024-08-01,2020Q3,2024Q3
S5126,2018-02,2024-06,11,28376441.72,12,2018-02-01,2024-06-01,2018Q1,2024Q2
T2048,2018-05,2024-05,27,8831009.729999999,29,2018-05-01,2024-05-01,2018Q2,2024Q2
E2510,2018-03,2024-08,5,2454368.79,4,2018-03-01,2024-08-01,2018Q1,2024Q3
W0300,2018-04,2020-02,6,882561.53,5,2018-04-01,2020-02-01,2018Q2,2020Q1
J0600,2020-09,2024-04,2,282959.23,1,2020-09-01,2024-04-01,2020Q3,2024Q2
T2004,2018-03,2024-10,24,571236.2299999999,19,2018-03-01,2024-10-01,2018Q1,2024Q4
J7686,2018-10,2022-03,2,296816.97000000003,2,2018-10-01,2022-03-01,2018Q4,2022Q1
H0009,2018-07,2018-10,2,270328.03,2,2018-07-01,2018-10-01,2018Q3,2018Q4
M0151,2021-10,2021-10,1,71152.44,1,2021-10-01,2021-10-01,2021Q4,2021Q4
81227,2018-01,2023-06,13,80041.24,12,2018-01-01,2023-06-01,2018Q1,2023Q2
J1815,2018-01,2024-11,80,107351.37999999999,213,2018-01-01,2024-11-01,2018Q1,2024Q4
Q9991,2019-04,2024-03,5,170729.55,4,2019-04-01,2024-03-01,2019Q2,2024Q1
81235,2020-02,2023-01,2,32190.16,2,2020-02-01,2023-01-01,2020Q1,2023Q1
22842,2021-09,2021-09,1,30000.0,1,2021-09-01,2021-09-01,2021Q3,2021Q3
82139,2018-01,2024-12,21,38602.74,19,2018-01-01,2024-12-01,2018Q1,2024Q4
31295,2020-11,2023-10,4,76125.76,4,2020-11-01,2023-10-01,2020Q4,2023Q4
W0730,2020-12,2020-12,1,20691.91,1,2020-12-01,2020-12-01,2020Q4,2020Q4
D9995,2020-04,2024-08,37,55730.23,37,2020-04-01,2024-08-01,2020Q2,2024Q3
C1763,2022-05,2022-05,1,18293.13,1,2022-05-01,2022-05-01,2022Q2,2022Q2
L1200,2023-10,2023-10,1,14854.44,1,2023-10-01,2023-10-01,2023Q4,2023Q4
2288Z,2022-09,2022-09,1,13644.96,1,2022-09-01,2022-09-01,2022Q3,2022Q3
L0482,2021-12,2021-12,1,13178.54,1,2021-12-01,2021-12-01,2021Q4,2021Q4
V2632,2018-01,2024-11,52,38568.590000000004,61,2018-01-01,2024-11-01,2018Q1,2024Q4
80357,2018-02,2024-11,53,36527.15,47,2018-02-01,2024-11-01,2018Q1,2024Q4
81540,2023-06,2023-06,1,10500.0,1,2023-06-01,2023-06-01,2023Q2,2023Q2
81320,2024-02,2024-02,1,9559.28,1,2024-02-01,2024-02-01,2024Q1,2024Q1
X5621,2018-05,2024-09,2,9241.6,2,2018-05-01,2024-09-01,2018Q2,2024Q3
15003,2020-06,2021-07,3,12176.65,3,2020-06-01,2021-07-01,2020Q2,2021Q3
11305,2018-06,2023-12,12,9892.05,13,2018-06-01,2023-12-01,2018Q2,2023Q4
J9045,2018-01,2024-11,47,31162.65,50,2018-01-01,2024-11-01,2018Q1,2024Q4
73620,2018-01,2024-10,78,96005.43,194,2018-01-01,2024-10-01,2018Q1,2024Q4
L2999,2018-02,2023-12,7,9744.369999999999,6,2018-02-01,2023-12-01,2018Q1,2023Q4
J2795,2018-01,2024-10,76,18352.75,140,2018-01-01,2024-10-01,2018Q1,2024Q4
89220,2019-06,2023-10,4,1660.5600000000002,4,2019-06-01,2023-10-01,2019Q2,2023Q4
72052,2018-03,2024-07,21,15333.039999999999,20,2018-03-01,2024-07-01,2018Q1,2024Q3
72083,2019-02,2024-09,9,9361.99,8,2019-02-01,2024-09-01,2019Q1,2024Q3
X3922,2018-05,2024-10,29,39162.62,29,2018-05-01,2024-10-01,2018Q2,2024Q4
D5410,2018-02,2022-09,12,9881.91,10,2018-02-01,2022-09-01,2018Q1,2022Q3
Q9965,2018-02,2024-11,42,10261.11,46,2018-02-01,2024-11-01,2018Q1,2024Q4
99316,2019-01,2024-01,19,14623.970000000001,16,2019-01-01,2024-01-01,2019Q1,2024Q1
92556,2018-03,2024-07,33,28365.390000000003,34,2018-03-01,2024-07-01,2018Q1,2024Q3
87797,2018-10,2023-10,11,13355.779999999999,8,2018-10-01,2023-10-01,2018Q4,2023Q4
99140,2018-02,2024-02,20,9580.35,17,2018-02-01,2024-02-01,2018Q1,2024Q1
E0243,2020-03,2024-08,14,12961.55,11,2020-03-01,2024-08-01,2020Q1,2024Q3
92541,2020-06,2023-10,4,2635.71,4,2020-06-01,2023-10-01,2020Q2,2023Q4
81245,2018-08,2021-10,2,2375.7200000000003,1,2018-08-01,2021-10-01,2018Q3,2021Q4
E0621,2021-09,2023-10,4,1434.43,4,2021-09-01,2023-10-01,2021Q3,2023Q4
G0471,2018-01,2024-11,48,13725.46,47,2018-01-01,2024-11-01,2018Q1,2024Q4
J3420,2018-01,2024-12,84,32854.039999999986,513,2018-01-01,2024-12-01,2018Q1,2024Q4
87071,2018-01,2024-05,29,11746.020000000002,31,2018-01-01,2024-05-01,2018Q1,2024Q2
83519,2018-01,2024-05,34,14602.8,36,2018-01-01,2024-05-01,2018Q1,2024Q2
00630,2018-09,2024-02,6,10079.7,6,2018-09-01,2024-02-01,2018Q3,2024Q1
99459,2024-01,2024-12,12,30824.73,70,2024-01-01,2024-12-01,2024Q1,2024Q4
87181,2018-02,2024-08,24,5209.07,21,2018-02-01,2024-08-01,2018Q1,2024Q3
99156,2018-04,2024-08,30,16777.14,27,2018-04-01,2024-08-01,2018Q2,2024Q3
A4450,2018-01,2024-11,74,42021.770000000004,108,2018-01-01,2024-11-01,2018Q1,2024Q4
84999,2018-03,2024-07,11,1660.99,9,2018-03-01,2024-07-01,2018Q1,2024Q3
82952,2018-01,2024-11,72,30330.41,98,2018-01-01,2024-11-01,2018Q1,2024Q4
86606,2019-12,2024-08,8,3373.2000000000007,5,2019-12-01,2024-08-01,2019Q4,2024Q3
A5131,2018-01,2024-09,17,12525.39,16,2018-01-01,2024-09-01,2018Q1,2024Q3
J2003,2024-10,2024-12,3,2514.41,28,2024-10-01,2024-12-01,2024Q4,2024Q4
73200,2018-12,2024-10,11,14829.09,11,2018-12-01,2024-10-01,2018Q4,2024Q4
65205,2018-03,2024-09,9,3272.23,6,2018-03-01,2024-09-01,2018Q1,2024Q3
V2109,2018-04,2023-03,8,4224.73,8,2018-04-01,2023-03-01,2018Q2,2023Q1
86747,2018-04,2024-11,23,18684.46,19,2018-04-01,2024-11-01,2018Q2,2024Q4
3072F,2018-08,2024-12,63,6029.98,88,2018-08-01,2024-12-01,2018Q3,2024Q4
J0500,2018-03,2024-02,21,6371.459999999999,28,2018-03-01,2024-02-01,2018Q1,2024Q1
92342,2018-06,2024-05,30,16507.8,33,2018-06-01,2024-05-01,2018Q2,2024Q2
82270,2018-01,2024-11,64,7509.050000000001,110,2018-01-01,2024-11-01,2018Q1,2024Q4
A5200,2020-06,2024-03,4,2137.75,4,2020-06-01,2024-03-01,2020Q2,2024Q1
36581,2019-01,2020-04,2,2972.46,2,2019-01-01,2020-04-01,2019Q1,2020Q2
86835,2020-05,2024-04,4,5633.26,3,2020-05-01,2024-04-01,2020Q2,2024Q2
67820,2018-10,2024-04,18,5602.23,14,2018-10-01,2024-04-01,2018Q4,2024Q2
88319,2019-06,2020-06,2,825.36,1,2019-06-01,2020-06-01,2019Q2,2020Q2
98980,2023-04,2024-10,8,1171.29,6,2023-04-01,2024-10-01,2023Q2,2024Q4
85305,2018-02,2024-09,15,2552.26,11,2018-02-01,2024-09-01,2018Q1,2024Q3
Z6406,2018-01,2024-12,61,10332.28,73,2018-01-01,2024-12-01,2018Q1,2024Q4
G9557,2018-01,2024-09,65,1738.2599999999998,82,2018-01-01,2024-09-01,2018Q1,2024Q3
99135,2021-03,2021-03,1,750.0,1,2021-03-01,2021-03-01,2021Q1,2021Q1
85013,2018-01,2024-08,59,10277.56,60,2018-01-01,2024-08-01,2018Q1,2024Q3
A7006,2018-02,2023-03,9,5330.1,9,2018-02-01,2023-03-01,2018Q1,2023Q1
D0273,2018-12,2024-10,14,6348.679999999999,13,2018-12-01,2024-10-01,2018Q4,2024Q4
80322,2020-12,2020-12,1,707.18,1,2020-12-01,2020-12-01,2020Q4,2020Q4
87305,2019-02,2024-02,11,1358.6999999999998,7,2019-02-01,2024-02-01,2019Q1,2024Q1
K0462,2018-03,2023-11,6,8570.810000000001,5,2018-03-01,2023-11-01,2018Q1,2023Q4
87468,2023-04,2024-11,9,5757.58,16,2023-04-01,2024-11-01,2023Q2,2024Q4
ATP12,2019-06,2022-03,4,1528.7400000000002,3,2019-06-01,2022-03-01,2019Q2,2022Q1
D5520,2021-02,2021-12,2,5748.0,1,2021-02-01,2021-12-01,2021Q1,2021Q4
64646,2024-05,2024-05,1,3750.79,1,2024-05-01,2024-05-01,2024Q2,2024Q2
G8952,2018-01,2024-06,64,5350.3099999999995,88,2018-01-01,2024-06-01,2018Q1,2024Q2
C8928,2018-03,2021-02,2,5387.3,2,2018-03-01,2021-02-01,2018Q1,2021Q1
56515,2019-02,2019-09,2,5031.129999999999,1,2019-02-01,2019-09-01,2019Q1,2019Q3
J2175,2018-01,2024-10,58,8465.509999999998,90,2018-01-01,2024-10-01,2018Q1,2024Q4
E0635,2021-09,2024-04,9,6852.19,8,2021-09-01,2024-04-01,2021Q3,2024Q2
96170,2024-03,2024-03,1,2710.0,1,2024-03-01,2024-03-01,2024Q1,2024Q1
80330,2018-02,2024-09,9,2981.03,8,2018-02-01,2024-09-01,2018Q1,2024Q3
98976,2024-07,2024-07,1,2574.59,1,2024-07-01,2024-07-01,2024Q3,2024Q3
V2710,2018-03,2023-01,2,2527.22,1,2018-03-01,2023-01-01,2018Q1,2023Q1
84105,2018-02,2024-10,17,3708.6499999999996,12,2018-02-01,2024-10-01,2018Q1,2024Q4
G8950,2018-01,2024-11,77,3137.63,114,2018-01-01,2024-11-01,2018Q1,2024Q4
Z4314,2018-04,2018-05,2,3490.4700000000003,1,2018-04-01,2018-05-01,2018Q2,2018Q2
L3209,2018-10,2023-10,2,2767.1,1,2018-10-01,2023-10-01,2018Q4,2023Q4
L3332,2024-03,2024-03,1,1419.0,1,2024-03-01,2024-03-01,2024Q1,2024Q1
0439T,2023-07,2023-07,1,1313.37,1,2023-07-01,2023-07-01,2023Q3,2023Q3
1035F,2021-01,2024-10,25,0.03,34,2021-01-01,2024-10-01,2021Q1,2024Q4
1000F,2018-01,2024-12,84,1399.4499999999998,465,2018-01-01,2024-12-01,2018Q1,2024Q4
85302,2018-09,2024-08,10,1112.35,9,2018-09-01,2024-08-01,2018Q3,2024Q3
4140F,2021-11,2024-02,5,0.01,4,2021-11-01,2024-02-01,2021Q4,2024Q1
S9452,2018-03,2024-11,59,3122.21,63,2018-03-01,2024-11-01,2018Q1,2024Q4
G8734,2019-01,2024-10,45,94.02,37,2019-01-01,2024-10-01,2019Q1,2024Q4
11440,2022-11,2024-04,2,263.05,1,2022-11-01,2024-04-01,2022Q4,2024Q2
91307,2021-11,2023-04,15,231.40000000000003,171,2021-11-01,2023-04-01,2021Q4,2023Q2
G9327,2018-01,2021-01,23,161.77,12,2018-01-01,2021-01-01,2018Q1,2021Q1
84540,2018-01,2024-04,23,1305.2199999999998,22,2018-01-01,2024-04-01,2018Q1,2024Q2
V2756,2018-01,2024-11,66,3702.8999999999996,90,2018-01-01,2024-11-01,2018Q1,2024Q4
G8418,2018-02,2024-10,52,989.96,78,2018-02-01,2024-10-01,2018Q1,2024Q4
Z6402,2019-09,2024-08,21,0.0,26,2019-09-01,2024-08-01,2019Q3,2024Q3
G9664,2018-01,2024-11,40,146.26999999999998,54,2018-01-01,2024-11-01,2018Q1,2024Q4
G9583,2019-03,2020-09,6,0.0,5,2019-03-01,2020-09-01,2019Q1,2020Q3
G9459,2018-03,2024-10,32,0.0,21,2018-03-01,2024-10-01,2018Q1,2024Q4
0509F,2019-01,2024-07,9,0.0,8,2019-01-01,2024-07-01,2019Q1,2024Q3
G8473,2019-10,2024-10,18,5.25,10,2019-10-01,2024-10-01,2019Q4,2024Q4
3512F,2018-08,2024-10,14,0.03,11,2018-08-01,2024-10-01,2018Q3,2024Q4
1030F,2018-01,2024-10,36,0.03,44,2018-01-01,2024-10-01,2018Q1,2024Q4
G8708,2018-02,2024-12,17,0.0,13,2018-02-01,2024-12-01,2018Q1,2024Q4
J1836,2023-08,2024-11,9,240.64999999999998,11,2023-08-01,2024-11-01,2023Q3,2024Q4
85362,2018-12,2024-02,8,333.54999999999995,8,2018-12-01,2024-02-01,2018Q4,2024Q1
59414,2021-11,2021-11,1,0.0,1,2021-11-01,2021-11-01,2021Q4,2021Q4
Z6404,2018-01,2024-04,13,1436.79,10,2018-01-01,2024-04-01,2018Q1,2024Q2
A6214,2021-08,2023-04,2,398.56,2,2021-08-01,2023-04-01,2021Q3,2023Q2
0515,2018-11,2021-10,3,591.88,3,2018-11-01,2021-10-01,2018Q4,2021Q4
4559F,2018-08,2023-05,4,0.0,2,2018-08-01,2023-05-01,2018Q3,2023Q2
1015F,2018-08,2018-08,1,0.0,1,2018-08-01,2018-08-01,2018Q3,2018Q3
81181,2024-01,2024-01,1,0.0,1,2024-01-01,2024-01-01,2024Q1,2024Q1
11596,2020-01,2024-11,3,0.0,2,2020-01-01,2024-11-01,2020Q1,2024Q4
A7004,2018-01,2023-12,32,2606.9700000000003,26,2018-01-01,2023-12-01,2018Q1,2023Q4
0038U,2022-06,2024-05,4,61.56,4,2022-06-01,2024-05-01,2022Q2,2024Q2
A4620,2018-05,2022-07,5,30.540000000000003,4,2018-05-01,2022-07-01,2018Q2,2022Q3
90585,2018-04,2018-06,2,0.0,1,2018-04-01,2018-06-01,2018Q2,2018Q2
3025F,2018-05,2018-05,1,0.0,1,2018-05-01,2018-05-01,2018Q2,2018Q2
84431,2019-11,2023-06,2,0.0,2,2019-11-01,2023-06-01,2019Q4,2023Q2
3700F,2022-01,2024-09,3,0.0,3,2022-01-01,2024-09-01,2022Q1,2024Q3
A9597,2019-11,2019-11,1,0.0,1,2019-11-01,2019-11-01,2019Q4,2019Q4
H2017:TM,2024-01,2024-01,1,0.0,1,2024-01-01,2024-01-01,2024Q1,2024Q1
92072,2022-12,2022-12,1,384.87,1,2022-12-01,2022-12-01,2022Q4,2022Q4
93283,2018-01,2023-07,6,1691.1,6,2018-01-01,2023-07-01,2018Q1,2023Q3
83625,2018-10,2022-11,14,1980.96,9,2018-10-01,2022-11-01,2018Q4,2022Q4
20560,2022-07,2024-05,2,304.63,2,2022-07-01,2024-05-01,2022Q3,2024Q2
82355,2023-07,2023-11,2,510.01,1,2023-07-01,2023-11-01,2023Q3,2023Q4
G0323,2023-11,2023-11,1,258.23,1,2023-11-01,2023-11-01,2023Q4,2023Q4
78580,2020-12,2022-11,4,957.38,4,2020-12-01,2022-11-01,2020Q4,2022Q4
92575,2018-03,2023-05,4,239.29,2,2018-03-01,2023-05-01,2018Q1,2023Q2
87516,2020-03,2020-03,1,67.26,1,2020-03-01,2020-03-01,2020Q1,2020Q1
J2372,2024-01,2024-06,2,55.74,2,2024-01-01,2024-06-01,2024Q1,2024Q2
Z0108,2018-10,2018-10,1,2392.51,1,2018-10-01,2018-10-01,2018Q4,2018Q4
74740,2022-04,2022-04,1,2352.82,1,2022-04-01,2022-04-01,2022Q2,2022Q2
11047,2021-05,2021-05,1,2123.13,1,2021-05-01,2021-05-01,2021Q2,2021Q2
43252,2022-08,2022-08,1,2030.22,1,2022-08-01,2022-08-01,2022Q3,2022Q3
26750,2021-06,2021-06,1,1831.81,1,2021-06-01,2021-06-01,2021Q2,2021Q2
A4398,2019-08,2024-02,3,788.39,3,2019-08-01,2024-02-01,2019Q3,2024Q1
J0611,2023-03,2023-03,1,35.24,1,2023-03-01,2023-03-01,2023Q1,2023Q1
81283,2020-08,2020-08,1,35.0,1,2020-08-01,2020-08-01,2020Q3,2020Q3
82387,2019-05,2024-02,3,39.010000000000005,1,2019-05-01,2024-02-01,2019Q2,2024Q1
E1355,2018-05,2018-05,1,5.05,1,2018-05-01,2018-05-01,2018Q2,2018Q2
A9300,2021-06,2023-09,2,0.0,2,2021-06-01,2023-09-01,2021Q2,2023Q3
5000D,2018-07,2018-07,1,0.0,1,2018-07-01,2018-07-01,2018Q3,2018Q3
G8450,2020-06,2024-06,3,0.0,3,2020-06-01,2024-06-01,2020Q2,2024Q2
81258,2019-06,2019-06,1,0.0,1,2019-06-01,2019-06-01,2019Q2,2019Q2
80327,2018-01,2018-04,2,474.81,2,2018-01-01,2018-04-01,2018Q1,2018Q2
0164A,2023-08,2023-08,1,0.0,1,2023-08-01,2023-08-01,2023Q3,2023Q3
90810,2019-10,2019-10,1,0.0,1,2019-10-01,2019-10-01,2019Q4,2019Q4
86806,2024-02,2024-02,1,618.32,1,2024-02-01,2024-02-01,2024Q1,2024Q1
L3350,2020-12,2020-12,1,602.61,1,2020-12-01,2020-12-01,2020Q4,2020Q4
Z4315,2023-08,2023-08,1,597.48,1,2023-08-01,2023-08-01,2023Q3,2023Q3
92545,2019-04,2022-04,2,723.21,2,2019-04-01,2022-04-01,2019Q2,2022Q2
74250,2019-08,2019-08,1,435.3,1,2019-08-01,2019-08-01,2019Q3,2019Q3
85230,2023-10,2023-10,1,252.83,1,2023-10-01,2023-10-01,2023Q4,2023Q4
0279,2022-09,2022-09,1,230.31,1,2022-09-01,2022-09-01,2022Q3,2022Q3
88106,2018-07,2018-07,1,140.66,1,2018-07-01,2018-07-01,2018Q3,2018Q3
D9912,2024-04,2024-04,1,0.0,1,2024-04-01,2024-04-01,2024Q2,2024Q2
SMGS0,2021-02,2022-12,2,0.0,1,2021-02-01,2022-12-01,2021Q1,2022Q4
1110F,2018-06,2021-03,2,0.0,2,2018-06-01,2021-03-01,2018Q2,2021Q1
90748,2020-10,2023-01,4,0.0,2,2020-10-01,2023-01-01,2020Q4,2023Q1
A9561,2023-03,2023-03,1,0.0,1,2023-03-01,2023-03-01,2023Q1,2023Q1
G0083,2024-05,2024-05,1,0.0,1,2024-05-01,2024-05-01,2024Q2,2024Q2
HH250,2024-04,2024-09,2,0.0,2,2024-04-01,2024-09-01,2024Q2,2024Q3
G0321,2023-08,2023-08,1,0.0,1,2023-08-01,2023-08-01,2023Q3,2023Q3
0507T,2023-11,2023-11,1,0.0,1,2023-11-01,2023-11-01,2023Q4,2023Q4
G9174,2019-01,2019-01,1,0.0,1,2019-01-01,2019-01-01,2019Q1,2019Q1
LU400,2019-07,2019-07,1,0.0,1,2019-07-01,2019-07-01,2019Q3,2019Q3
J3470,2019-02,2019-02,1,0.0,1,2019-02-01,2019-02-01,2019Q1,2019Q1
49465,2022-11,2022-11,1,0.0,1,2022-11-01,2022-11-01,2022Q4,2022Q4
M1171,2024-03,2024-03,1,0.0,1,2024-03-01,2024-03-01,2024Q1,2024Q1
97530,2018-01,2024-12,84,59367941.56999999,5546,2018-01-01,2024-12-01,2018Q1,2024Q4
90837,2018-01,2024-12,84,118871129.21000019,9812,2018-01-01,2024-12-01,2018Q1,2024Q4
H2017,2018-01,2024-12,84,81830522.41999987,1241,2018-01-01,2024-12-01,2018Q1,2024Q4
99401,2018-01,2024-12,84,1183521.4499999997,1065,2018-01-01,2024-12-01,2018Q1,2024Q4
S5130,2018-01,2024-12,84,48716296.51999996,892,2018-01-01,2024-12-01,2018Q1,2024Q4
S0215,2018-01,2024-12,84,16390756.809999993,488,2018-01-01,2024-12-01,2018Q1,2024Q4
E0260,2018-01,2024-12,84,885019.9400000001,508,2018-01-01,2024-12-01,2018Q1,2024Q4
76770,2018-01,2024-12,84,2701015.42,829,2018-01-01,2024-12-01,2018Q1,2024Q4
L4361,2018-04,2024-10,61,954253.88,114,2018-04-01,2024-10-01,2018Q2,2024Q4
H2023,2018-01,2024-12,76,5890619.549999998,175,2018-01-01,2024-12-01,2018Q1,2024Q4
99211,2018-01,2024-12,84,15873306.379999999,3144,2018-01-01,2024-12-01,2018Q1,2024Q4
G9002,2018-01,2024-12,80,5238585.15,172,2018-01-01,2024-12-01,2018Q1,2024Q4
L4397,2018-08,2024-08,12,49488.89,11,2018-08-01,2024-08-01,2018Q3,2024Q3
0450,2018-01,2024-12,84,14594664.600000001,233,2018-01-01,2024-12-01,2018Q1,2024Q4
93017,2018-01,2024-11,82,1056437.76,326,2018-01-01,2024-11-01,2018Q1,2024Q4
94060,2018-01,2024-12,84,1174989.41,731,2018-01-01,2024-12-01,2018Q1,2024Q4
99281,2018-01,2024-12,84,6998180.199999998,773,2018-01-01,2024-12-01,2018Q1,2024Q4
84702,2018-01,2024-12,84,1328347.1099999999,1179,2018-01-01,2024-12-01,2018Q1,2024Q4
T4541,2018-01,2024-12,84,7303139.399999994,481,2018-01-01,2024-12-01,2018Q1,2024Q4
D8660,2018-01,2024-12,83,1000088.0700000001,312,2018-01-01,2024-12-01,2018Q1,2024Q4
W1761,2018-01,2024-11,36,454815.95000000007,35,2018-01-01,2024-11-01,2018Q1,2024Q4
