BILLING_PROVIDER_NPI_NUM,num_servicing,total_paid
1679525208,10,79282.69999999998
1386737617,10,56096.270000000004
1558548818,10,17628.370000000003
1538108535,10,26399.829999999998
1225152267,10,6645.77
1841661527,10,14888.219999999998
1952443244,10,14585.28
1760622047,10,45231.68
1346652575,10,15681.259999999998
1144225426,10,15459.189999999999
1699708297,10,204807.28
1053422113,10,7732.039999999998
1144332404,10,144576.95000000004
1114472891,10,151325.41999999998
1639479801,10,11354.59
1558399105,10,23972.909999999996
1043684764,10,11466.93
1679549190,10,43034.43000000001
1053639468,10,171023.72
1871796383,10,117476.35999999999
1487748240,10,12352.57
1851700793,10,22389.57
1639220676,10,46179.54000000001
1336389295,10,73439.47
1083671713,10,21313.72
1184132664,10,9047.98
1396171518,10,22665.8
1114993086,10,58015.84
1104815158,10,16232.94
1639720295,10,77828.65000000001
1538236872,10,8039.289999999999
1649459231,10,103872.49000000002
1124035258,10,45560.17999999999
1144251059,10,25840.02
1619922911,10,32240.98
1407001654,10,133825.46
1053417196,10,15909.769999999999
1760699144,10,79200.0
1720134158,10,45181.00000000001
1730754284,10,64183.959999999985
1922087915,10,12026.210000000001
1265589097,10,9587.279999999999
1699028456,10,109490.02
1912544958,10,32749.129999999997
1417446501,10,24739.390000000003
1861445892,10,12065.940000000002
1639218548,10,63877.19999999999
1366486946,10,24124.339999999997
1174512792,10,6577.910000000001
1689261794,10,18667.64
1770522856,10,20163.260000000006
1083696710,10,8166.419999999999
1619934676,10,355080.39999999997
1326053166,10,279852.07000000007
1598893091,10,11916.510000000002
1194002857,10,7148.389999999999
1396746624,10,11470.36
1114924768,10,18794.75
1790720464,10,8873.03
1245773308,10,2813.16
1093829442,10,15207.559999999998
1326091380,10,4197.56
1558403154,10,35825.66000000002
1629403076,10,70892.35000000002
1497900021,10,41665.969999999994
1952347205,10,53300.200000000004
1548564644,10,12619.42
1093095192,10,199987.63999999998
1447201066,10,9407.640000000001
1275010985,10,37864.93000000001
1255740122,10,104451.45
1659343093,10,101855.79
1790753358,10,43548.05
1992986715,10,49990.520000000004
1477604403,10,14868.86
1205864162,10,31387.210000000003
1750757803,10,57135.780000000006
1124408232,10,35003.450000000004
1457071235,10,40880.05
1669548376,10,113549.47999999998
1346508116,10,50689.189999999995
1528124567,10,50138.44000000001
1508947136,10,27881.36
1629148242,10,48864.869999999995
1952810129,10,31549.04
1578593588,10,31656.08
1497809321,10,14862.960000000001
1740403419,10,18550.83
1215317375,10,51645.22
1124415799,10,21736.679999999997
1144397357,10,12529.66
1407845092,10,31665.840000000007
1932136405,10,3570.9100000000003
1598749707,10,43704.469999999994
1073113296,10,4900.3099999999995
1053305326,10,15485.05
1861026809,10,22145.029999999995
1134188998,10,13580.699999999999
1578732442,10,117604.26
1720276298,10,16469.23
1629115704,10,22970.2
1780877381,10,15122.460000000001
1447739149,10,2940.8999999999996
1003806258,10,12474.949999999999
1598905762,10,8764.58
1598717381,10,7483.22
1053512087,10,9180.270000000002
1194881961,10,9736.85
1659839694,10,4726.630000000001
1568659233,10,5065.759999999999
1306119730,10,12393.07
1568583235,10,181303.69999999995
1447508254,10,24278.53
1679683791,10,9742.62
1689955338,10,3880.99
1386841419,10,28354.95
1518183763,10,5944.1900000000005
1982162418,10,26940.760000000002
1992740302,10,16502.08
1073798716,10,42360.979999999996
1417222720,10,5583.68
1942388368,10,33833.57
1700878840,10,11015.889999999998
1619012515,10,48417.62
1982900510,10,56880.85999999999
1043285729,10,105054.30000000003
1417985474,10,376311.07999999996
1679119689,10,15272.09
1245238435,10,8065.6900000000005
1790736551,10,101527.40999999999
1811412562,10,36625.11
1316393010,10,192586.15999999997
1295192557,10,93164.31
1457599631,10,100640.91999999998
1720053945,10,57316.63999999999
1386706919,10,8757.74
1497850119,10,47957.93000000001
1457822264,10,35766.840000000004
1861595704,10,13477.0
1861556367,10,16284.95
1851363311,10,28523.97
1063804136,10,6702.890000000001
1164497533,10,102986.63000000002
1346272267,10,13692.58
1376798413,10,93939.59
1578901237,10,8128.99
1780658153,10,43166.12
1508871948,10,7723.339999999999
1043511819,10,74030.56000000001
1568930774,10,19140.23
1154797157,10,53562.38
1952533887,10,55505.02
1669407656,10,52775.47999999999
1235790544,10,51757.25
1912001264,10,23199.84
1821387382,10,70938.12000000001
1932290210,10,128307.0
1750456638,10,59058.16
1679678767,10,3544.2599999999993
1982654091,10,9020.82
1932248853,10,15150.02
1881144970,10,88349.24
1881185791,10,63048.079999999994
1073598439,10,16937.38
1841513058,10,6504.679999999999
1366634107,10,28205.240000000005
1558627844,10,21422.01
1083815666,10,79422.1
1144498726,10,50242.0
1114538733,10,13402.99
1578091161,10,36190.67
1972146694,10,30203.16
1972857944,10,44853.07
1841205671,10,58464.130000000005
1679520258,10,78628.30000000002
1598828949,10,20088.14
1053347328,10,28737.31
1790890135,10,51783.11000000001
1538605464,10,60292.67
1093493637,10,6844.9
1467543090,10,116125.93999999996
1689614562,10,37613.91
1427295872,10,64977.4
1538217500,10,96617.43999999999
1104903723,10,28362.690000000006
1669505160,10,67027.8
1073001202,10,14606.93
1366429763,10,17801.36
1104880863,10,146917.93999999997
1902947138,10,61002.0
1922578244,10,81783.93999999999
1477630507,10,50637.75
1831183748,10,34272.79000000001
1669607156,10,36859.76000000001
1467766204,10,7830.4400000000005
1740389154,10,217628.22
1982916151,10,24005.58
1578504452,10,11912.34
1932647872,10,4697.030000000001
1902991698,10,98979.59000000003
1780671099,10,22998.910000000003
1295062230,10,22907.349999999995
1528260643,10,77.11
1386685881,10,24167.88
1497702294,10,16780.799999999996
1548310576,10,1589.3099999999997
1235623190,10,35389.25
1093761710,10,107287.82999999999
1205832029,10,15739.23
1912581653,10,4115.530000000001
1548685258,10,11259.819999999998
1164668968,10,42496.84
1902822992,10,28021.87
1447802152,10,7151.849999999999
1538523675,10,42428.08
1679038293,10,65038.92
1013394386,10,13842.500000000002
1144849530,10,26858.179999999997
1346442076,10,45844.61
1912110990,10,29879.17
1255339750,10,62135.66000000001
1033672720,10,70033.54000000001
1457361040,10,28400.92000000001
1134423932,10,105557.87000000001
1669429296,10,1555.4700000000003
1053496497,10,15984.870000000003
1487632055,10,19903.079999999994
1215933817,10,20295.589999999997
1407193899,10,26343.249999999996
1730691858,10,10760.15
1063663458,10,7512.29
1063646107,10,17127.089999999997
1124118773,10,19059.680000000004
1912991225,10,62052.90000000001
1275839193,10,16165.380000000001
1104430974,10,13959.14
1922485952,10,17072.74
1750639241,10,3264.8399999999997
1932160082,10,7419.209999999999
1669833851,10,59336.42
1568417004,10,13900.589999999998
1881738409,10,94871.22000000002
1821517681,10,26319.780000000002
1770514101,10,6757.610000000001
1407808405,10,18308.329999999998
1679135420,10,670.43
1104829274,10,1942.0099999999998
1861828022,10,76202.95999999999
1487940599,10,14379.070000000002
1881688976,10,28347.450000000004
1891946885,10,53780.55999999999
1548523095,10,28328.170000000002
1649734922,10,26790.91
1033482518,10,35412.990000000005
1356347413,10,4647.63
1457450124,10,105724.62
1609321041,10,13845.260000000002
1982768909,10,24829.709999999995
1518963693,10,73495.94
1902061070,10,18648.329999999998
1770867442,10,24371.92
1710593637,10,18463.8
1740443183,10,33808.27999999999
1295823045,10,8911.27
1891866182,10,13580.409999999998
1174731970,10,41678.68
1326463720,10,15936.039999999999
1821043837,10,44251.51000000001
1447547773,10,13766.299999999997
1083014591,10,82640.46
1386235331,10,37299.59
1275183956,10,32277.75
1518998699,10,35484.759999999995
1285691337,10,14684.040000000003
1477538254,10,20216.770000000004
1538681283,10,90694.29
1831520048,10,81693.39
1487045100,10,31050.639999999996
1811988983,10,86237.59000000001
1831378207,10,18791.37
1548506793,10,35992.520000000004
1508883307,10,8782.640000000001
1205257250,10,18991.850000000002
1730279118,10,11125.610000000002
1881028108,10,57187.420000000006
1659820637,10,57518.299999999996
1700960267,10,9355.24
1316345291,10,17063.579999999998
1982770244,10,35510.75
1932151487,10,12123.96
1073717286,10,33583.51
1528233103,10,91780.33
1437678935,10,18141.160000000003
1134385669,10,101022.49999999999
1023154077,10,57059.960000000014
1063625754,10,1012.1400000000001
1326210774,10,83804.85
1104235027,10,37464.34
1952325573,10,3524.38
1992873947,10,4270.27
1043304769,10,65360.72
1780610923,10,40087.39
1619913647,10,24835.049999999996
1710994835,10,84229.97
1518983634,10,33187.26
1023751088,10,1664.9
1871673848,10,55577.939999999995
1871150961,10,50070.020000000004
1417025917,10,42337.01
1861538795,10,6103.46
1093777666,10,9783.96
1083781090,10,11409.619999999999
1891298980,10,15949.260000000002
1659319002,10,20064.64
1043268659,10,149227.43
1699713099,10,42265.259999999995
1639177561,10,53779.5
1538628904,10,122352.22000000002
1861895906,10,64289.560000000005
1467573311,10,23835.31
1073529681,10,150641.74000000002
1104118744,10,48255.79
1508275538,10,35601.520000000004
1114335270,10,51198.71000000001
1245777358,10,110206.93000000002
1699005900,10,44503.69
1134861263,10,187968.5
1730335928,10,41135.479999999996
1255645040,10,28872.15
1942638978,10,140248.09999999998
1386952612,10,20351.289999999997
1609170232,10,25496.79
1568930220,10,79076.11000000002
1740682921,10,5397.33
1679522346,10,15644.609999999999
1962833228,10,37550.020000000004
1841277704,10,15458.980000000001
1841431707,10,46266.170000000006
1306397807,10,8459.4
1346241973,10,16094.530000000002
1558356493,10,57467.01
1235765074,10,19381.499999999996
1750317764,10,17192.25
1427229483,10,48438.53
1609329093,10,14099.39
1114044369,10,9557.029999999999
1437315405,10,16709.800000000003
1437135811,10,16662.870000000003
1881836195,10,2231.49
1821591454,10,28283.56
1316909054,10,14072.43
1730357237,10,13249.509999999998
1497807739,10,16101.640000000001
1336295591,10,61209.95999999999
1073574810,10,7890.83
1265997118,10,43751.02000000001
1750467452,10,27627.31
1326411026,10,4546.429999999999
1447484472,10,21769.71
1104250265,10,24277.780000000002
1295997724,10,11982.859999999999
1093765604,10,52462.62999999999
1285174169,10,16222.42
1861670911,10,20895.679999999997
1730399163,10,192374.19
1689869893,10,29911.63
1053361352,10,31628.429999999997
1396145975,10,15803.460000000001
1053651554,10,119123.38000000002
1104105998,10,19885.110000000004
1275623035,10,41229.810000000005
1598712085,10,2789.07
1063787851,10,16953.49
1811293269,10,13266.95
1740225838,10,29289.390000000003
1306800198,10,27597.749999999996
1265449870,10,20773.229999999996
1144607342,10,28470.239999999998
1568577724,10,21388.76
1487031902,10,70139.42000000001
1396746129,10,143873.32
1821025990,10,54086.270000000004
1689615296,10,45712.99
1306873872,10,6299.950000000002
1134627557,10,19243.95
1184719130,10,14926.43
1679978118,10,6897.79
1710919824,10,22878.55
1750305355,10,32258.799999999992
1548657562,10,53617.89
1235135450,10,14701.339999999998
1740308600,10,145299.44999999998
1356661284,10,41018.97000000001
1417023458,10,192707.36999999997
1548319809,10,31187.770000000004
1245223783,10,128615.79
1457716789,10,48521.920000000006
1598775199,10,17153.14
1649389552,10,20645.089999999997
1689857385,10,27663.659999999996
1417285875,10,72185.22000000002
1750382164,10,27446.39
1770663031,10,25939.949999999997
1053572206,10,5489.219999999999
1457691941,10,14332.369999999999
1760517213,10,66809.85
1053423087,10,24988.14
1255385183,10,880.8000000000001
1215960901,10,12669.140000000001
1518186600,10,90596.93
1396792412,10,25064.589999999993
1972982007,10,86368.90000000001
1518475557,10,20065.049999999996
1760785281,10,13731.229999999998
1518957950,10,16001.279999999999
1598770018,10,54041.17999999999
1437164977,10,24096.609999999997
1225545312,10,31860.649999999998
1144358748,10,185213.68
1376698522,10,23975.590000000004
1518912302,10,50035.40000000001
1205300407,10,21545.189999999995
1194749580,10,2102.86
1194247825,10,30434.42
1306923479,10,391138.25
1760444822,10,28201.540000000005
1093060238,10,14129.159999999998
1518398585,10,13923.150000000001
1164510673,10,68581.37000000001
1386699486,10,50217.6
1447354089,10,11176.81
1558314427,10,91279.7
1467559161,10,64504.02
1700445319,10,11678.32
1205880291,10,4438.86
1073684692,10,64053.38999999999
1821096405,10,40116.759999999995
1235147497,10,36540.43
1265468946,10,7322.0199999999995
1407982226,10,14393.899999999998
1720077167,10,14374.48
1336175744,10,35068.15000000001
1649834102,10,34583.00000000001
1205001468,10,24735.440000000006
1710358726,10,132432.84999999998
1982026407,10,128624.52000000002
1760949127,10,139249.67
1063935823,10,141177.74000000005
1942256342,10,228629.73
1033353941,10,103838.45999999998
1578125233,10,7962.87
1063469252,10,1364.01
1720507635,10,27617.16
1932409190,10,18073.93
1407283179,10,20864.21
1780266304,10,58111.50000000001
1982718219,10,23865.54
1457729741,10,93476.18000000005
1720038391,10,23264.920000000002
1033465075,10,104176.43000000001
1942977426,10,34327.079999999994
1710199740,10,0.0
1255314704,10,1599.14
1104171826,10,12414.94
1700274727,10,9840.609999999999
1497297626,10,22823.100000000002
1790024420,10,11810.48
1083663363,10,12573.94
1154479103,10,102999.03
1154485225,10,151145.36000000002
1508055260,10,31398.589999999997
1508917295,10,79527.53000000001
1598248080,10,19235.73
1346480837,10,2196.4800000000005
1770671182,10,34276.5
1194722801,10,39960.810000000005
1932126372,10,12724.419999999998
1881672434,10,4402.36
1659796076,10,59283.44000000001
1033581608,10,96773.51999999999
1083241392,10,11558.900000000001
1619274446,10,12241.07
1851355622,10,14964.53
1598144768,10,88779.90000000002
1508819483,10,80806.54
1558799684,10,139651.87999999998
1396210597,10,48800.31999999999
1033491741,10,23632.98
1124438312,10,49702.66000000001
1932516176,10,243.39
1528061157,10,5111.289999999999
1881953776,10,24280.579999999998
1114962651,10,17902.58
1386911006,10,19910.409999999996
1639279706,10,6121.29
1396716643,10,36884.75000000001
1518969765,10,22831.600000000002
1073517058,10,25926.15
1215259775,10,14795.85
1891794491,10,36743.44
1972807394,10,6808.52
1356862528,10,13372.95
1386940823,10,29646.480000000003
1649865791,10,6158.28
1811576515,10,44578.93999999999
1093876997,10,11802.000000000002
1619443827,10,34960.530000000006
1730145392,10,11091.09
1245340488,10,25450.309999999998
1457520942,10,14204.499999999998
1366686214,10,14573.9
1649727447,10,43163.56999999999
1164806410,10,27264.54
1396706693,10,25525.269999999997
1386655272,10,90232.39000000001
1003816505,10,55434.89
1487773941,10,17410.769999999997
1154701415,10,61124.450000000004
1023086055,10,33265.450000000004
1114025103,10,93586.96
1811940661,10,24217.68
1417986134,10,14223.09
1659995116,10,54712.39
1720098320,10,66887.76
1205898525,10,28021.52
1962762765,10,175605.00999999998
1124159157,10,52241.26
1790747962,10,63570.469999999994
1508127531,10,8500.03
1700885076,10,121272.98
1992356521,10,71508.14
1144352220,10,224404.92999999996
1073737524,10,10741.2
1598993198,10,243123.91000000003
1487601167,10,29339.77
1013299403,10,75324.87000000001
1265423842,10,173572.22000000006
1164693974,10,126012.03000000001
1437191087,10,71228.32000000002
1922075886,10,14197.970000000001
1164617007,10,62088.83
1790720647,10,113172.26999999999
1568798114,10,13108.51
1588925283,10,33842.64
1548373137,10,44468.98999999999
1306142054,10,12738.95
1144555020,10,4415.32
1124386487,10,14796.99
1447293790,10,5590.25
1699216622,10,15517.989999999998
1992012207,10,29581.329999999998
1669416491,10,16357.039999999999
1780695551,10,36498.4
1053812990,10,10761.87
1548202641,10,11891.75
1629219514,10,22701.09999999999
1649437336,10,16953.72
1841668670,10,46017.28999999999
1144793464,10,26719.77
1932211786,10,47563.369999999995
1346250396,10,4129.21
1487878328,10,610.82
1942450051,10,14308.429999999998
1649721457,10,13027.91
1700251626,10,75091.76
1508493156,10,36152.72
1093802456,10,40727.34
1154368116,10,5193.070000000001
1982713897,10,163155.46
1952842700,10,24818.95
1790925071,10,11935.339999999998
1194436360,10,9944.900000000001
1548709330,10,91315.76
1598758666,10,10934.660000000002
1508390543,10,11275.090000000002
1639244478,10,2294.4500000000003
1528237435,10,111662.38999999997
1528579604,10,25604.64
1013637701,10,24525.68
1053855122,10,9595.11
1316090699,10,24267.0
1194134031,10,47051.61000000001
1639214745,10,133002.5
1316454986,10,78685.25
1205293693,10,6089.42
1285152165,10,154093.41000000003
1659366698,10,26939.409999999996
1528230976,10,60416.65
1417939968,10,120259.71
1871005439,10,177107.63
1861449522,10,263392.94
1851378590,10,32349.360000000004
1134372477,10,20693.94
1447515887,10,87871.44
1689658890,10,1883.5200000000002
1174038749,10,53563.03999999999
1710932470,10,44669.70000000001
1699793166,10,23317.190000000002
1164633160,10,57793.659999999996
1386770147,10,56505.26
1063866176,10,10061.010000000002
1124201280,10,140610.5
1801036637,10,21496.390000000003
1871708313,10,318525.68
1043618010,10,28567.320000000003
1003099367,10,14759.45
1023398906,10,19241.730000000003
1154788560,10,140893.97
1740625235,10,286000.02
1235236944,10,148849.35
1912900168,10,5298.53
1396722070,10,31248.579999999994
1588659502,10,18450.97
1265940399,10,28246.27
1609066646,10,14551.219999999998
1730452459,10,36236.259999999995
1841323771,10,31522.939999999995
1306447172,10,87925.8
1487248050,10,26939.090000000004
1992732192,10,2331.2400000000002
1417037896,10,27323.4
1326443102,10,41402.78999999999
1326363359,10,116517.92000000001
1669470092,10,21117.69
1871574822,10,22404.94
1417927898,10,909.72
1730238767,10,44588.35
1528080470,10,357728.38
1104323252,10,6398.83
1578569885,10,8811.16
1033426002,10,242333.68999999997
1497702344,10,32479.590000000007
1538703459,10,2402.1400000000003
1346516895,10,46655.509999999995
1376828988,10,34555.21
1780226852,10,0.0
1578555116,10,27031.200000000004
1245361344,10,34604.22
1831193531,10,24143.750000000004
1063558864,10,98365.08
1225251473,10,61827.11000000001
1851489942,10,75898.08000000002
1477827418,10,52819.52999999999
1922376136,10,12000.000000000002
1609851138,10,70051.19000000002
1609040864,10,40014.95
1750710117,10,271070.4599999999
1548229149,10,11126.150000000001
1033211123,10,33328.1
1699765453,10,35756.090000000004
1174882971,10,77339.1
1164491320,10,27806.209999999995
1992184543,9,17510.52
1255620555,9,38378.69
1265463954,9,13851.26
1932227790,9,37071.97999999999
1215065909,9,0.0
1780809012,9,92661.55999999998
1154734663,9,23802.28
1396958302,9,0.0
1346354677,9,21697.290000000005
1346265071,9,17171.05
1972604338,9,21069.92
1174557805,9,319169.89999999997
1689731853,9,18627.79
1003904095,9,4830.530000000001
1881942779,9,7039.53
1750852034,9,18444.959999999995
1215343421,9,144259.78
1811195043,9,594.91
1053355131,9,11567.17
1942679329,9,27197.289999999994
1609122506,9,49584.0
1669479929,9,1636.15
1558446864,9,16330.199999999999
1275533226,9,10960.01
1073608253,9,21469.899999999998
1891881827,9,19460.41
1750551479,9,49282.87
1306233572,9,4034.66
1922112499,9,43823.82
1740223973,9,2861.76
1003842360,9,136426.14
1699757393,9,119732.14
1801965736,9,16283.25
1710953799,9,521639.81
1154348860,9,199.51
1184776551,9,30543.430000000008
1154449890,9,36132.85
1093107815,9,75552.94
1942268735,9,9977.010000000002
1417382888,9,50976.840000000004
1629201637,9,25590.38
1962531731,9,8552.189999999999
1548629132,9,8229.25
1063586071,9,25962.780000000002
1083059109,9,6584.52
1588614036,9,22669.75
1487677795,9,13879.329999999998
1407844772,9,3130.41
1710123328,9,18566.030000000002
1144274226,9,16839.840000000007
1780072371,9,2351.84
1598126799,9,86254.47
1922555739,9,9647.609999999999
1750830600,9,7361.69
1881131761,9,56574.32000000001
1851755839,9,30779.87
1093763757,9,12032.669999999998
1942646799,9,6677.849999999999
1689903965,9,46678.82
1689705022,9,32167.819999999996
1801847827,9,9947.630000000003
1972024081,9,12878.31
1841687811,9,936.58
1558318543,9,83436.24
1558791384,9,4119.64
1851418230,9,43039.99
1114052495,9,17132.42
1043261183,9,34173.37000000001
1548415474,9,48551.22
1750682357,9,138817.33
1285779363,9,6997.65
1245265230,9,71985.31999999999
1609811413,9,21316.31
1386853604,9,307012.58
1518074566,9,85013.58
1235422106,9,134286.45
1245747039,9,44633.920000000006
1982787537,9,626345.02
1467503193,9,49165.799999999996
1760018253,9,9213.999999999998
1972556744,9,13823.330000000002
1902202823,9,210566.95
1215930573,9,33174.03
1619101540,9,158948.0
1700164464,9,3051.8099999999995
1154843175,9,83053.8
1316987746,9,19232.59
1407809262,9,7053.139999999999
1639591126,9,8680.349999999999
1700184819,9,17359.69
1033154836,9,8199.24
1710034376,9,11472.71
1962716050,9,40138.5
1639449267,9,41331.840000000004
1336661867,9,103529.69999999998
1033418785,9,3723.0099999999998
1881842953,9,57667.83999999999
1629376363,9,24475.94
1770902462,9,162.6
1205446754,9,55766.94
1316345846,9,110594.71
1700977188,9,9191.64
1114442191,9,4869.790000000001
1912932526,9,52444.79
1427223783,9,26999.98
1134606403,9,39158.29
1720042203,9,2572.19
1215060199,9,4271.51
1154785822,9,42390.77
1497390561,9,26503.039999999997
1073941340,9,10088.890000000001
1023102902,9,48.510000000000005
1538609904,9,60301.180000000015
1578565347,9,66502.29000000001
1417314352,9,49043.23
1457940942,9,81443.0
1790181899,9,27734.04999999999
1679021414,9,0.0
1124403258,9,35889.149999999994
1699014167,9,31137.459999999995
1174624787,9,6657.860000000001
1538522412,9,49151.630000000005
1861488579,9,55329.95999999999
1326036138,9,32132.570000000003
1831151232,9,12809.67
1518017144,9,113.03
1134661606,9,69228.72
1073882627,9,17840.95
1548306210,9,12651.95
1831151331,9,39064.2
1558530683,9,18160.170000000002
1639194228,9,18211.67
1831148741,9,10857.14
1447995766,9,14329.73
1194879023,9,11299.029999999999
1144304817,9,80991.75
1962674911,9,5867.86
1982787776,9,14228.92
1750661534,9,48559.25999999998
1336220839,9,27896.700000000008
1003862343,9,35272.41
1245361617,9,7240.389999999999
1720115512,9,31808.27
1992223630,9,47244.05
1801493911,9,14348.129999999997
1447214242,9,16704.429999999997
1013492784,9,16522.9
1063039980,9,41436.20000000001
1922013457,9,43398.51
1124241120,9,94954.85
1205242609,9,13257.35
1508334129,9,20926.05
1447289376,9,11578.02
1518344290,9,4973.629999999999
1194392019,9,4877.01
1942251251,9,33773.51
1801861190,9,5736.21
1760585988,9,12838.26
1861752263,9,44088.869999999995
1881190833,9,48022.73
1598817678,9,15340.739999999998
1083953491,9,21171.52
1457426934,9,24295.59
1457890402,9,19478.52
1144488008,9,22678.0
1366560393,9,335057.1600000001
1376777607,9,78935.7
1558306266,9,10882.51
1629002597,9,9455.02
1093487449,9,15908.0
1851417703,9,330343.64
1467487983,9,80060.90999999997
1982658407,9,2033.84
1326161548,9,17368.24
1235296880,9,6582.649999999999
1023074929,9,7197.2300000000005
1316009517,9,20189.1
1295190296,9,7059.730000000001
1588710289,9,37033.21
1770681439,9,78162.3
1568686384,9,61053.02
1891791976,9,32332.120000000006
1447299953,9,4316.33
1710047980,9,13477.36
1710999792,9,50013.50000000001
1972026920,9,43451.25
1205559713,9,1774.65
1013352269,9,40846.77
1073957239,9,7020.11
1457020844,9,6775.379999999999
1417162876,9,28967.86
1043364482,9,104367.79999999999
1174635783,9,7730.320000000001
1477089407,9,24262.430000000004
1861642803,9,28639.659999999996
1801112743,9,10393.36
1730114851,9,46750.890000000014
1538457361,9,27792.359999999997
1275588345,9,14294.22
1194720656,9,3009.4900000000002
1487112322,9,24376.3
1316340342,9,86676.54999999999
1285025395,9,18712.66
1548275126,9,7373.39
1598840829,9,18544.059999999998
1275588329,9,6576.7699999999995
1417192725,9,36264.85
1487750089,9,53044.08999999999
1396024469,9,70785.09
1851692560,9,81841.09
1598085227,9,20123.38
1174794762,9,27141.579999999998
1861506479,9,9055.54
1396782231,9,11315.25
1003882937,9,7478.599999999999
1356489629,9,22629.92
1942531769,9,3307.5000000000005
1619266814,9,10369.06
1235394610,9,46817.56999999999
1861009326,9,4087.0200000000004
1922178599,9,19361.25
1326660507,9,7223.64
1306092689,9,11068.380000000001
1902229420,9,52747.56999999999
1750315982,9,14296.550000000001
1831250802,9,138874.28
1962567990,9,30207.76
1215304589,9,9014.64
1790751170,9,22653.56
1487196408,9,13358.95
1114443686,9,61380.6
1265096069,9,17301.870000000003
1558460428,9,27537.379999999997
1174585780,9,7731.9800000000005
1467910141,9,24880.359999999997
1154377638,9,63154.840000000004
1679824676,9,47964.77
1003904236,9,153896.17000000004
1457987521,9,15849.840000000002
1265498661,9,49628.74
1376948232,9,70404.20000000001
1609802362,9,21852.0
1043387426,9,14859.59
1588937064,9,12329.44
1548596372,9,4173.67
1548750417,9,5262.589999999999
1407808173,9,33000.62
1285873687,9,67437.47000000002
1790118057,9,4946.4
1649367269,9,28286.380000000005
1366184228,9,19637.64
1477887149,9,2057.74
1689055774,9,4518.929999999999
1619952785,9,22730.99
1033218524,9,32425.579999999994
1083622567,9,48498.5
1710991773,9,15149.460000000001
1811146327,9,121383.84999999996
1265408561,9,23044.84
1508818618,9,21832.94
1346491651,9,15548.439999999999
1497701106,9,15254.25
1104839703,9,39289.44999999999
1194741181,9,23257.620000000003
1992747349,9,14701.04
1194808865,9,79926.45999999999
1437216645,9,2945.33
1861674483,9,52977.38000000001
1831323708,9,18949.709999999995
1023310182,9,54527.81000000001
1053644153,9,21494.2
1144693607,9,10785.6
1083150155,9,12119.840000000002
1164859260,9,53553.369999999995
1104051077,9,422443.15
1750846549,9,19927.040000000005
1720512247,9,48965.71
1619927423,9,9669.49
1164428488,9,72069.1
1801945027,9,16060.3
1215063052,9,39480.909999999996
1811071004,9,39398.2
1407830946,9,117873.05999999998
1588249569,9,7276.599999999999
1639246234,9,17541.89
1740448786,9,76.05
1700055613,9,178004.28000000006
1104369370,9,6369.429999999999
1467481564,9,13222.720000000001
1235872524,9,25228.430000000004
1235244757,9,28577.17
1588121065,9,26249.55
1679046569,9,9875.82
1932255924,9,6476.62
1780169227,9,21112.13
1477020121,9,96227.79000000001
1437508405,9,67254.35999999999
1669806402,9,50879.229999999996
1003185455,9,6769.75
1720282585,9,220516.25000000003
1811341167,9,26880.759999999995
1942546452,9,24805.59
1578554630,9,21066.64
1497705537,9,41703.33
1891986063,9,37839.19
1134632599,9,106680.01000000002
1528641859,9,36114.35
1003029455,9,58685.16
1548477649,9,32407.140000000007
1093883852,9,16520.7
1871144469,9,130098.87
1518611011,9,19683.06
1821411273,9,239669.12
1639286370,9,40478.88
1144477266,9,6769.43
1679514236,9,169530.54000000004
1063566867,9,42383.82
1154371458,9,2689.84
1831185362,9,57500.340000000004
1710017439,9,6235.78
1972539567,9,36008.78
1467544171,9,245626.88
1760936884,9,79663.85
1215475561,9,106044.71999999999
1952342743,9,3096.48
1891359683,9,11355.58
1013391143,9,11465.050000000001
1992719272,9,22743.86
1437382074,9,7790.490000000001
1760494330,9,12084.7
1790719300,9,13550.510000000002
1790998953,9,41335.100000000006
1801804299,9,24423.710000000003
1043395346,9,83638.07
1598783490,9,14319.380000000001
1053075473,9,6045.570000000001
1093121378,9,84630.37
1205928967,9,5920.07
1841596293,9,9318.179999999998
1942601174,9,30876.800000000003
1386780948,9,18030.79
1790422095,9,13439.0
1417367400,9,35386.65
1932278652,9,26467.68
1144311184,9,126387.04000000002
1750017893,9,50862.350000000006
1295225274,9,15533.6
1013415769,9,12215.31
1487727038,9,8892.960000000001
1104055805,9,31874.44
1063608081,9,10047.8
1386864296,9,10728.94
1437477312,9,11318.35
1902882251,9,96512.72000000002
1942546106,9,19868.3
1740219401,9,14323.56
1245705128,9,5012.49
1447426895,9,46842.10999999999
1568907673,9,18451.19
1295126241,9,14300.98
1841562667,9,12706.91
1801885413,9,35566.14
1477510154,9,27499.640000000003
1083003461,9,74904.0
1154658607,9,48268.37
1942426952,9,9408.570000000002
1851658959,9,27547.02
1437529112,9,30823.34
1982351706,9,45039.95
1689835563,9,42306.200000000004
1366467375,9,43480.02
1518118330,9,51645.759999999995
1912227935,9,40827.28
1053408278,9,6712.179999999999
1992822290,9,35543.979999999996
1497265565,9,10659.91
1083830285,9,0.0
1447214622,9,6444.509999999999
1356379093,9,38268.72999999999
1902134174,9,55455.600000000006
1598989543,9,27810.129999999997
1134173172,9,34774.33000000001
1316096894,9,34344.990000000005
1356533103,9,20499.039999999997
1013353101,9,28061.56
