BILLING_PROVIDER_NPI_NUM,early_paid,late_paid,total_paid,active_months,growth_pct,growth_abs
1992271811,47982.20999999999,76506.81999999999,124489.02999999997,43,59.44830386095181,28524.61
1730136201,158469.65,252636.10000000003,411105.74999999994,66,59.42238782000216,94166.45000000004
1801808357,10462.439999999999,16678.54,27140.980000000007,19,59.41348289691509,6216.100000000002
1922115914,33863.03,53974.02999999999,87837.05999999998,33,59.38925134578918,20110.999999999993
1669747085,10141.35,16156.629999999996,26297.979999999996,12,59.314391082055096,6015.279999999995
1194368167,371642.8900000001,592006.8799999998,963649.7699999999,48,59.2945528972718,220363.9899999997
1710226824,24385.7,38826.219999999994,63211.919999999984,31,59.21716415768255,14440.519999999993
1598099699,26546.179999999997,42265.7,68811.87999999998,33,59.21575156952903,15719.52
1851378590,12481.46,19867.9,32349.360000000008,40,59.17929472994348,7386.440000000002
1437681178,20333.23,32364.309999999998,52697.54000000001,21,59.16954659933516,12031.079999999998
1093843450,27065.77,43071.6,70137.36999999998,38,59.13679899001579,16005.829999999998
1083743538,62493.48,99432.10000000002,161925.58000000002,69,59.10795814219342,36938.62000000002
1669757415,11251.910000000002,17902.64,29154.55,13,59.10756484899006,6650.729999999998
1831244466,18811.120000000003,29928.14,48739.26,23,59.09812919166958,11117.019999999997
1467879569,28686.29,45633.85,74320.13999999998,14,59.078953744105625,16947.559999999998
1689724684,10740.3,17080.16,27820.460000000003,17,59.02870497099709,6339.860000000001
1972693968,128077.64,203678.84000000003,331756.48000000004,15,59.02763355102423,75601.20000000003
1528171378,13968.2,22209.249999999996,36177.45,13,58.998654085708935,8241.049999999996
1275951030,39544.75,62871.5,102416.25,40,58.98823484786223,23326.75
1962828616,10122.310000000001,16087.73,26210.04,17,58.93338575878428,5965.419999999998
1326011263,44259.53999999999,70341.18,114600.72,18,58.92885466048676,26081.64
1740275619,20617.76,32762.010000000002,53379.770000000004,15,58.90188846897046,12144.250000000004
1093810384,45395.55,72128.84999999999,117524.39999999998,19,58.889692932457,26733.29999999999
1265485270,186311.82999999996,295973.42000000004,482285.24999999994,83,58.859166377143154,109661.59000000008
1447221742,165970.24000000005,263649.93999999994,429620.18000000005,67,58.85374390011117,97679.6999999999
1063769255,14103.270000000002,22401.329999999998,36504.6,38,58.837843989372644,8298.059999999996
1437597853,34424.94,54675.39999999999,89100.34000000003,37,58.82496817714129,20250.459999999985
1558632570,75718.32,120231.33,195949.65000000002,27,58.78763554183452,44513.009999999995
1740732650,56393.27,89539.76000000002,145933.03000000003,48,58.777386024963675,33146.49000000003
1073599478,631047.2399999999,1001764.9199999998,1632812.1600000004,79,58.746422851005576,370717.67999999993
1710932736,187095.47999999998,296983.4000000001,484078.8800000001,75,58.733604895211855,109887.9200000001
1740426162,50521.8,80191.27000000002,130713.07000000002,49,58.72607468459164,29669.470000000016
1699748608,11367.31,18041.96,29409.27,29,58.71793766511162,6674.65
1265461032,30820.899999999998,48916.34,79737.23999999999,21,58.711588564902385,18095.44
1326010273,114451.51999999999,181633.33999999997,296084.86000000004,75,58.6989320893248,67181.81999999998
1639164833,47071.689999999995,74698.28000000001,121769.97,54,58.69045704541311,27626.59000000002
1053364034,28127.329999999998,44629.310000000005,72756.64000000001,19,58.668846278690545,16501.980000000007
1912928599,101266.67000000001,160649.75999999998,261916.43,62,58.64031077549994,59383.08999999997
1033145511,16122.119999999999,25575.15,41697.26999999999,13,58.633914150248245,9453.030000000002
1538108725,48998.24,77696.82999999999,126695.07000000002,47,58.57065478270238,28698.58999999999
1447500384,19177.15,30406.9,49584.049999999996,28,58.55797133567814,11229.75
1639174204,34613.71000000001,54874.09000000001,89487.80000000003,48,58.53281835434573,20260.380000000005
1104889138,31309.750000000004,49634.98,80944.73000000001,33,58.528828879182996,18325.23
1881015220,20523.44,32522.94,53046.37999999999,15,58.46729398190556,11999.5
1700834165,13434.66,21285.949999999997,34720.60999999999,17,58.440555994718125,7851.289999999997
1407191356,24577.65,38940.670000000006,63518.31999999998,75,58.43935445414839,14363.020000000004
1811274483,50138.38,79423.52,129561.90000000001,34,58.40862828037127,29285.140000000007
1043298474,21812.579999999994,34551.69,56364.27,62,58.40258236302176,12739.110000000008
1194758979,78973.77999999998,125093.05999999998,204066.84,75,58.398217737583295,46119.28
1053301127,277395.0500000002,439376.74999999994,716771.8000000003,75,58.39386823953765,161981.69999999972
1578677811,206456.87000000002,326968.9400000001,533425.8099999999,79,58.371547529515524,120512.0700000001
1669738902,32110.389999999996,50833.69999999999,82944.09000000001,24,58.30919524801784,18723.309999999994
1386749893,147414.12999999998,233365.64,380779.7700000002,81,58.306154233654574,85951.51000000004
1831689934,11622.430000000002,18398.31,30020.74000000001,23,58.30002847941436,6775.879999999999
1104007996,25459.77,40298.159999999996,65757.93,18,58.28171267847273,14838.389999999996
1144274770,10195.880000000001,16132.979999999996,26328.859999999993,47,58.230383252843254,5937.099999999995
1891901096,48648.6,76970.99,125619.59,14,58.21830432941546,28322.390000000007
1154306298,10594.0,16756.2,27350.2,18,58.16688691712291,6162.200000000001
1154527018,37386.56,59123.91999999999,96510.48000000001,20,58.142177295798255,21737.359999999993
1720029960,27987.959999999992,44259.139999999985,72247.10000000002,56,58.13635577584074,16271.179999999993
1104813682,30669.61,48489.52,79159.12999999999,12,58.10282556576362,17819.909999999996
1366872244,70232.42,111030.93,181263.34999999998,42,58.09070796649182,40798.509999999995
1457522989,109797.79000000002,173558.43,283356.22,41,58.070968459383344,63760.63999999997
1538405410,21514.16,34004.19,55518.35,17,58.054927545393376,12490.030000000002
1922188606,55711.649999999994,88050.94,143762.59,17,58.04762558638994,32339.290000000008
1316162738,62003.26000000001,97980.62999999999,159983.89,69,58.02496513892975,35977.36999999998
1194714402,11753.4,18573.18,30326.579999999998,16,58.02389095921181,6819.780000000001
1689897787,37534.299999999996,59302.200000000004,96836.5,49,57.99468752580975,21767.90000000001
1649679762,60120.25,94971.5,155091.75,38,57.96923665487086,34851.25
1316048432,23987.660000000003,37892.76,61880.42000000001,17,57.96772173692639,13905.099999999999
1932340890,21708.699999999997,34288.47999999999,55997.17999999999,20,57.94810375563711,12579.779999999992
1689624686,335366.1899999999,529645.9100000003,865012.1000000002,84,57.93062204630719,194279.72000000038
1194734913,37435.590000000004,59117.44,96553.02999999997,39,57.91774618751834,21681.85
1447397773,11167.0,17632.5,28799.5,14,57.898271693382284,6465.5
1851343115,44305.88,69954.48000000001,114260.36,68,57.88983313275803,25648.600000000013
1639109978,11774.929999999998,18590.709999999995,30365.640000000003,52,57.88382606096171,6815.779999999997
1043270150,152015.03000000006,239990.89999999997,392005.93000000005,82,57.87313925471703,87975.86999999991
1932596848,53747.69,84845.12,138592.80999999997,41,57.858170276713274,31097.429999999993
1174552756,86824.06,137040.36999999997,223864.42999999996,34,57.83685996715654,50216.30999999997
1881785947,205580.0,324473.58999999997,530053.5899999997,77,57.833247397606755,118893.58999999997
1922247758,27724.150000000005,43755.61,71479.76,15,57.8248927379198,16031.459999999995
1124132154,404976.41,639092.9800000001,1044069.3899999999,43,57.809927743692555,234116.57000000012
1003803032,688003.4799999997,1085582.3799999992,1773585.8599999999,84,57.787338517531865,397578.89999999944
1386062768,36523.26,57611.590000000004,94134.84999999999,16,57.73945151664994,21088.33
1083971881,10362.08,16343.570000000002,26705.649999999998,20,57.724800426169274,5981.490000000002
1255788758,14242.030000000002,22462.739999999998,36704.770000000004,27,57.721476502998485,8220.709999999995
1649332438,22129.690000000002,34894.78,57024.469999999994,14,57.6830945214325,12765.089999999997
1841463577,12097.85,19074.52,31172.37,12,57.66867666568854,6976.67
1437259843,86947.5,137081.77,224029.27000000002,50,57.660392765749435,50134.26999999999
1346311644,29176.06,45997.50999999999,75173.57000000002,21,57.65497466073207,16821.449999999986
1982798831,58439.670000000006,92127.57000000002,150567.24,25,57.64560272157596,33687.900000000016
1316128614,10672.339999999998,16822.96,27495.300000000003,16,57.63140979391588,6150.620000000001
1881626943,193474.77999999997,304943.49999999994,498418.2799999999,79,57.61408282774633,111468.71999999997
1760446009,74639.24999999999,117636.51,192275.76000000007,34,57.60676855675803,42997.26000000001
1700990108,128583.86000000002,202574.41999999998,331158.2799999999,69,57.5426495984799,73990.55999999997
1538453923,61993.97000000002,97640.59,159634.55999999997,41,57.50014073949444,35646.61999999997
1215917588,57605.820000000014,90722.20999999999,148328.03,63,57.48792396323839,33116.38999999998
1174553093,33045.079999999994,52037.62000000002,85082.70000000001,37,57.474637676773746,18992.540000000023
1467564260,15876.66,24991.300000000003,40867.96,17,57.409052029835,9114.640000000003
1982667911,14465.820000000002,22768.480000000003,37234.299999999996,48,57.39501804944345,8302.660000000002
1073597126,28314.290000000005,44565.14,72879.43000000001,19,57.39451704422041,16250.849999999995
1750384079,498207.68,784113.98,1282321.6599999997,68,57.386971633998094,285906.3
1588721500,85005.43000000001,133734.11000000004,218739.53999999998,84,57.324196818956196,48728.68000000004
1952332991,116142.63999999998,182710.71999999997,298853.36,41,57.31579719558639,66568.07999999999
1689745424,33574.4,52816.06999999999,86390.46999999999,29,57.31054017346546,19241.66999999999
1487716304,38827.58,61066.72,99894.29999999999,28,57.276657468737426,22239.14
1669424099,28578.510000000002,44936.52,73515.03,45,57.238848351436076,16358.009999999995
1801120654,16327.210000000001,25672.11,41999.32000000001,22,57.235130803119446,9344.9
1265445977,16176.07,25433.239999999998,41609.30999999999,27,57.22755898064238,9257.169999999998
1184661050,26906.640000000003,42301.8,69208.44,19,57.21695462532668,15395.16
1487604609,84335.67000000001,132589.73000000007,216925.40000000005,79,57.21666763304311,48254.060000000056
1396246633,31846.5,50055.57000000001,81902.07,15,57.17761763459095,18209.070000000007
1336578772,244892.40000000002,384863.6099999999,629756.0100000001,84,57.156208195926006,139971.2099999999
1730561481,20446.28,32131.92,52578.200000000004,12,57.15289040353551,11685.64
1235107566,184642.88,290146.04,474788.92000000004,66,57.13903509304012,105503.15999999997
1750822151,13950.269999999999,21919.350000000002,35869.62000000001,15,57.12491586184356,7969.080000000004
1033189642,44290.76999999999,69582.15,113872.91999999998,22,57.103048784204944,25291.380000000005
1366993990,32697.429999999997,51363.700000000004,84061.13,21,57.08788121879918,18666.270000000008
1326410986,13223.619999999999,20772.33,33995.950000000004,12,57.08504932839875,7548.710000000003
1114076825,14270.41,22407.880000000005,36678.29000000001,23,57.023379146079236,8137.470000000005
1811077175,133687.06,209908.76,343595.8200000001,61,57.01501701062168,76221.70000000001
1821438144,26681.0,41891.61,68572.61,22,57.00914508451708,15210.61
1447792213,11698.84,18365.179999999997,30064.02,20,56.982914545373696,6666.3399999999965
1992838015,13388.99,21017.719999999998,34406.70999999999,29,56.97763610249913,7628.729999999998
1750422481,13283.41,20851.7,34135.11,16,56.97550553660544,7568.290000000001
1780606608,22083.54,34660.92,56744.46,26,56.953640584797526,12577.379999999997
1154365062,200640.88999999998,314899.5899999999,515540.4799999999,69,56.94686661328103,114258.69999999992
1396896346,14940.18,23445.04,38385.22,25,56.926087905232734,8504.86
1144332404,56274.67,88302.28000000001,144576.94999999995,59,56.91301255076221,32027.610000000015
1497116313,13759.72,21590.589999999997,35350.31,12,56.91155052573742,7830.869999999997
1679660674,287969.39,451709.0,739678.3900000001,13,56.860074607235155,163739.61
1275720559,10027.49,15727.259999999997,25754.749999999996,33,56.8414428735406,5699.769999999997
1194200717,19454.61,30503.010000000002,49957.62,15,56.79065270390926,11048.400000000001
1518912609,286840.1700000001,449493.76999999996,736333.9400000001,79,56.70530734938548,162653.59999999986
1861450579,227524.63000000003,356522.19,584046.8200000001,82,56.69608604571731,128997.55999999997
1972630705,78212.43,122551.29000000002,200763.71999999997,62,56.690298460232,44338.86000000003
1477934578,51169.37999999999,80171.78999999998,131341.17,47,56.679228866951284,29002.40999999999
1184685653,19550.959999999995,30626.920000000002,50177.87999999999,23,56.65174497825175,11075.960000000006
1952480501,44738.56999999999,70070.42,114808.98999999999,50,56.62194835463005,25331.850000000006
1629327887,175230.85999999996,274420.05000000005,449650.9100000001,64,56.604864006260144,99189.19000000009
1376587113,330797.7600000001,517918.81999999995,848716.58,79,56.566604320416126,187121.05999999982
1952358020,20494.3,32085.049999999996,52579.35,19,56.55596922071013,11590.749999999996
1154321545,146855.66999999998,229849.54000000007,376705.2100000001,77,56.51390239137521,82993.87000000008
1053310326,95500.52,149446.08,244946.59999999992,34,56.4871898079717,53945.55999999998
1285826438,687611.1800000003,1075801.9200000004,1763413.1000000003,84,56.454977942621575,388190.7400000001
1609059070,14109.0,22068.3,36177.3,14,56.412927918349986,7959.299999999999
1619939691,11679.08,18267.43,29946.51,23,56.411549539861014,6588.35
1871547703,105592.7,165095.07000000004,270687.77,56,56.350836752919506,59502.37000000004
1396745055,10094.68,15781.84,25876.520000000008,13,56.338190016919796,5687.16
1265546261,98875.71999999999,154561.25000000003,253436.97000000006,58,56.31870999270605,55685.53000000004
1336661867,40391.6,63138.1,103529.7,28,56.31492686598204,22746.5
1275545725,15923.150000000001,24889.280000000002,40812.43000000001,75,56.30877056361335,8966.130000000001
1912928169,27826.889999999992,43494.76999999999,71321.65999999999,62,56.30481882811914,15667.879999999997
1427046754,114319.54999999999,178685.60000000006,293005.1499999999,57,56.303624358213526,64366.050000000076
1689672693,144844.19999999998,226387.31000000006,371231.5099999999,68,56.29711786871693,81543.11000000007
1184917924,289071.2200000001,451805.37999999995,740876.6,84,56.295524680734324,162734.15999999986
1700977105,67335.38000000002,105238.9,172574.27999999994,72,56.2906454229559,37903.519999999975
1194713461,33785.41999999999,52802.26000000001,86587.68000000002,41,56.2871203021896,19016.84000000002
1225032881,47283.47000000001,73894.68,121178.14999999998,63,56.280154565644146,26611.209999999985
1013351824,19232.109999999997,30054.920000000002,49287.03,32,56.274688528715814,10822.810000000005
1568787448,52929.18,82696.36,135625.54000000004,77,56.239639457856704,29767.18
1629186374,14000.470000000001,21873.010000000002,35873.48,16,56.2305408318435,7872.540000000001
1407993611,81489.7,127299.78,208789.47999999998,49,56.215791689011006,45810.08
1346441979,65597.43000000002,102465.5,168062.93000000005,38,56.20352809553661,36868.06999999998
1609273101,164857.89,257507.03,422364.92,51,56.19939694727378,92649.13999999998
1396746673,39253.84,61311.02000000001,100564.86,59,56.19113951654161,22057.180000000015
1225033814,185611.52000000002,289839.49,475451.01,67,56.153826012523346,104227.96999999997
1568464873,44454.65999999998,69412.35,113867.01,68,56.14189828467935,24957.690000000024
1336192665,196099.07999999993,306173.5600000001,502272.6400000001,84,56.13207364358885,110074.48000000019
1891275590,40555.590000000004,63305.830000000016,103861.42000000001,26,56.096434548233695,22750.240000000013
1003182601,23555.519999999997,36765.11,60320.63000000001,36,56.07853276004947,13209.590000000004
1710117304,11090.419999999998,17309.21,28399.629999999997,17,56.07353012780402,6218.790000000001
1659770741,10859.95,16945.79,27805.74,16,56.039300365102974,6085.84
1336125640,15494.6,24177.61,39672.210000000014,28,56.0389425993572,8683.01
1881025344,21023.029999999995,32803.53,53826.56000000001,32,56.036166052181855,11780.500000000004
1447230388,97159.35999999994,151590.86,248750.2200000001,80,56.022909166960424,54431.500000000044
1154355402,21135.640000000003,32975.13,54110.77000000001,14,56.01670921722736,11839.489999999994
1376820605,13223.42,20627.850000000002,33851.270000000004,14,55.99481828452853,7404.430000000002
1790241222,26726.13,41681.18,68407.31,17,55.9566611402399,14955.05
1134277494,2072165.6200000003,3231106.420000001,5303272.040000004,84,55.928965755160064,1158940.8000000005
1578720124,12821.08,19989.460000000003,32810.54,27,55.910890502204204,7168.380000000003
1740310853,20327.22,31681.389999999996,52008.61,40,55.85697404760707,11354.169999999995
1003119876,36411.75,56737.17,93148.92,13,55.82104677748254,20325.42
1821093402,98530.58999999998,153521.59000000003,252052.17999999996,60,55.81109379330831,54991.000000000044
1992172621,20164.36,31413.399999999998,51577.76,21,55.786744533424304,11249.039999999997
1790738383,45107.450000000004,70257.92,115365.37000000001,15,55.756798488941385,25150.469999999994
1104027879,99118.57000000004,154375.45,253494.02000000002,61,55.74826190490839,55256.879999999976
1851434815,21628.129999999994,33681.36,55309.48999999999,27,55.7294134999189,12053.230000000007
1063727766,11569.11,18012.19,29581.299999999996,19,55.692097317771186,6443.079999999998
1205976438,14128.109999999999,21991.279999999995,36119.39,21,55.65620596102379,7863.169999999996
1528105541,72238.49,112411.47,184649.96,38,55.61159985486961,40172.979999999996
1487644993,240679.3100000001,374453.31999999995,615132.6300000001,73,55.58184872642345,133774.00999999983
1417914797,23958.530000000002,37270.49,61229.020000000004,42,55.56250738254806,13311.959999999995
1578550083,23711.27,36868.63,60579.90000000001,30,55.48989995052984,13157.359999999997
1720079254,53432.13000000002,83072.64999999998,136504.78000000003,77,55.47321433751555,29640.51999999996
1649631953,11082.18,17227.460000000003,28309.640000000007,32,55.45190567198874,6145.2800000000025
1518238690,62196.04,96673.15999999999,158869.2,22,55.43298255001442,34477.11999999999
1215239736,17129.370000000003,26621.5,43750.86999999999,16,55.414355577583976,9492.129999999997
1740306265,45444.270000000004,70626.18000000001,116070.45,18,55.41272860142764,25181.910000000003
1992144380,104454.36999999998,162299.33000000005,266753.7,71,55.37820964311984,57844.960000000065
1255534707,21003.500000000004,32634.850000000006,53638.349999999984,41,55.378151260504204,11631.350000000002
1811983752,218470.00000000003,339446.63999999996,557916.6399999999,78,55.37448619947815,120976.63999999993
1326040684,36999.53000000001,57477.51000000001,94477.04,34,55.34659494323303,20477.979999999996
1447299797,371626.0400000001,577301.8700000002,948927.9099999998,66,55.344838052790934,205675.83000000013
1588730360,109016.54,169351.17,278367.71000000014,76,55.34447341660268,60334.63000000002
1093096141,46391.84000000001,72049.15,118440.98999999998,26,55.305652890680726,25657.309999999983
1871501916,38821.57,60290.69,99112.26000000001,56,55.30203956202699,21469.120000000003
1033622246,17956.739999999998,27882.120000000003,45838.86,18,55.27384146565583,9925.380000000005
1770901324,13704.52,21278.949999999997,34983.47,17,55.269575293406824,7574.429999999997
1396292405,19740.180000000004,30639.320000000003,50379.500000000015,28,55.21297171555678,10899.14
1235181744,52434.090000000004,81379.58,133813.67,54,55.203570806702274,28945.489999999998
1306843388,13131.750000000002,20376.830000000005,33508.58,13,55.17223523140482,7245.080000000004
1992809412,132478.90999999997,205564.79,338043.7,56,55.16793578691133,73085.88000000003
1275574899,13290.94,20622.53,33913.46999999999,62,55.162313576014924,7331.589999999998
1720009954,29471.389999999996,45723.009999999995,75194.39999999998,30,55.14371734756997,16251.619999999999
1033142252,33669.26,52230.59000000001,85899.85,26,55.1284168407622,18561.33000000001
1285077123,23795.269999999997,36912.490000000005,60707.76,27,55.12532532726047,13117.220000000008
1417403007,61036.86,94658.01,155694.87,20,55.08335455002108,33621.149999999994
1275942187,15592.510000000002,24181.2,39773.71000000001,16,55.08215162279837,8588.689999999999
1821333105,43150.0,66917.59,110067.58999999997,27,55.08132097334878,23767.589999999997
1801817150,34398.22,53313.63,87711.85000000002,29,54.98950236378509,18915.409999999996
1649362351,26458.420000000006,41007.409999999996,67465.83000000002,38,54.98812854282299,14548.98999999999
1275197998,24838.26,38493.52999999999,63331.79000000001,43,54.9767576311706,13655.269999999993
1285629386,33847.579999999994,52442.27000000001,86289.84999999998,74,54.936541992071575,18594.690000000017
1437546363,11153.55,17278.379999999997,28431.93,17,54.91372701964844,6124.829999999998
1295142396,13459.820000000002,20848.270000000004,34308.09,16,54.89263600850533,7388.450000000003
1679661565,46532.88,72071.31,118604.19,21,54.88254756636598,25538.43
1205889458,55767.88,86346.15999999999,142114.04,42,54.83134736339268,30578.27999999999
1437595881,23104.76,35772.47,58877.23,18,54.82727368732678,12667.710000000003
1609281641,64320.26999999999,99582.44999999997,163902.71999999997,76,54.8228109117079,35262.17999999998
1073554002,38043.7,58887.38999999999,96931.09000000001,28,54.78880865951523,20843.689999999995
1255603973,14996.589999999998,23210.710000000003,38207.299999999996,12,54.77325178590603,8214.120000000004
1861792004,22674.8,35093.32,57768.12,16,54.767936211124244,12418.52
1235468349,21686.65,33560.89,55247.54,14,54.75368487064621,11874.239999999998
1669403390,10861.23,16806.77,27668.000000000004,15,54.74094554668303,5945.540000000001
1578545273,349322.17000000004,540507.8600000001,889830.0299999999,84,54.73047702640804,191185.69000000006
1396837951,239319.2800000001,370240.4200000001,609559.6999999998,82,54.70563842578833,130921.14000000001
1982086955,12053.740000000002,18645.53,30699.270000000004,20,54.68667815964171,6591.789999999997
1154333086,46845.35,72463.16000000003,119308.51000000002,34,54.68591866642054,25617.810000000034
1760885958,44959.060000000005,69532.52000000002,114491.58000000002,31,54.65741499043799,24573.460000000014
1205967460,41376.170000000006,63989.13,105365.29999999999,45,54.65213430822619,22612.959999999992
1326114158,55386.649999999994,85643.34000000001,141029.99000000002,22,54.62812789724604,30256.690000000017
1023042173,33410.73,51640.46000000001,85051.18999999997,60,54.562501328166135,18229.730000000003
1922489665,10197.98,15760.87,25958.850000000002,22,54.548940084212774,5562.890000000001
1194372151,17121.71,26455.58,43577.29,24,54.51482357778518,9333.870000000003
1386660751,39239.619999999995,60627.96,99867.58,15,54.50700083232204,21388.340000000004
1437143849,11787.24,18211.920000000002,29999.16,15,54.5053803943926,6424.680000000002
1396700886,23736.87,36658.53999999999,60395.41,19,54.437126714684766,12921.669999999995
1659861060,38045.030000000006,58751.219999999994,96796.25000000001,49,54.42547949101364,20706.189999999988
1790722346,73717.59,113826.29999999999,187543.89,65,54.408601800465796,40108.70999999999
1295743631,14255.65,22010.710000000003,36266.36,13,54.399904599229096,7755.060000000003
1386671535,554901.6499999999,856736.83,1411638.48,28,54.39435618906523,301835.18000000005
1356661284,16124.19,24894.78,41018.97,17,54.393988163126316,8770.589999999998
1841323771,21095.94,32567.819999999992,53663.759999999995,38,54.37956308180624,11471.879999999994
1184016941,257373.96999999997,397284.58,654658.5499999998,83,54.36082366837643,139910.61000000004
1700912367,108965.87000000001,168190.03,277155.9,12,54.35111012283019,59224.15999999999
1083869390,22662.64,34973.810000000005,57636.450000000004,31,54.32363572822939,12311.170000000006
1518078674,15812.75,24402.349999999995,40215.1,23,54.32072220202049,8589.599999999995
1205880291,12529.76,19335.06,31864.820000000003,23,54.3130913920139,6805.300000000001
1346623600,21372.7,32980.45,54353.15000000001,17,54.31110716006867,11607.749999999996
1003968553,11889.58,18346.46,30236.040000000005,19,54.30704869305728,6456.879999999999
1427614510,15444.449999999999,23829.760000000002,39274.21,12,54.29335457073579,8385.310000000003
1053441956,22698.359999999993,35021.20999999999,57719.57,21,54.2896050639782,12322.849999999999
1013318963,45880.52,70785.81000000004,116666.33000000002,38,54.282928789822016,24905.290000000045
1306944871,12812.880000000001,19764.2,32577.08,34,54.25259582545063,6951.32
1013071513,15030.849999999999,23185.100000000002,38215.95,23,54.25009231014882,8154.250000000004
1720120538,12212.8,18836.95,31049.75,13,54.23940455915107,6624.1500000000015
1477065126,369893.1700000001,570412.5199999999,940305.69,67,54.210070978060976,200519.3499999998
1437182847,22116.6,34103.33,56219.93000000001,32,54.19788755957066,11986.730000000003
1366418816,55591.340000000004,85719.44999999998,141310.79000000004,67,54.19568947249693,30128.10999999998
1366479099,2171759.73,3348188.6900000004,5519948.419999999,84,54.169388249960804,1176428.9600000004
1114977428,101137.48999999998,155884.33999999997,257021.8300000001,60,54.131113991458555,54746.84999999999
1679583272,147009.99000000002,226565.47999999998,373575.4699999999,57,54.115703293361186,79555.48999999996
1891787594,107017.24,164902.49000000002,271919.73000000004,25,54.08964948077526,57885.250000000015
1093250169,313905.99,483649.07,797555.06,55,54.07449536085629,169743.08000000002
1306864343,15223.189999999997,23450.509999999995,38673.70000000001,57,54.044651613755065,8227.319999999998
1932401569,10178.300000000001,15679.01,25857.309999999998,12,54.04350431800987,5500.709999999999
1528181674,24421.95,37619.05,62041.00000000001,14,54.037863479369996,13197.100000000002
1215107248,22149.789999999997,34112.77,56262.56000000002,20,54.00945110540552,11962.98
1538108501,39227.42999999999,60405.39,99632.82000000002,45,53.98763059420413,21177.960000000006
1114462215,91342.57999999999,140619.94,231962.52000000002,41,53.94785214080884,49277.360000000015
1144628868,48846.380000000005,75177.76999999997,124024.14999999998,37,53.90653309416167,26331.38999999997
1629588165,12107.83,18632.69,30740.52,12,53.88959045510219,6524.859999999999
1902829500,169162.49999999997,260237.25999999998,429399.75999999995,30,53.83862262617307,91074.76000000001
1619079597,68629.26999999999,105570.12999999999,174199.4,43,53.82668357101862,36940.86
1518996354,257962.56000000003,396814.91,654777.4699999999,23,53.826551418934564,138852.34999999995
1104808062,78658.56,120984.31999999996,199642.88000000003,44,53.80947731562842,42325.759999999966
1508072588,928730.67,1428152.9900000005,2356883.6599999997,44,53.77472028569923,499422.3200000004
1033318175,10282.960000000001,15812.210000000003,26095.17,31,53.77099590001324,5529.250000000002
1457396780,26481.530000000002,40708.55000000001,67190.08000000002,42,53.72431275685358,14227.020000000008
1588741292,206017.68000000002,316671.38,522689.0600000001,65,53.710778608903844,110653.69999999998
1467408781,31736.9,48768.890000000014,80505.79000000002,52,53.666205584036284,17031.990000000013
1437231693,183136.13000000003,281377.3400000001,464513.4699999999,78,53.64381676078883,98241.21000000005
1174500458,57549.819999999985,88421.06000000001,145970.87999999998,57,53.64263519851155,30871.240000000027
1932130515,14672.830000000002,22541.16,37213.99,28,53.62516978660557,7868.329999999998
1497094858,20263.87,31127.690000000002,51391.560000000005,23,53.61177307197492,10863.820000000003
1790896710,44121.87000000001,67769.06000000001,111890.93000000001,66,53.59516720392856,23647.190000000002
1619195971,28219.899999999998,43342.8,71562.70000000001,37,53.58948826891664,15122.900000000005
1346291044,10486.679999999998,16105.960000000001,26592.64,36,53.58492869049121,5619.2800000000025
1396999686,33558.79,51528.969999999994,85087.75999999998,39,53.548354991345015,17970.179999999993
1912937962,41967.06999999999,64438.6,106405.67,14,53.54562517707338,22471.530000000006
1760433791,49564.99,76104.0,125668.99,55,53.5438623108771,26539.010000000002
1104225325,41159.060000000005,63193.47,104352.52999999998,27,53.534774603695986,22034.409999999996
1750360798,18208.600000000002,27955.69,46164.29,12,53.53014509627316,9747.089999999997
1649360967,38031.89000000001,58370.87999999998,96402.76999999997,52,53.47877794135388,20338.989999999976
1649329236,19198.92,29463.649999999994,48662.56999999999,23,53.465142830950896,10264.729999999996
1881645158,281534.47000000003,432051.58,713586.0499999999,53,53.46311945389848,150517.11
1114454287,124943.0,191697.0,316640.0,27,53.42756296871374,66754.0
1295825719,114443.01999999999,175538.57999999996,289981.6,15,53.38513436642967,61095.55999999997
1841264868,42380.23999999999,65003.06000000001,107383.3,56,53.38058491410153,22622.82000000002
1982026407,50765.20999999999,77859.31,128624.51999999999,27,53.371393519301925,27094.100000000006
1386683316,24640.439999999995,37768.859999999986,62409.29999999999,37,53.27997389657,13128.419999999991
1598852469,32962.43,50514.68000000001,83477.11,23,53.249259839156295,17552.250000000007
1548407216,62282.97,95437.55,157720.52000000002,27,53.23217566535443,33154.58
1124054564,38149.8,58454.27,96604.06999999999,18,53.22300510094416,20304.469999999994
1174927974,20251.24,31029.14,51280.37999999999,23,53.22093856968757,10777.899999999998
1952732448,44603.529999999984,68338.68999999997,112942.22,46,53.21363578174193,23735.15999999999
1487654562,50164.990000000005,76859.49,127024.48,22,53.21340640155614,26694.5
1568469997,89093.94999999998,136496.78999999998,225590.74000000005,62,53.20545334447514,47402.84
1518916451,44187.530000000006,67695.36,111882.88999999998,12,53.200144927765805,23507.829999999994
1184670465,107401.42000000003,164519.11000000002,271920.5300000001,70,53.1815035592639,57117.68999999999
1114028750,24345.28,37277.03,61622.310000000005,19,53.11809927838168,12931.75
1841377660,10988.51,16824.02,27812.53,29,53.10556208257534,5835.51
1982719621,29980.780000000002,45900.93000000001,75881.71,32,53.10118682702719,15920.150000000005
1538597349,45439.99999999998,69566.88,115006.88000000002,64,53.096126760563465,24126.880000000026
