CLAIM_FROM_MONTH,total_paid,total_claims,providers,velocity_paid,velocity_claims,accel_paid,accel_claims,velocity_pct,accel_pct
2022-02-01,6632768903.290034,117380101.0,197378,-519819943.9699316,-8390390.0,-723445151.8299437,-12574774.0,-7.267577587226559,-10.197873649008727
2022-03-01,7819481204.779976,140077115.0,212262,1186712301.4899416,22697014.0,1706532245.4598732,31087404.0,17.891657598703613,25.15923518593017
2022-04-01,7362988830.550087,128026499.0,203331,-456492374.2298889,-12050616.0,-1643204675.7198305,-34747630.0,-5.837885689281275,-23.72954328798489
2022-05-01,7446460271.569981,127909522.0,204021,83471441.01989365,-116977.0,539963815.2497826,11933639.0,1.133662469696528,6.971548158977803
2022-06-01,7386628200.680054,125694182.0,200887,-59832070.88992691,-2215340.0,-143303511.90982056,-2098363.0,-0.8034968120136377,-1.9371592817101657
2022-07-01,6980173779.579964,116615191.0,192223,-406454421.10009,-9078991.0,-346622350.2101631,-6863651.0,-5.502570456472544,-4.699073644458906
2022-08-01,7875975942.319873,136129581.0,208217,895802162.7399092,19514390.0,1302256583.8399992,28593381.0,12.833522359579618,18.33609281605216
2022-09-01,7656196351.799925,132375048.0,205228,-219779590.519948,-3754533.0,-1115581753.2598572,-23268923.0,-2.790506117965763,-15.62402847754538
2022-10-01,8005586656.789953,135286058.0,208398,349390304.9900284,2911010.0,569169895.5099764,6665543.0,4.563497184968202,7.354003302933965
2022-11-01,7727685434.6800165,129919408.0,204793,-277901222.1099367,-5366650.0,-627291527.0999651,-8277660.0,-3.4713411274392314,-8.034838312407434
2022-12-01,7563560740.720003,125120366.0,198375,-164124693.9600134,-4799042.0,113776528.14992332,567608.0,-2.1238531944307804,1.347487933008451
2023-01-01,8346303359.60006,139940267.0,209236,782742618.8800573,14819901.0,946867312.8400707,19618943.0,10.348864056396078,12.472717250826857
2023-02-01,7784024664.420006,131197966.0,204420,-562278695.1800547,-8742301.0,-1345021314.060112,-23562202.0,-6.736859073464085,-17.085723129860163
2023-03-01,8808987046.159939,149314162.0,216053,1024962381.739933,18116196.0,1587241076.9199877,26858497.0,13.167511999607772,19.904371073071857
2023-04-01,8056804769.399972,133597660.0,205487,-752182276.7599669,-15716502.0,-1777144658.4998999,-33832698.0,-8.538805572291785,-21.706317571899557
2023-05-01,8669212191.570034,143809587.0,211714,612407422.1700621,10211927.0,1364589698.930029,25928429.0,7.601120291458563,16.13992586375035
2023-06-01,8005916843.899938,129610028.0,203497,-663295347.6700964,-14199559.0,-1275702769.8401585,-24411486.0,-7.651160601595219,-15.252280893053783
2023-07-01,7906223957.459994,124767523.0,195597,-99692886.43994331,-4842505.0,563602461.2301531,9357054.0,-1.245240094092459,6.40592050750276
2023-08-01,8599334780.459946,138134798.0,208508,693110822.9999514,13367275.0,792803709.4398947,18209780.0,8.766647981758213,10.011888075850672
2023-09-01,8041752175.749992,128649007.0,201204,-557582604.7099533,-9485791.0,-1250693427.7099047,-22853066.0,-6.484020205573737,-15.25066818733195
2023-10-01,8715364384.359953,137818069.0,208001,673612208.6099606,9169062.0,1231194813.3199139,18654853.0,8.376435805137671,14.860456010711408
2023-11-01,8263017850.98997,129159487.0,200846,-452346533.3699827,-8658582.0,-1125958741.9799433,-17827644.0,-5.190219403582663,-13.566655208720334
2023-12-01,7909766779.509985,119826169.0,192005,-353251071.47998524,-9333318.0,99095461.88999748,-674736.0,-4.275085420971991,0.9151339826106719
2024-01-01,8804072418.129904,135106708.0,202766,894305638.6199188,15280539.0,1247556710.099904,24613857.0,11.306346489716868,15.58143191068886
2024-02-01,8616138658.829956,134319645.0,201637,-187933759.29994774,-787063.0,-1082239397.9198666,-16067602.0,-2.134623051406781,-13.440969541123648
2024-03-01,8864816812.199913,131239370.0,200371,248678153.36995697,-3080275.0,436611912.6699047,-2293212.0,2.8861902438757525,5.020813295282533
2024-04-01,8950155340.339912,135156346.0,202001,85338528.13999939,3916976.0,-163339625.22995758,6997251.0,0.9626654441697635,-1.923524799705989
2024-05-01,8697205280.749928,130727862.0,200300,-252950059.5899849,-4428484.0,-338288587.7299843,-8345460.0,-2.8262085960664263,-3.78887404023619
2024-06-01,7911404805.409924,114684933.0,186792,-785800475.340004,-16042929.0,-532850415.7500191,-11614445.0,-9.035091733194633,-6.208883137128208
2024-07-01,8262552707.219999,122845858.0,188994,351147901.81007576,8160925.0,1136948377.1500797,24203854.0,4.438502521953569,13.473594255148203
2024-08-01,8150696557.419955,122666320.0,191478,-111856149.80004406,-179538.0,-463004051.6101198,-8340463.0,-1.3537722997192136,-5.792274821672782
2024-09-01,7861532489.760011,117424287.0,186782,-289164067.65994453,-5242033.0,-177307917.85990047,-5062495.0,-3.547722156294786,-2.193949856575572
2024-10-01,8184994174.769972,121121704.0,188091,323461685.0099611,3697417.0,612625752.6699057,8939450.0,4.11448639856522,7.6622085548600065
2024-11-01,6462510925.749955,92552503.0,159798,-1722483249.0200167,-28569201.0,-2045944934.0299778,-32266618.0,-21.04440409169167,-25.15889049025689
2024-12-01,2096040350.1399965,31518188.0,88843,-4366470575.609959,-61034315.0,-2643987326.589942,-32465114.0,-67.56616160154874,-46.52175750985707
