HCPCS_CODE,first_seen,last_seen,months_active,total_paid,provider_count,first_dt,last_dt,first_quarter,last_quarter
4005F,2018-01,2024-12,69,679.87,22,2018-01-01,2024-12-01,2018Q1,2024Q4
Q2034,2018-10,2023-10,10,74.61999999999999,4,2018-10-01,2023-10-01,2018Q4,2023Q4
90611,2022-08,2024-11,24,8899.18,87,2022-08-01,2024-11-01,2022Q3,2024Q4
A6410,2018-09,2023-09,15,47915.170000000006,2,2018-09-01,2023-09-01,2018Q3,2023Q3
G8985,2018-01,2024-07,70,16546.519999999997,243,2018-01-01,2024-07-01,2018Q1,2024Q3
G9665,2018-01,2024-11,77,233.06,22,2018-01-01,2024-11-01,2018Q1,2024Q4
4035F,2018-01,2024-12,84,55.31,182,2018-01-01,2024-12-01,2018Q1,2024Q4
G9818,2018-06,2024-12,75,174.64,14,2018-06-01,2024-12-01,2018Q2,2024Q4
Z6200,2018-03,2024-12,70,1337.1200000000001,168,2018-03-01,2024-12-01,2018Q1,2024Q4
4145F,2018-01,2024-12,80,289.51,66,2018-01-01,2024-12-01,2018Q1,2024Q4
888888,2018-06,2024-01,18,0.0,94,2018-06-01,2024-01-01,2018Q2,2024Q1
81269,2018-02,2024-05,18,32132.36,8,2018-02-01,2024-05-01,2018Q1,2024Q2
1026F,2018-01,2024-12,69,21.04,24,2018-01-01,2024-12-01,2018Q1,2024Q4
Z6300,2018-01,2024-12,72,2637.97,185,2018-01-01,2024-12-01,2018Q1,2024Q4
D4921,2018-01,2024-12,81,52688.89,110,2018-01-01,2024-12-01,2018Q1,2024Q4
D0391,2018-03,2024-12,51,53258.090000000004,13,2018-03-01,2024-12-01,2018Q1,2024Q4
D5992,2018-02,2024-11,41,0.83,3,2018-02-01,2024-11-01,2018Q1,2024Q4
0270R,2018-01,2023-01,54,0.0,12,2018-01-01,2023-01-01,2018Q1,2023Q1
2018F,2020-02,2024-05,17,0.0,7,2020-02-01,2024-05-01,2020Q1,2024Q2
X3904,2019-07,2024-12,65,0.0,11,2019-07-01,2024-12-01,2019Q3,2024Q4
0052U,2019-08,2019-11,2,0.0,1,2019-08-01,2019-11-01,2019Q3,2019Q4
30086,2018-03,2024-11,55,0.0,11,2018-03-01,2024-11-01,2018Q1,2024Q4
1CHKS,2019-09,2021-01,6,0.0,1,2019-09-01,2021-01-01,2019Q3,2021Q1
G9807,2019-10,2022-09,28,0.0,1,2019-10-01,2022-09-01,2019Q4,2022Q3
G8415,2018-01,2024-09,60,93.13,16,2018-01-01,2024-09-01,2018Q1,2024Q3
G0029,2022-01,2024-11,35,0.01,33,2022-01-01,2024-11-01,2022Q1,2024Q4
G9368,2018-01,2024-11,75,1.64,55,2018-01-01,2024-11-01,2018Q1,2024Q4
G9596,2018-08,2018-12,4,0.0,1,2018-08-01,2018-12-01,2018Q3,2018Q4
M1174,2023-03,2024-11,16,0.04,7,2023-03-01,2024-11-01,2023Q1,2024Q4
1018F,2018-01,2024-05,28,0.01,9,2018-01-01,2024-05-01,2018Q1,2024Q2
3IA21,2022-06,2024-11,19,0.0,4,2022-06-01,2024-11-01,2022Q2,2024Q4
G9773,2018-01,2023-09,31,27.54,7,2018-01-01,2023-09-01,2018Q1,2023Q3
G8842,2018-01,2024-11,76,0.0,13,2018-01-01,2024-11-01,2018Q1,2024Q4
3HC11,2020-12,2024-05,16,0.0,7,2020-12-01,2024-05-01,2020Q4,2024Q2
G9549,2021-02,2024-10,21,0.0,1,2021-02-01,2024-10-01,2021Q1,2024Q4
9212,2019-10,2020-02,4,0.0,2,2019-10-01,2020-02-01,2019Q4,2020Q1
G8806,2018-01,2024-11,55,0.0,8,2018-01-01,2024-11-01,2018Q1,2024Q4
LTFUP,2021-02,2021-02,1,0.0,1,2021-02-01,2021-02-01,2021Q1,2021Q1
A4690,2019-02,2024-10,57,3817.7599999999998,3,2019-02-01,2024-10-01,2019Q1,2024Q4
G9287,2018-06,2019-05,8,0.0,3,2018-06-01,2019-05-01,2018Q2,2019Q2
G9709,2018-05,2024-10,11,0.0,4,2018-05-01,2024-10-01,2018Q2,2024Q4
90668,2018-01,2024-10,13,557.85,7,2018-01-01,2024-10-01,2018Q1,2024Q4
3CC21,2022-06,2024-09,12,0.0,2,2022-06-01,2024-09-01,2022Q2,2024Q3
NOBLL,2021-10,2021-11,2,0.0,1,2021-10-01,2021-11-01,2021Q4,2021Q4
G9347,2018-06,2024-11,38,284.78,5,2018-06-01,2024-11-01,2018Q2,2024Q4
G9534,2018-02,2018-12,10,13264.32,6,2018-02-01,2018-12-01,2018Q1,2018Q4
3FB11,2022-05,2022-12,5,0.0,1,2022-05-01,2022-12-01,2022Q2,2022Q4
G0421,2018-03,2019-04,4,0.0,1,2018-03-01,2019-04-01,2018Q1,2019Q2
3476F,2018-01,2023-03,25,575.0,5,2018-01-01,2023-03-01,2018Q1,2023Q1
G9925,2022-02,2024-05,13,72.7,3,2022-02-01,2024-05-01,2022Q1,2024Q2
HH270,2024-02,2024-10,9,0.0,10,2024-02-01,2024-10-01,2024Q1,2024Q4
0061U,2020-03,2023-01,9,50.2,2,2020-03-01,2023-01-01,2020Q1,2023Q1
G9968,2018-08,2024-04,38,45.8,12,2018-08-01,2024-04-01,2018Q3,2024Q2
G8543,2020-09,2021-10,12,0.0,2,2020-09-01,2021-10-01,2020Q3,2021Q4
V2787,2022-03,2024-10,15,910.8,5,2022-03-01,2024-10-01,2022Q1,2024Q4
81456,2023-01,2024-11,19,905461.3699999999,5,2023-01-01,2024-11-01,2023Q1,2024Q4
0114U,2023-08,2024-05,4,0.0,1,2023-08-01,2024-05-01,2023Q3,2024Q2
0123U,2021-01,2023-06,16,0.0,1,2021-01-01,2023-06-01,2021Q1,2023Q2
0760T,2023-02,2024-11,21,667.0200000000001,13,2023-02-01,2024-11-01,2023Q1,2024Q4
W7201,2018-11,2024-11,43,4803676.42,3,2018-11-01,2024-11-01,2018Q4,2024Q4
Q5127,2023-09,2024-08,11,2028153.3800000001,3,2023-09-01,2024-08-01,2023Q3,2024Q3
J9354,2019-03,2024-10,16,2492588.4299999997,3,2019-03-01,2024-10-01,2019Q1,2024Q4
S9325,2018-01,2024-10,28,670834.4700000001,2,2018-01-01,2024-10-01,2018Q1,2024Q4
L8615,2018-01,2024-12,39,535997.8200000001,1,2018-01-01,2024-12-01,2018Q1,2024Q4
81541,2018-01,2024-09,45,758418.5800000001,1,2018-01-01,2024-09-01,2018Q1,2024Q3
52260,2019-03,2023-08,13,58752.03,5,2019-03-01,2023-08-01,2019Q1,2023Q3
49585,2021-03,2022-03,4,57206.92,1,2021-03-01,2022-03-01,2021Q1,2022Q1
L3740,2018-01,2018-01,1,10929.58,1,2018-01-01,2018-01-01,2018Q1,2018Q1
94015,2018-01,2022-10,17,101718.81,3,2018-01-01,2022-10-01,2018Q1,2022Q4
E0572,2020-03,2024-12,21,264059.68,2,2020-03-01,2024-12-01,2020Q1,2024Q4
67904,2018-04,2024-04,16,97918.76999999999,5,2018-04-01,2024-04-01,2018Q2,2024Q2
W0550,2018-01,2020-09,17,374188.05,2,2018-01-01,2020-09-01,2018Q1,2020Q3
0334U,2022-10,2024-11,13,149893.27,1,2022-10-01,2024-11-01,2022Q4,2024Q4
E2101,2018-03,2024-12,22,139541.72,2,2018-03-01,2024-12-01,2018Q1,2024Q4
53450,2019-01,2024-09,10,116127.21,5,2019-01-01,2024-09-01,2019Q1,2024Q3
27435,2019-08,2024-10,15,40339.58,1,2019-08-01,2024-10-01,2019Q3,2024Q4
S5141,2018-07,2022-03,33,2677136.16,4,2018-07-01,2022-03-01,2018Q3,2022Q1
46505,2018-04,2022-11,3,9750.14,3,2018-04-01,2022-11-01,2018Q2,2022Q4
0552,2019-08,2024-10,16,39954.75,7,2019-08-01,2024-10-01,2019Q3,2024Q4
30460,2019-03,2019-03,1,3093.12,1,2019-03-01,2019-03-01,2019Q1,2019Q1
58671,2018-11,2022-04,7,18379.52,2,2018-11-01,2022-04-01,2018Q4,2022Q2
96931,2021-03,2023-12,7,11640.95,2,2021-03-01,2023-12-01,2021Q1,2023Q4
E1092,2019-01,2024-02,15,18989.269999999997,2,2019-01-01,2024-02-01,2019Q1,2024Q1
J9155,2021-03,2024-11,20,35095.31,3,2021-03-01,2024-11-01,2021Q1,2024Q4
00560,2019-01,2022-03,3,10352.130000000001,2,2019-01-01,2022-03-01,2019Q1,2022Q1
90759,2023-04,2024-05,9,10348.76,4,2023-04-01,2024-05-01,2023Q2,2024Q2
1322Z,2018-02,2021-06,23,24002.4,1,2018-02-01,2021-06-01,2018Q1,2021Q2
A6025,2018-02,2024-04,25,19666.130000000005,2,2018-02-01,2024-04-01,2018Q1,2024Q2
L3201,2018-10,2022-11,10,8723.74,2,2018-10-01,2022-11-01,2018Q4,2022Q4
81233,2021-09,2024-09,13,8020.110000000001,7,2021-09-01,2024-09-01,2021Q3,2024Q3
77078,2018-01,2024-01,11,4109.070000000001,6,2018-01-01,2024-01-01,2018Q1,2024Q1
36680,2019-03,2023-02,4,1661.96,1,2019-03-01,2023-02-01,2019Q1,2023Q1
S5517,2020-07,2023-12,11,4015.55,5,2020-07-01,2023-12-01,2020Q3,2023Q4
Q0181,2021-07,2024-11,21,3813.6700000000005,3,2021-07-01,2024-11-01,2021Q3,2024Q4
OP940,2018-01,2024-05,12,1051.75,3,2018-01-01,2024-05-01,2018Q1,2024Q2
87523,2024-04,2024-04,1,219.69,1,2024-04-01,2024-04-01,2024Q2,2024Q2
A4637,2018-03,2024-01,11,833.62,2,2018-03-01,2024-01-01,2018Q1,2024Q1
86784,2020-10,2024-06,8,833.4,2,2020-10-01,2024-06-01,2020Q4,2024Q2
G9487,2020-04,2023-12,4,272.87,2,2020-04-01,2023-12-01,2020Q2,2023Q4
J7638,2018-03,2024-11,33,1078.8500000000001,8,2018-03-01,2024-11-01,2018Q1,2024Q4
0003U,2020-09,2021-05,6,6437.400000000001,2,2020-09-01,2021-05-01,2020Q3,2021Q2
G6003,2024-07,2024-10,4,0.0,1,2024-07-01,2024-10-01,2024Q3,2024Q4
CURES,2019-10,2020-01,4,0.0,1,2019-10-01,2020-01-01,2019Q4,2020Q1
90028,2018-04,2018-04,1,0.0,1,2018-04-01,2018-04-01,2018Q2,2018Q2
36555,2018-01,2022-10,9,5275.9400000000005,6,2018-01-01,2022-10-01,2018Q1,2022Q4
Z5946,2018-01,2024-05,23,1108121.12,2,2018-01-01,2024-05-01,2018Q1,2024Q2
21048,2018-05,2019-03,5,51684.96000000001,1,2018-05-01,2019-03-01,2018Q2,2019Q1
L1850,2023-11,2024-11,8,46789.15,2,2023-11-01,2024-11-01,2023Q4,2024Q4
D2753,2020-04,2020-04,1,3292.8,1,2020-04-01,2020-04-01,2020Q2,2020Q2
65860,2021-02,2023-05,8,9946.57,3,2021-02-01,2023-05-01,2021Q1,2023Q2
E0981,2020-03,2024-10,8,4844.64,5,2020-03-01,2024-10-01,2020Q1,2024Q4
D1558,2021-12,2021-12,1,561.6,1,2021-12-01,2021-12-01,2021Q4,2021Q4
0172A,2023-06,2023-08,2,965.13,3,2023-06-01,2023-08-01,2023Q2,2023Q3
0274,2018-04,2019-11,9,1012.29,3,2018-04-01,2019-11-01,2018Q2,2019Q4
A4755,2018-06,2018-09,4,90.77,1,2018-06-01,2018-09-01,2018Q2,2018Q3
93313,2019-05,2019-11,3,86.82,1,2019-05-01,2019-11-01,2019Q2,2019Q4
VFC,2019-10,2020-02,4,0.0,1,2019-10-01,2020-02-01,2019Q4,2020Q1
0276,2020-07,2021-06,3,2000.0,2,2020-07-01,2021-06-01,2020Q3,2021Q2
G0322,2023-07,2024-08,10,0.0,3,2023-07-01,2024-08-01,2023Q3,2024Q3
Q4159,2018-08,2024-02,4,865649.96,2,2018-08-01,2024-02-01,2018Q3,2024Q1
C1724,2018-11,2019-03,2,0.0,1,2018-11-01,2019-03-01,2018Q4,2019Q1
J9303,2018-09,2024-09,3,83084.82,3,2018-09-01,2024-09-01,2018Q3,2024Q3
99212T,2020-05,2020-05,1,0.0,1,2020-05-01,2020-05-01,2020Q2,2020Q2
HZ49ZZZ,2018-11,2019-01,2,119007.57999999999,1,2018-11-01,2019-01-01,2018Q4,2019Q1
26727,2022-11,2022-11,1,50707.67,1,2022-11-01,2022-11-01,2022Q4,2022Q4
15100,2020-09,2023-03,4,36349.1,2,2020-09-01,2023-03-01,2020Q3,2023Q1
B4178,2018-04,2018-04,1,13193.18,1,2018-04-01,2018-04-01,2018Q2,2018Q2
75580,2024-02,2024-08,6,19254.789999999997,5,2024-02-01,2024-08-01,2024Q1,2024Q3
46750,2024-02,2024-09,5,24335.76,1,2024-02-01,2024-09-01,2024Q1,2024Q3
64625,2020-04,2024-07,11,65658.72,6,2020-04-01,2024-07-01,2020Q2,2024Q3
20240,2021-04,2022-11,4,24777.57,2,2021-04-01,2022-11-01,2021Q2,2022Q4
C1885,2024-08,2024-08,1,512.54,1,2024-08-01,2024-08-01,2024Q3,2024Q3
T105,2019-09,2020-04,5,636.96,1,2019-09-01,2020-04-01,2019Q3,2020Q2
77021,2018-02,2018-06,2,600.0,1,2018-02-01,2018-06-01,2018Q1,2018Q2
V2221,2018-05,2021-03,3,480.41999999999996,2,2018-05-01,2021-03-01,2018Q2,2021Q1
83012,2021-06,2021-07,2,145.79,1,2021-06-01,2021-07-01,2021Q2,2021Q3
Y9167,2018-04,2024-01,7,312.28999999999996,2,2018-04-01,2024-01-01,2018Q2,2024Q1
0107U,2020-01,2023-02,8,554.48,2,2020-01-01,2023-02-01,2020Q1,2023Q1
Z0030,2018-02,2020-07,9,0.0,2,2018-02-01,2020-07-01,2018Q1,2020Q3
NOEM,2020-08,2020-08,1,0.0,1,2020-08-01,2020-08-01,2020Q3,2020Q3
0731,2021-02,2021-08,7,0.0,3,2021-02-01,2021-08-01,2021Q1,2021Q3
3515F,2022-04,2022-04,1,0.0,1,2022-04-01,2022-04-01,2022Q2,2022Q2
D5610,2018-01,2018-12,4,2856.0,4,2018-01-01,2018-12-01,2018Q1,2018Q4
0088U,2024-02,2024-05,2,619.25,1,2024-02-01,2024-05-01,2024Q1,2024Q2
H0027,2019-01,2019-01,1,0.0,1,2019-01-01,2019-01-01,2019Q1,2019Q1
M1001,2019-06,2019-07,2,0.0,1,2019-06-01,2019-07-01,2019Q2,2019Q3
RAA,2023-06,2023-06,1,30680.67,1,2023-06-01,2023-06-01,2023Q2,2023Q2
64719,2018-01,2018-01,1,2597.78,1,2018-01-01,2018-01-01,2018Q1,2018Q1
K0072,2019-04,2019-12,3,3859.99,2,2019-04-01,2019-12-01,2019Q2,2019Q4
92622,2024-01,2024-12,9,19282.059999999998,6,2024-01-01,2024-12-01,2024Q1,2024Q4
11603,2020-09,2024-08,5,5545.85,2,2020-09-01,2024-08-01,2020Q3,2024Q3
82331,2022-07,2022-07,1,152.8,1,2022-07-01,2022-07-01,2022Q3,2022Q3
UHLC1,2021-12,2022-03,4,0.0,1,2021-12-01,2022-03-01,2021Q4,2022Q1
35701,2023-02,2023-04,2,4144.01,1,2023-02-01,2023-04-01,2023Q1,2023Q2
G0049,2024-10,2024-10,1,876.8,1,2024-10-01,2024-10-01,2024Q4,2024Q4
V2502,2024-01,2024-04,3,1976.3599999999997,1,2024-01-01,2024-04-01,2024Q1,2024Q2
0556T,2024-06,2024-06,1,505.37,1,2024-06-01,2024-06-01,2024Q2,2024Q2
86652,2018-07,2020-09,7,1088.4599999999998,1,2018-07-01,2020-09-01,2018Q3,2020Q3
K0065,2024-08,2024-11,4,482.34000000000003,1,2024-08-01,2024-11-01,2024Q3,2024Q4
YP790,2024-06,2024-11,2,0.0,1,2024-06-01,2024-11-01,2024Q2,2024Q4
MUREP,2020-11,2020-12,2,0.0,1,2020-11-01,2020-12-01,2020Q4,2020Q4
89253,2021-08,2021-09,2,0.0,1,2021-08-01,2021-09-01,2021Q3,2021Q3
28008,2023-03,2024-06,2,13869.83,1,2023-03-01,2024-06-01,2023Q1,2024Q2
A6511,2020-07,2020-07,1,1321.0,1,2020-07-01,2020-07-01,2020Q3,2020Q3
K0039,2018-04,2022-02,5,3822.23,2,2018-04-01,2022-02-01,2018Q2,2022Q1
L3440,2024-08,2024-08,1,827.32,1,2024-08-01,2024-08-01,2024Q3,2024Q3
92979,2019-05,2023-10,6,2911.3599999999997,2,2019-05-01,2023-10-01,2019Q2,2023Q4
J0587,2021-09,2021-09,1,204.62,1,2021-09-01,2021-09-01,2021Q3,2021Q3
M1316,2024-08,2024-11,3,0.0,1,2024-08-01,2024-11-01,2024Q3,2024Q4
1CHL1,2019-12,2019-12,1,0.0,1,2019-12-01,2019-12-01,2019Q4,2019Q4
G8947,2018-10,2018-10,1,0.0,1,2018-10-01,2018-10-01,2018Q4,2018Q4
ESUP,2023-11,2023-12,2,0.0,1,2023-11-01,2023-12-01,2023Q4,2023Q4
C1821,2021-09,2021-09,1,80327.2,1,2021-09-01,2021-09-01,2021Q3,2021Q3
Q4145,2019-01,2019-01,1,71874.0,1,2019-01-01,2019-01-01,2019Q1,2019Q1
L2265,2019-06,2023-10,4,2530.44,1,2019-06-01,2023-10-01,2019Q2,2023Q4
80181,2024-03,2024-09,2,19.57,1,2024-03-01,2024-09-01,2024Q1,2024Q3
G9891,2023-02,2023-04,2,0.0,1,2023-02-01,2023-04-01,2023Q1,2023Q2
OP911,2024-10,2024-10,1,0.0,1,2024-10-01,2024-10-01,2024Q4,2024Q4
0831T,2024-02,2024-10,3,84.01,3,2024-02-01,2024-10-01,2024Q1,2024Q4
87365,2023-05,2023-05,1,0.0,1,2023-05-01,2023-05-01,2023Q2,2023Q2
H0031H,2023-01,2023-01,1,0.0,1,2023-01-01,2023-01-01,2023Q1,2023Q1
1550P,2024-09,2024-09,1,3981.6,1,2024-09-01,2024-09-01,2024Q3,2024Q3
79403,2022-01,2022-07,2,360.55,1,2022-01-01,2022-07-01,2022Q1,2022Q3
0022,2021-02,2022-04,3,0.0,2,2021-02-01,2022-04-01,2021Q1,2022Q2
J2251,2023-09,2023-11,3,0.0,1,2023-09-01,2023-11-01,2023Q3,2023Q4
J9348,2024-08,2024-08,1,898053.06,1,2024-08-01,2024-08-01,2024Q3,2024Q3
V5240,2024-02,2024-02,1,5534.1,1,2024-02-01,2024-02-01,2024Q1,2024Q1
A7025,2019-10,2019-10,1,340.88,1,2019-10-01,2019-10-01,2019Q4,2019Q4
L3630,2019-08,2019-08,1,266.23,1,2019-08-01,2019-08-01,2019Q3,2019Q3
95341,2020-01,2020-01,1,0.0,1,2020-01-01,2020-01-01,2020Q1,2020Q1
37228,2018-04,2019-11,3,30762.39,2,2018-04-01,2019-11-01,2018Q2,2019Q4
E2342,2018-04,2023-02,3,15394.68,1,2018-04-01,2023-02-01,2018Q2,2023Q1
00534,2019-05,2021-11,2,1857.05,2,2019-05-01,2021-11-01,2019Q2,2021Q4
E2207,2023-12,2023-12,1,171.9,1,2023-12-01,2023-12-01,2023Q4,2023Q4
Q4011,2024-05,2024-05,1,8.56,1,2024-05-01,2024-05-01,2024Q2,2024Q2
Q3104,2020-09,2020-09,1,0.0,1,2020-09-01,2020-09-01,2020Q3,2020Q3
0315U,2023-11,2023-11,1,6800.0,1,2023-11-01,2023-11-01,2023Q4,2023Q4
82585,2018-02,2018-02,1,222.6,1,2018-02-01,2018-02-01,2018Q1,2018Q1
PNLTY,2019-09,2019-09,1,180.0,1,2019-09-01,2019-09-01,2019Q3,2019Q3
31300,2021-09,2021-09,1,0.0,1,2021-09-01,2021-09-01,2021Q3,2021Q3
G6014,2022-01,2022-01,1,11189.32,1,2022-01-01,2022-01-01,2022Q1,2022Q1
49561,2022-10,2022-10,1,5282.83,1,2022-10-01,2022-10-01,2022Q4,2022Q4
L8460,2018-04,2018-04,1,185.88,1,2018-04-01,2018-04-01,2018Q2,2018Q2
G4067,2021-01,2021-03,2,0.0,1,2021-01-01,2021-03-01,2021Q1,2021Q1
G9279,2021-06,2021-06,1,0.0,1,2021-06-01,2021-06-01,2021Q2,2021Q2
OL229,2023-05,2023-05,1,0.0,1,2023-05-01,2023-05-01,2023Q2,2023Q2
87495,2021-12,2021-12,1,0.0,1,2021-12-01,2021-12-01,2021Q4,2021Q4
BMGO,2018-11,2018-12,2,0.0,1,2018-11-01,2018-12-01,2018Q4,2018Q4
3331F,2024-03,2024-03,1,0.0,1,2024-03-01,2024-03-01,2024Q1,2024Q1
T1015,2018-01,2024-12,84,24609704870.94993,13022,2018-01-01,2024-12-01,2018Q1,2024Q4
93229,2018-01,2024-12,84,58114786.86999997,213,2018-01-01,2024-12-01,2018Q1,2024Q4
E2402,2018-01,2024-12,84,169082156.27000007,146,2018-01-01,2024-12-01,2018Q1,2024Q4
S5105,2018-01,2024-12,84,831219969.8799998,481,2018-01-01,2024-12-01,2018Q1,2024Q4
H2020,2018-01,2024-12,84,652085768.0799984,861,2018-01-01,2024-12-01,2018Q1,2024Q4
H0034,2018-01,2024-12,84,488207506.8900003,1321,2018-01-01,2024-12-01,2018Q1,2024Q4
99212,2018-01,2024-12,84,1921223189.689955,42754,2018-01-01,2024-12-01,2018Q1,2024Q4
90999,2018-01,2024-12,84,3873228241.8999968,4824,2018-01-01,2024-12-01,2018Q1,2024Q4
97110,2018-01,2024-12,84,2472436637.06,23362,2018-01-01,2024-12-01,2018Q1,2024Q4
J0878,2018-02,2024-11,77,4105943.7100000004,27,2018-02-01,2024-11-01,2018Q1,2024Q4
H0031,2018-01,2024-12,84,619732679.4300023,4643,2018-01-01,2024-12-01,2018Q1,2024Q4
H2018,2018-01,2024-12,84,649007277.5199995,259,2018-01-01,2024-12-01,2018Q1,2024Q4
T2003,2018-01,2024-12,84,1229514974.8599994,5079,2018-01-01,2024-12-01,2018Q1,2024Q4
G2023,2020-03,2024-04,50,138000755.23999986,4818,2020-03-01,2024-04-01,2020Q1,2024Q2
H0046,2018-01,2024-12,84,1022439171.1400007,2011,2018-01-01,2024-12-01,2018Q1,2024Q4
T2046,2018-01,2024-12,84,2081068290.179999,795,2018-01-01,2024-12-01,2018Q1,2024Q4
72125,2018-01,2024-12,84,167795819.1199999,4006,2018-01-01,2024-12-01,2018Q1,2024Q4
T4522,2018-01,2024-12,84,174410003.7100001,1047,2018-01-01,2024-12-01,2018Q1,2024Q4
93925,2018-01,2024-12,84,24772478.779999986,1400,2018-01-01,2024-12-01,2018Q1,2024Q4
J0475,2018-01,2024-11,83,19948277.690000005,125,2018-01-01,2024-11-01,2018Q1,2024Q4
99393,2018-01,2024-12,84,987243327.4699595,19581,2018-01-01,2024-12-01,2018Q1,2024Q4
A4927,2018-01,2024-12,84,172442548.00999966,2043,2018-01-01,2024-12-01,2018Q1,2024Q4
J9035,2018-01,2024-12,84,100346589.29999998,1039,2018-01-01,2024-12-01,2018Q1,2024Q4
D2391,2018-01,2024-12,84,695501143.3500018,20044,2018-01-01,2024-12-01,2018Q1,2024Q4
37766,2018-01,2024-09,61,1410245.99,8,2018-01-01,2024-09-01,2018Q1,2024Q3
D8090,2018-01,2024-12,83,31866278.500000004,120,2018-01-01,2024-12-01,2018Q1,2024Q4
96360,2018-01,2024-12,84,246541059.48000032,2832,2018-01-01,2024-12-01,2018Q1,2024Q4
45385,2018-01,2024-12,84,210229596.18000004,2288,2018-01-01,2024-12-01,2018Q1,2024Q4
99342,2018-01,2024-12,84,15073082.400000002,357,2018-01-01,2024-12-01,2018Q1,2024Q4
H2032,2018-01,2024-12,84,188145946.18000004,430,2018-01-01,2024-12-01,2018Q1,2024Q4
A6212,2018-01,2024-12,84,30065897.859999996,317,2018-01-01,2024-12-01,2018Q1,2024Q4
A0431,2018-01,2024-12,84,457495106.9599997,333,2018-01-01,2024-12-01,2018Q1,2024Q4
S9326,2018-03,2024-11,36,1169418.0999999999,1,2018-03-01,2024-11-01,2018Q1,2024Q4
T1040,2018-01,2024-12,84,2933041264.339991,511,2018-01-01,2024-12-01,2018Q1,2024Q4
J0741,2022-05,2024-12,31,17089144.030000005,60,2022-05-01,2024-12-01,2022Q2,2024Q4
87563,2020-01,2024-12,60,14013730.860000007,475,2020-01-01,2024-12-01,2020Q1,2024Q4
99442,2018-01,2024-12,84,103354792.2900002,8819,2018-01-01,2024-12-01,2018Q1,2024Q4
58558,2018-01,2024-12,84,24041003.989999995,226,2018-01-01,2024-12-01,2018Q1,2024Q4
87660,2018-01,2024-12,84,23100865.750000026,1179,2018-01-01,2024-12-01,2018Q1,2024Q4
96159,2020-01,2024-12,60,60671068.41000002,374,2020-01-01,2024-12-01,2020Q1,2024Q4
V2107,2018-01,2024-12,84,7404799.44,743,2018-01-01,2024-12-01,2018Q1,2024Q4
67311,2018-01,2024-11,82,20796209.769999996,107,2018-01-01,2024-11-01,2018Q1,2024Q4
68815,2019-05,2023-03,3,78502.82,1,2019-05-01,2023-03-01,2019Q2,2023Q1
Y7506,2018-01,2024-11,83,100025650.91000007,103,2018-01-01,2024-11-01,2018Q1,2024Q4
S9126,2018-01,2024-11,83,46827381.76,39,2018-01-01,2024-11-01,2018Q1,2024Q4
95004,2018-01,2024-12,84,186297756.0100002,2394,2018-01-01,2024-12-01,2018Q1,2024Q4
J9355,2018-01,2024-10,81,44797746.27,74,2018-01-01,2024-10-01,2018Q1,2024Q4
T2049,2018-01,2024-12,84,12980958.849999998,179,2018-01-01,2024-12-01,2018Q1,2024Q4
T2007,2018-01,2024-12,84,20454549.55,340,2018-01-01,2024-12-01,2018Q1,2024Q4
J1050,2018-01,2024-12,84,51036951.529999934,2796,2018-01-01,2024-12-01,2018Q1,2024Q4
58661,2018-01,2024-11,79,18016294.0,117,2018-01-01,2024-11-01,2018Q1,2024Q4
G0648,2018-01,2024-12,84,12045620.649999999,35,2018-01-01,2024-12-01,2018Q1,2024Q4
J1437,2022-01,2024-11,26,923706.1800000002,18,2022-01-01,2024-11-01,2022Q1,2024Q4
G0176,2018-01,2024-12,84,48687091.68000001,233,2018-01-01,2024-12-01,2018Q1,2024Q4
95813,2018-01,2024-12,84,14204851.140000002,313,2018-01-01,2024-12-01,2018Q1,2024Q4
77066,2018-01,2024-12,84,59299123.37999998,2060,2018-01-01,2024-12-01,2018Q1,2024Q4
83020,2018-01,2024-12,84,10422974.640000002,755,2018-01-01,2024-12-01,2018Q1,2024Q4
K0553,2018-01,2024-01,71,145416021.81000003,328,2018-01-01,2024-01-01,2018Q1,2024Q1
59899,2018-01,2024-11,83,5183748.09,43,2018-01-01,2024-11-01,2018Q1,2024Q4
81260,2018-01,2024-12,84,2429085.5700000003,59,2018-01-01,2024-12-01,2018Q1,2024Q4
99340,2018-08,2024-07,51,3984081.0300000003,29,2018-08-01,2024-07-01,2018Q3,2024Q3
96417,2018-01,2024-12,84,20191285.389999997,658,2018-01-01,2024-12-01,2018Q1,2024Q4
99244,2018-01,2024-12,84,201647917.7299998,4092,2018-01-01,2024-12-01,2018Q1,2024Q4
81513,2021-01,2024-12,48,57602739.73,400,2021-01-01,2024-12-01,2021Q1,2024Q4
T4530,2018-01,2024-12,84,66826107.01000001,380,2018-01-01,2024-12-01,2018Q1,2024Q4
97803,2018-01,2024-12,84,76556599.9999999,3401,2018-01-01,2024-12-01,2018Q1,2024Q4
A4605,2018-01,2024-12,84,22167030.819999997,143,2018-01-01,2024-12-01,2018Q1,2024Q4
D0220,2018-01,2024-12,84,408060718.44999063,38911,2018-01-01,2024-12-01,2018Q1,2024Q4
T4521,2018-01,2024-12,84,37840527.57,374,2018-01-01,2024-12-01,2018Q1,2024Q4
99347,2018-01,2024-12,84,13488437.19,1005,2018-01-01,2024-12-01,2018Q1,2024Q4
W0700,2018-04,2020-12,33,9339997.750000002,15,2018-04-01,2020-12-01,2018Q2,2020Q4
A7034,2018-01,2024-12,84,68134518.96000001,2225,2018-01-01,2024-12-01,2018Q1,2024Q4
