BILLING_PROVIDER_NPI_NUM,total_paid,total_claims,risk_upcoding,risk_velocity,risk_phantom,risk_cost_outlier,risk_relationship,risk_temporal,fraud_score,risk_tier
1932117173,2719064.2100000004,19539.0,1,1,0,1,1,0,4,High
1255651378,241815.91000000006,9656.0,1,1,0,1,1,0,4,High
1710670880,18894.559999999998,128.0,1,1,0,1,1,0,4,High
1669058285,1591742.6900000002,2643.0,1,1,0,1,1,0,4,High
1992321244,1225453.51,14694.0,1,1,0,1,1,0,4,High
1912525791,386575.82,1205.0,1,1,0,1,1,0,4,High
1306477146,156434.63,842.0,1,1,0,1,1,0,4,High
1679121149,1671.6999999999998,60683.0,0,1,1,0,1,1,4,High
1063030419,513837.05,3580.0,1,1,0,1,1,0,4,High
1679127187,252651.25,178.0,1,1,0,1,1,0,4,High
1396102091,3551653.389999999,6979.0,1,1,0,1,1,0,4,High
1003918210,11938009.080000006,217099.0,0,1,1,1,1,0,4,High
1003936253,10772.59,154.0,1,1,0,1,1,0,4,High
1063803435,1158751.3399999999,19924.0,0,1,1,1,1,0,4,High
1639553928,146035.45999999996,816.0,1,1,0,1,1,0,4,High
1851599005,28894.890000000003,582.0,1,1,0,1,1,0,4,High
1710037288,1515783.4900000002,5880.0,1,1,0,1,1,0,4,High
1821702481,33006.87,257.0,1,1,0,1,1,0,4,High
1235539834,1570897.06,12034.0,1,1,0,1,1,0,4,High
1720383714,13543.980000000001,7295.0,0,1,0,1,1,1,4,High
1487611844,2546541.4100000006,41669.0,0,1,1,1,1,0,4,High
1346530961,141802.29999999996,1528.0,0,1,0,1,1,1,4,High
1033511092,1305586.21,73696.0,0,1,1,1,1,0,4,High
1518000421,31086.179999999997,367.0,1,1,0,1,0,1,4,High
1558746099,170889.24000000002,682.0,0,1,0,1,1,1,4,High
1437243607,1062934.2899999998,9902.0,1,1,0,1,1,0,4,High
1679957112,137886.43,7771.0,0,1,0,1,1,1,4,High
1891807640,4453946.839999998,35434.0,1,1,0,1,1,0,4,High
1194743013,132235132.25999995,683832.0,1,1,0,1,1,0,4,High
1770551004,4658708.92,32172.0,1,1,0,1,1,0,4,High
1316691801,1222983.7399999995,565.0,1,1,0,1,1,0,4,High
1942353925,30843.43,245.0,1,1,0,1,0,1,4,High
1275566424,62959389.37999999,395230.0,1,1,0,1,1,0,4,High
1104975796,22716.45,16954.0,0,1,0,1,1,1,4,High
1558094458,11930922.559999999,48822.0,1,1,0,1,1,0,4,High
1700998564,5199106.720000001,26700.0,1,1,0,1,1,0,4,High
1982969291,149439.99000000002,3522.0,0,1,0,1,1,1,4,High
1174576656,9294165.79,3082.0,1,1,0,1,1,0,4,High
1861801722,267410.89999999997,647.0,1,1,0,1,1,0,4,High
1700481660,1148693.1200000003,72887.0,0,1,1,1,1,0,4,High
1568882678,363265.73999999993,1594.0,1,1,0,1,1,0,4,High
1659521052,5148137.81,18432.0,1,1,0,1,1,0,4,High
1881706638,6924849.4300000025,49903.0,1,1,0,1,1,0,4,High
1205056033,150494.18,6951.0,0,1,0,1,1,1,4,High
1912099433,111215.89999999998,2341.0,1,1,0,1,1,0,4,High
1659483352,191689.66,54736.0,0,1,0,1,1,1,4,High
1336174366,1092170.31,4933.0,1,1,0,1,1,0,4,High
1548632896,238512.09000000003,1465.0,1,1,0,1,1,0,4,High
1174987978,638855.36,9491.0,1,1,1,1,0,0,4,High
1093927204,194810.61,10143.0,0,1,0,1,1,1,4,High
1154876985,6003030.379999997,114833.0,0,1,1,1,1,0,4,High
1659334464,436443.94999999995,124.0,1,1,0,1,1,0,4,High
1841438454,4438816.34,27111.0,1,1,0,1,1,0,4,High
1710090097,329346.4099999999,5502.0,1,1,0,1,1,0,4,High
1508484726,547419.07,17091.0,0,1,1,0,1,1,4,High
1023006434,20217754.470000003,466165.0,0,1,1,1,1,0,4,High
1205372067,24431.25,148.0,1,1,0,1,0,1,4,High
1770027294,1134451.7300000002,37800.0,0,1,1,1,1,0,4,High
1245520386,51517484.230000034,315136.0,1,1,0,1,1,0,4,High
1659479095,743741.25,5560.0,1,1,0,1,1,0,4,High
1922547736,199340.87000000002,3191.0,1,1,0,1,1,0,4,High
1437306859,581783.7400000001,3392.0,1,1,0,1,1,0,4,High
1467564229,570022.9200000002,5176.0,1,1,0,1,1,0,4,High
1346986155,1351568.4000000001,7505.0,1,1,0,1,1,0,4,High
1598790529,13574237.649999993,194410.0,0,1,1,1,1,0,4,High
1902270994,13360.840000000002,305.0,0,1,0,1,1,1,4,High
1891359485,68022.17999999998,554.0,1,1,0,1,1,0,4,High
1801073176,3723659.0599999987,149994.0,0,1,1,1,1,0,4,High
1003871856,209619.85000000006,1688.0,1,1,0,1,0,1,4,High
1437215134,12167918.780000003,163025.0,1,1,0,1,1,0,4,High
1558999490,696543.7200000001,8575.0,1,1,0,1,1,0,4,High
1083650477,388732.20999999996,12080.0,0,1,1,1,1,0,4,High
1447362280,4995685.070000003,33954.0,1,1,0,1,1,0,4,High
1780773408,29383127.650000006,6018.0,1,1,0,1,1,0,4,High
1588220768,639786.4300000002,1708.0,1,1,0,1,1,0,4,High
1023613403,3575783.6200000006,1328824.0,0,1,1,0,1,1,4,High
1205194883,170485.5,16079.0,0,1,1,1,1,0,4,High
1427075027,6251999.719999998,142230.0,0,1,1,1,1,0,4,High
1750626495,3844207.5999999996,199210.0,0,1,1,1,1,0,4,High
1629233317,621074.1199999999,4296.0,1,1,0,1,1,0,4,High
1023572658,1720904.44,3532.0,1,1,0,1,1,0,4,High
