BILLING_PROVIDER_NPI_NUM,SERVICING_PROVIDER_NPI_NUM,shared_codes,shared_months,relationship_paid,relationship_claims,billing_total,concentration_pct,flag_concentrated,flag_broad,flag_any
1134165970,1881630614,211,78,3077717.36,273893.0,4341311.23,70.89372765379919,False,True,True
1609922194,A565813600,30,42,3060115.019999999,23247.0,15871850.229999997,19.2801404729485,False,True,True
1699703827,1669508974,16,31,3041453.82,13011.0,680079838.93,0.4472201123893417,False,True,True
1982787537,1609028190,55,76,3033383.830000001,57134.0,4032691.950000001,75.21982506003218,False,True,True
1710924683,A304140100,165,44,3022105.6400000015,65148.0,20875612.28999999,14.476728145826293,False,True,True
1205426053,1659983542,2,3,2999132.59,2131.0,2999132.59,100.0,True,False,True
1992043053,1265521066,33,50,2980110.6100000003,32804.0,13061027.88,22.81681531790743,False,True,True
1508072588,1649482969,18,45,2975162.2500000014,7221.0,19092803.96,15.582636558952032,False,True,True
1669897385,1457459091,15,41,2958613.240000002,31640.0,8429471.810000002,35.09844159500192,False,True,True
1790221703,1497709315,70,72,2913475.019999999,83143.0,3970057.879999999,73.38621017787277,False,True,True
1568658821,1265055891,16,23,2854782.180000001,10866.0,45438133.05,6.282789340967435,False,True,True
1023174455,1316009145,14,50,2849560.42,145954.0,7438200.799999999,38.309807662089476,False,True,True
1033156567,1992224455,17,52,2804131.8999999976,96385.0,11062939.569999997,25.34707780203484,False,True,True
1487602736,1750672929,91,81,2789693.7900000005,35575.0,23348385.67,11.948122792850887,False,True,True
1083765689,1568495588,19,72,2780728.6800000006,48250.0,52782377.07000001,5.268289975482152,False,True,True
1528105558,1770529752,16,13,2779956.46,4467.0,25022381.27,11.109879711300556,False,True,True
1457539751,1790883528,13,54,2764035.9600000004,28058.0,2875100.6200000006,96.1370165890055,True,False,True
1780787978,A649976700,1,11,2747730.34,14251.0,2747730.34,100.0,True,False,True
1194934471,1699984997,15,24,2744040.8200000003,8224.0,103709681.34,2.6458868492749343,False,True,True
1083765689,1770515157,20,69,2740371.9599999995,30242.0,52782377.07000001,5.1918312742257084,False,True,True
1790819423,A268453200,5,19,2737503.8499999996,21995.0,2757781.6199999996,99.26470718881649,True,False,True
1699703827,1811028863,16,39,2736537.9999999995,17895.0,680079838.93,0.4023848147455036,False,True,True
1699703827,1790144319,18,40,2728206.1,11513.0,680079838.93,0.4011596791771403,False,True,True
1043386659,1629152715,14,42,2723274.39,14020.0,90055976.22,3.0239796450012877,False,True,True
1912976408,1184915407,58,80,2709970.840000001,59069.0,19342296.18,14.010595302547998,False,True,True
1871658757,1982684361,6,26,2691105.19,19889.0,2719012.57,98.97362078028202,True,False,True
1982615043,1154333938,27,71,2690917.49,48784.0,4827510.55,55.741307287251814,False,True,True
1023287679,1366487225,57,66,2689098.0300000017,26601.0,5279968.490000002,50.930190873165614,False,True,True
1528126133,1205994761,99,82,2677293.0500000003,38665.0,22168416.730000004,12.077060272765811,False,True,True
