BILLING_PROVIDER_NPI_NUM,total_paid,total_claims,risk_upcoding,risk_velocity,risk_phantom,risk_cost_outlier,risk_relationship,risk_temporal,fraud_score,risk_tier
1750091500,20258.27,246.0,1,0,0,1,1,1,4,High
1891818522,617290.9,3164.0,1,1,0,1,1,0,4,High
1114338340,35668.899999999994,5040.0,0,1,1,1,1,0,4,High
1770012809,83449.48000000001,4293.0,0,1,0,1,1,1,4,High
1396332953,542.53,5102.0,0,1,0,1,1,1,4,High
1114341666,44655.55,3968.0,0,1,0,1,1,1,4,High
1861858904,116992.83999999998,7594.0,0,1,0,1,1,1,4,High
1215269923,166813.40999999997,1375.0,1,1,0,1,1,0,4,High
1548321334,865769.74,27035.0,0,1,1,1,1,0,4,High
1144854811,1769.55,5108.0,0,1,0,1,1,1,4,High
1053358945,2198871.2600000002,28283.0,0,1,1,1,1,0,4,High
1891032819,2855.4100000000003,18254.0,0,1,1,0,1,1,4,High
1912149337,80516.81,288.0,1,1,0,1,0,1,4,High
1902077829,38741.219999999994,260.0,1,1,0,1,1,0,4,High
1982711438,183836.00000000003,9402.0,0,1,0,1,1,1,4,High
1578625950,1162584.73,35188.0,0,1,1,1,1,0,4,High
1932532199,87148.99000000003,6827.0,0,1,0,1,1,1,4,High
1578010070,271150.7200000001,942.0,1,1,0,1,0,1,4,High
1700373008,2089092.0299999996,73395.0,0,1,0,1,1,1,4,High
1396711982,2838893.489999998,76355.0,0,1,1,1,1,0,4,High
1598972259,146186.93999999994,1536.0,0,1,0,1,1,1,4,High
1912553983,9207.42,1302.0,0,1,0,1,1,1,4,High
1376686600,7560677.890000003,73419.0,0,1,1,1,1,0,4,High
1396956462,3550588.59,3381.0,1,0,1,1,1,0,4,High
1245343052,7412480.01,7149.0,1,1,0,1,0,1,4,High
1598142499,11873.470000000001,8933.0,0,1,0,1,1,1,4,High
1396985222,773528.3200000002,2257.0,1,1,0,1,1,0,4,High
1669058285,490948.0,764.0,1,1,0,1,1,0,4,High
1477870467,38996.42,790.0,1,1,0,1,1,0,4,High
1730212432,1035.2,2430.0,0,1,0,1,1,1,4,High
1124686464,975121.8200000001,577.0,1,1,0,1,1,0,4,High
1730389248,759907.28,2195.0,1,0,1,1,0,1,4,High
1316610587,42179.3,407.0,1,1,0,1,1,0,4,High
1124165923,1872933.3699999996,1947.0,1,1,0,1,1,0,4,High
1619938479,1359443.3699999999,53914.0,0,1,0,1,1,1,4,High
1679754097,152534.25999999998,842.0,1,1,0,1,1,0,4,High
1154398279,972053.7800000001,8948.0,1,1,0,1,1,0,4,High
1457914129,24210.0,124.0,0,1,0,1,1,1,4,High
1558792549,181729.81999999992,5842.0,0,1,0,1,1,1,4,High
1881768463,140650.31999999995,4192.0,0,1,0,1,1,1,4,High
1467612499,3613.1699999999996,3831.0,0,1,0,1,1,1,4,High
1528041191,3460837.9699999993,67476.0,0,1,0,1,1,1,4,High
1831352624,3537.6700000000005,1767.0,0,1,0,1,1,1,4,High
1457853814,1066522.54,2779.0,1,1,0,1,1,0,4,High
1437539517,213366.10999999993,10135.0,0,1,0,1,1,1,4,High
1326464967,297287.5999999999,6039.0,0,1,0,1,1,1,4,High
1649603713,233996.85,332.0,1,1,0,1,0,1,4,High
1316304231,15372.939999999999,1043.0,0,1,0,1,1,1,4,High
1295145191,149224.39,5134.0,0,1,0,1,1,1,4,High
1609321041,1811495.7400000007,33657.0,0,1,0,1,1,1,4,High
1508829581,499054.61000000016,29707.0,0,1,1,1,1,0,4,High
1306958202,287151.58,16067.0,0,1,0,1,1,1,4,High
1497904361,17133.98,7270.0,0,1,0,1,1,1,4,High
1316241102,814173.6199999995,260953.0,0,1,1,1,1,0,4,High
1942813290,40450.53999999999,108.0,1,1,0,1,0,1,4,High
1871595769,606719.6599999999,14462.0,0,1,0,1,1,1,4,High
1255636437,6561.15,4097.0,0,1,0,1,1,1,4,High
1497797088,2607476.629999997,103056.0,0,1,1,1,1,0,4,High
1972863611,669676.7899999998,10473.0,0,1,0,1,1,1,4,High
1073639084,329110.06999999995,19643.0,0,1,0,1,1,1,4,High
1225468242,12278.470000000001,942.0,0,1,0,1,1,1,4,High
1699755397,333478.67,5323.0,0,1,0,1,1,1,4,High
1982361952,2234560.8600000003,4134.0,1,1,1,1,0,0,4,High
1437153848,489482.1099999999,11565.0,0,1,0,1,1,1,4,High
1548412620,200897.62,835.0,1,1,0,1,1,0,4,High
1568495943,101837.08,1262.0,0,1,0,1,1,1,4,High
1912013731,278261.62999999995,8340.0,0,1,0,1,1,1,4,High
1033413166,733103.1600000003,20762.0,0,1,0,1,1,1,4,High
1801925367,4621.62,3524.0,0,1,0,1,1,1,4,High
1700464955,25982.24,647.0,1,1,0,1,1,0,4,High
1144999145,257877.18,413.0,1,1,0,1,1,0,4,High
1124541776,35594.83,404.0,1,1,0,1,1,0,4,High
1992987879,80253.84000000003,121586.0,0,1,0,1,1,1,4,High
1649440538,85580.42000000001,857.0,1,1,0,1,1,0,4,High
1033135306,525434.1399999999,2871.0,1,1,0,1,1,0,4,High
1417237389,10791.19,7197.0,0,1,0,1,1,1,4,High
1477659399,9727.48,2149.0,0,1,1,1,0,1,4,High
1245210749,84243.42,7193.0,0,1,0,1,1,1,4,High
1093433872,471433.92,379.0,1,1,0,1,1,0,4,High
1871729590,320914.23000000004,12217.0,0,1,0,1,1,1,4,High
1184754996,127803.72000000003,23006.0,0,1,0,1,1,1,4,High
1841302718,179855.42000000004,12344.0,0,1,0,1,1,1,4,High
1043363005,53601.44,424.0,1,1,0,1,0,1,4,High
1356674857,161488.44999999998,3993.0,0,1,1,1,1,0,4,High
1366699027,52038.61,699.0,0,1,0,1,1,1,4,High
1730110578,300309.41,7219.0,0,1,1,1,0,1,4,High
1326650417,1587545.61,4519.0,1,1,0,1,1,0,4,High
1508978677,1479689.2899999996,42766.0,0,1,1,1,1,0,4,High
1215150883,18626.729999999996,4733.0,0,1,0,1,1,1,4,High
