BILLING_PROVIDER_NPI_NUM,HCPCS_CODE,CLAIM_FROM_MONTH,TOTAL_PAID,TOTAL_CLAIMS,TOTAL_UNIQUE_BENEFICIARIES,cost_per_bene,avg_cpb,std_cpb,z_score
1508809765,D1110,2022-05,9600.0,15,15,640.0,46.385688501803955,24.650015750649377,24.08170110327649
1487724712,80305,2023-07,7649.26,110,21,364.2504761904762,10.292090392842216,14.714447218985825,24.055160246925684
1437168440,82607,2020-05,4878.2,16,14,348.4428571428571,10.074122032365528,14.08450513108527,24.024183452757125
1760590962,36415,2020-11,27063.79,38,28,966.5639285714286,5.868861196004876,40.01839308735936,24.006337917623167
1063567691,80076,2023-12,40514.0,61,49,826.8163265306123,7.996830458325813,34.1497884146841,23.977293391375785
1306954631,90633,2024-09,2338.18,68,12,194.84833333333333,3.687540823328334,8.0686325450754,23.69184511031895
1750498010,70450,2024-11,34866.02,18,18,1937.001111111111,55.8579413581623,79.54973721949544,23.64738383185925
1558094458,99214,2022-11,39652.62,114,30,1321.7540000000001,65.76619579824255,53.20116577579123,23.608275982051598
1770554305,81003,2019-05,8148.27,18,18,452.6816666666667,3.182383318247051,19.15561343030946,23.46566895305936
1417099789,99308,2024-03,13099.5,19,17,770.5588235294117,21.315680908278935,31.958187364105036,23.444481818849074
1467595793,J3490,2018-12,139916.68,67,21,6662.699047619048,40.5873708679278,282.5157455583551,23.4397968285392
1508935891,87880,2018-03,10189.91,25,25,407.5964,11.55900607739369,16.90586577301315,23.42603444508599
1366515488,85025,2018-05,39207.28,28,28,1400.26,9.50089125198956,59.44260862594832,23.396670181478314
1700831724,87086,2019-09,20121.7,41,33,609.7484848484848,8.476267010832352,25.728201563060196,23.370161197001103
1699703827,99222,2023-11,157755.95,96,89,1772.538764044944,69.88112734806153,72.88076270703851,23.36223680233861
1376597427,99203,2020-05,60009.28,662,57,1052.7943859649122,69.81799300673146,42.13652955523826,23.328366226021586
1881730802,D1206,2018-02,6530.0,13,13,502.3076923076923,19.06332537451484,20.740227395692365,23.29985866179774
1003010042,D1208,2024-10,4240.0,17,16,265.0,15.756722309950415,10.702457309486533,23.288415966782065
1134271661,99285,2022-06,856927.18,298,266,3221.5307518796994,130.82589508054093,132.74715530226342,23.282644737370582
