BILLING_PROVIDER_NPI_NUM,HCPCS_CODE,provider_cpc,median_cpc,q1_cpc,q3_cpc,iqr,TOTAL_PAID,TOTAL_CLAIMS,upper_fence,excess_ratio,flag_cost_outlier
1831188275,S0119,396.6282608695652,0.0,0.0,0.3569807692307692,0.3569807692307692,9122.45,23,1.4279230769230769,39662.82608695652,True
1134152986,90677,396.3447058823529,0.0004166666666666667,0.0,13.364736842105264,13.364736842105264,6737.86,17,53.45894736842106,39634.470588235294,True
1760475255,Q5001,396.107816091954,0.0,0.0,0.0,0.0,34461.38,87,0.0,39610.7816091954,True
1588656870,J8540,445.3890909090909,0.011250000000000001,0.0,1.4844444444444445,1.4844444444444445,29395.68,66,5.937777777777778,39590.141414141406,True
1013144872,A4657,395.0247058823529,0.0,0.0,2.5439215400052153,2.5439215400052153,13430.84,34,10.175686160020861,39502.470588235294,True
1841438454,A4657,394.92411764705884,0.0,0.0,2.5439215400052153,2.5439215400052153,6713.71,17,10.175686160020861,39492.41176470588,True
1487766226,84155,394.8385,0.0,0.0,0.8531762926944971,0.8531762926944971,7896.77,20,3.4127051707779885,39483.85,True
1801992631,C1760,394.8066666666667,0.0,0.0,32.448708333333336,32.448708333333336,15397.46,39,129.79483333333334,39480.666666666664,True
1336251198,82310,393.9807692307692,0.0,0.0,1.2210526315789474,1.2210526315789474,20487.0,52,4.88421052631579,39398.07692307692,True
1891756276,A4657,393.86925925925925,0.0,0.0,2.5439215400052153,2.5439215400052153,10634.47,27,10.175686160020861,39386.92592592593,True
1356319859,85041,393.73,0.0,0.0,0.4364705882352941,0.4364705882352941,5512.22,14,1.7458823529411764,39373.0,True
1801992631,C1725,393.47903225806454,0.0,0.0,8.251176470588236,8.251176470588236,12197.85,31,33.004705882352944,39347.903225806454,True
1821520735,82040,393.1531578947368,0.0,0.0,1.5431602564102564,1.5431602564102564,14939.82,38,6.172641025641026,39315.31578947368,True
1124122908,82040,393.0330769230769,0.0,0.0,1.5431602564102564,1.5431602564102564,5109.43,13,6.172641025641026,39303.30769230769,True
1619015393,Q5001,392.52488636363637,0.0,0.0,0.0,0.0,103626.57,264,0.0,39252.48863636364,True
1962768242,A4657,392.38000000000005,0.0,0.0,2.5439215400052153,2.5439215400052153,8632.36,22,10.175686160020861,39238.00000000001,True
1376588046,A4657,392.1647752808989,0.0,0.0,2.5439215400052153,2.5439215400052153,69805.33,178,10.175686160020861,39216.47752808989,True
1063567691,Q0163,391.8,0.005,0.0,0.20945205479452053,0.20945205479452053,11754.0,30,0.8378082191780821,39180.0,True
1144268277,90697,391.3825,0.0,0.0,3.2142857142857144,3.2142857142857144,7827.65,20,12.857142857142858,39138.25,True
1891208872,82310,391.3265625,0.0,0.0,1.2210526315789474,1.2210526315789474,12522.45,32,4.88421052631579,39132.65625,True
