HCPCS_CODE,first_seen,last_seen,months_active,total_paid,provider_count,first_dt,last_dt,first_quarter,last_quarter
G9692,2018-03,2024-06,54,0.0,13,2018-03-01,2024-06-01,2018Q1,2024Q2
G8913,2018-01,2024-11,69,10939.1,15,2018-01-01,2024-11-01,2018Q1,2024Q4
02404,2022-07,2024-01,8,0.0,4,2022-07-01,2024-01-01,2022Q3,2024Q1
G9776,2022-10,2023-05,7,0.0,1,2022-10-01,2023-05-01,2022Q4,2023Q2
XX999,2019-06,2019-06,1,0.0,1,2019-06-01,2019-06-01,2019Q2,2019Q2
Z0055,2018-01,2021-01,24,0.0,2,2018-01-01,2021-01-01,2018Q1,2021Q1
3HA21,2020-12,2024-09,41,0.0,13,2020-12-01,2024-09-01,2020Q4,2024Q3
G9556,2018-03,2022-03,30,680.26,16,2018-03-01,2022-03-01,2018Q1,2022Q1
Q0220,2022-01,2022-10,6,13.399999999999999,17,2022-01-01,2022-10-01,2022Q1,2022Q4
99360,2018-02,2024-11,77,33075.51,6,2018-02-01,2024-11-01,2018Q1,2024Q4
90782,2018-01,2023-11,33,228398.22000000003,4,2018-01-01,2023-11-01,2018Q1,2023Q4
G0490,2018-10,2024-02,49,54558.31999999999,6,2018-10-01,2024-02-01,2018Q4,2024Q1
30746,2018-01,2024-11,72,0.0,10,2018-01-01,2024-11-01,2018Q1,2024Q4
G2081,2020-03,2023-12,38,0.0,4,2020-03-01,2023-12-01,2020Q1,2023Q4
G2089,2020-01,2020-12,12,348.34,13,2020-01-01,2020-12-01,2020Q1,2020Q4
81305,2019-05,2024-11,39,104732.49,11,2019-05-01,2024-11-01,2019Q2,2024Q4
E0167,2022-04,2024-01,10,105.63,3,2022-04-01,2024-01-01,2022Q2,2024Q1
52317,2023-03,2023-03,1,0.0,1,2023-03-01,2023-03-01,2023Q1,2023Q1
A1003,2020-01,2020-02,2,0.0,1,2020-01-01,2020-02-01,2020Q1,2020Q1
J7676,2019-03,2024-01,23,0.0,2,2019-03-01,2024-01-01,2019Q1,2024Q1
81188,2023-11,2024-10,12,1131.06,4,2023-11-01,2024-10-01,2023Q4,2024Q4
G9710,2018-01,2019-12,13,0.0,6,2018-01-01,2019-12-01,2018Q1,2019Q4
H0236,2019-12,2019-12,1,0.0,1,2019-12-01,2019-12-01,2019Q4,2019Q4
C1765,2018-04,2023-11,41,4096.61,17,2018-04-01,2023-11-01,2018Q2,2023Q4
LU903,2019-02,2021-10,20,0.0,1,2019-02-01,2021-10-01,2019Q1,2021Q4
96002,2018-07,2024-08,13,1041.8000000000002,4,2018-07-01,2024-08-01,2018Q3,2024Q3
0005F,2018-02,2024-12,58,0.0,3,2018-02-01,2024-12-01,2018Q1,2024Q4
M1225,2024-03,2024-11,9,0.0,5,2024-03-01,2024-11-01,2024Q1,2024Q4
92508:TM,2023-10,2024-03,6,0.0,1,2023-10-01,2024-03-01,2023Q4,2024Q1
G8451,2018-01,2024-11,10,0.01,2,2018-01-01,2024-11-01,2018Q1,2024Q4
1116F,2020-11,2023-06,22,0.0,3,2020-11-01,2023-06-01,2020Q4,2023Q2
G2201,2022-03,2022-10,8,0.0,1,2022-03-01,2022-10-01,2022Q1,2022Q4
G0104,2018-04,2024-03,33,2786.7200000000003,7,2018-04-01,2024-03-01,2018Q2,2024Q1
W7206,2019-07,2024-12,48,0.0,1,2019-07-01,2024-12-01,2019Q3,2024Q4
76125,2018-01,2021-10,11,0.0,3,2018-01-01,2021-10-01,2018Q1,2021Q4
TELEP,2020-04,2024-06,49,0.0,1,2020-04-01,2024-06-01,2020Q2,2024Q2
89310,2022-01,2022-01,1,0.0,1,2022-01-01,2022-01-01,2022Q1,2022Q1
LU100,2018-01,2022-09,17,0.0,1,2018-01-01,2022-09-01,2018Q1,2022Q3
3650F,2020-12,2022-08,12,0.0,1,2020-12-01,2022-08-01,2020Q4,2022Q3
W9045,2019-06,2024-12,67,44240596.07,4,2019-06-01,2024-12-01,2019Q2,2024Q4
0193,2018-08,2024-10,30,2442730.0,2,2018-08-01,2024-10-01,2018Q3,2024Q4
W7319,2023-10,2024-12,15,3805327.2,2,2023-10-01,2024-12-01,2023Q4,2024Q4
L2034,2020-01,2023-09,6,158418.0,1,2020-01-01,2023-09-01,2020Q1,2023Q3
Q4132,2018-09,2021-09,5,188007.94,2,2018-09-01,2021-09-01,2018Q3,2021Q3
S9368,2023-07,2024-08,7,140787.0,1,2023-07-01,2024-08-01,2023Q3,2024Q3
W9322,2018-05,2024-08,20,224000.0,6,2018-05-01,2024-08-01,2018Q2,2024Q3
58999,2018-08,2024-11,47,361798.2,3,2018-08-01,2024-11-01,2018Q3,2024Q4
T2041U4,2021-03,2021-03,1,5191.36,1,2021-03-01,2021-03-01,2021Q1,2021Q1
270,2018-05,2018-05,1,3470.51,1,2018-05-01,2018-05-01,2018Q2,2018Q2
33249,2020-01,2020-01,1,3311.83,1,2020-01-01,2020-01-01,2020Q1,2020Q1
57505,2018-01,2024-11,59,48450.009999999995,8,2018-01-01,2024-11-01,2018Q1,2024Q4
08001,2019-05,2021-07,17,41250.0,1,2019-05-01,2021-07-01,2019Q2,2021Q3
92941,2018-01,2018-01,1,3097.9,1,2018-01-01,2018-01-01,2018Q1,2018Q1
97350,2018-01,2018-04,4,13833.279999999999,1,2018-01-01,2018-04-01,2018Q1,2018Q2
S9346,2018-01,2020-09,13,47101.5,2,2018-01-01,2020-09-01,2018Q1,2020Q3
X0615,2020-11,2021-11,11,42959.25,3,2020-11-01,2021-11-01,2020Q4,2021Q4
01952,2018-01,2018-01,1,1395.69,1,2018-01-01,2018-01-01,2018Q1,2018Q1
80410,2023-07,2023-12,4,4184.04,1,2023-07-01,2023-12-01,2023Q3,2023Q4
V2315,2022-02,2024-08,2,2933.0,1,2022-02-01,2024-08-01,2022Q1,2024Q3
92517,2021-01,2024-11,43,28228.019999999997,4,2021-01-01,2024-11-01,2021Q1,2024Q4
84586,2018-01,2024-11,26,9563.9,3,2018-01-01,2024-11-01,2018Q1,2024Q4
86891,2024-10,2024-10,1,581.39,1,2024-10-01,2024-10-01,2024Q4,2024Q4
0512,2018-01,2019-02,14,11786.77,1,2018-01-01,2019-02-01,2018Q1,2019Q1
Q4041,2019-08,2023-08,3,1160.0,1,2019-08-01,2023-08-01,2019Q3,2023Q3
83864,2021-01,2024-05,4,1107.3600000000001,2,2021-01-01,2024-05-01,2021Q1,2024Q2
A4356,2018-01,2024-10,5,2532.67,2,2018-01-01,2024-10-01,2018Q1,2024Q4
99332,2022-06,2024-10,10,62.7,4,2022-06-01,2024-10-01,2022Q2,2024Q4
J1939,2024-01,2024-10,7,92.97,4,2024-01-01,2024-10-01,2024Q1,2024Q4
N4142,2021-06,2021-07,2,0.0,1,2021-06-01,2021-07-01,2021Q2,2021Q3
Q4101,2018-03,2023-03,3,49783.29,2,2018-03-01,2023-03-01,2018Q1,2023Q1
4328F,2018-01,2018-10,9,0.02,5,2018-01-01,2018-10-01,2018Q1,2018Q4
H)015,2023-02,2023-02,1,0.0,1,2023-02-01,2023-02-01,2023Q1,2023Q1
90651ST,2018-08,2018-08,1,0.0,1,2018-08-01,2018-08-01,2018Q3,2018Q3
3AB21,2023-07,2024-03,5,0.0,2,2023-07-01,2024-03-01,2023Q3,2024Q1
0649T,2024-09,2024-11,3,0.0,1,2024-09-01,2024-11-01,2024Q3,2024Q4
99144,2018-01,2018-02,2,0.0,1,2018-01-01,2018-02-01,2018Q1,2018Q1
88741,2018-01,2021-03,25,0.0,1,2018-01-01,2021-03-01,2018Q1,2021Q1
0261,2020-04,2020-06,3,0.0,1,2020-04-01,2020-06-01,2020Q2,2020Q2
28890,2018-01,2024-06,9,12094.5,4,2018-01-01,2024-06-01,2018Q1,2024Q2
90741,2018-08,2018-08,1,0.0,1,2018-08-01,2018-08-01,2018Q3,2018Q3
T0115,2024-10,2024-11,2,0.0,1,2024-10-01,2024-11-01,2024Q4,2024Q4
S0354,2023-07,2023-09,3,0.0,1,2023-07-01,2023-09-01,2023Q3,2023Q3
69310,2021-01,2021-01,1,0.0,1,2021-01-01,2021-01-01,2021Q1,2021Q1
3018F,2021-02,2023-10,13,0.0,3,2021-02-01,2023-10-01,2021Q1,2023Q4
0427U,2024-07,2024-11,5,0.0,2,2024-07-01,2024-11-01,2024Q3,2024Q4
J7331,2022-12,2024-05,8,16828.4,4,2022-12-01,2024-05-01,2022Q4,2024Q2
Z5183,2023-06,2023-06,1,0.0,1,2023-06-01,2023-06-01,2023Q2,2023Q2
Q4221,2023-02,2023-02,1,71036.8,1,2023-02-01,2023-02-01,2023Q1,2023Q1
Z5838,2018-01,2019-05,17,7918495.7700000005,1,2018-01-01,2019-05-01,2018Q1,2019Q2
E1084,2019-08,2021-09,9,19551.800000000007,3,2019-08-01,2021-09-01,2019Q3,2021Q3
L5647,2019-03,2023-12,5,25263.949999999997,5,2019-03-01,2023-12-01,2019Q1,2023Q4
30100,2023-02,2023-02,1,3937.81,1,2023-02-01,2023-02-01,2023Q1,2023Q1
96100,2018-03,2020-03,8,16163.4,2,2018-03-01,2020-03-01,2018Q1,2020Q1
C9097,2022-08,2022-09,2,5824.32,1,2022-08-01,2022-09-01,2022Q3,2022Q3
36160,2023-08,2023-08,1,1607.61,1,2023-08-01,2023-08-01,2023Q3,2023Q3
L0710,2020-06,2020-06,1,1296.02,1,2020-06-01,2020-06-01,2020Q2,2020Q2
57061,2019-04,2019-04,1,951.76,1,2019-04-01,2019-04-01,2019Q2,2019Q2
J9073,2024-04,2024-07,2,1429.42,3,2024-04-01,2024-07-01,2024Q2,2024Q3
31627,2020-01,2024-10,6,18533.059999999998,5,2020-01-01,2024-10-01,2020Q1,2024Q4
Z4313,2018-08,2024-11,2,826.79,2,2018-08-01,2024-11-01,2018Q3,2024Q4
L5695,2019-11,2020-02,4,1049.86,1,2019-11-01,2020-02-01,2019Q4,2020Q1
00092,2023-12,2024-04,3,145.18,2,2023-12-01,2024-04-01,2023Q4,2024Q2
G2008,2021-07,2021-07,1,24.43,1,2021-07-01,2021-07-01,2021Q3,2021Q3
A4640,2022-10,2023-03,4,0.0,2,2022-10-01,2023-03-01,2022Q4,2023Q1
G9448,2018-04,2020-09,13,0.0,4,2018-04-01,2020-09-01,2018Q2,2020Q3
3020F,2023-08,2023-12,2,0.0,1,2023-08-01,2023-12-01,2023Q3,2023Q4
77055,2020-08,2020-08,1,0.0,1,2020-08-01,2020-08-01,2020Q3,2020Q3
YP710,2024-02,2024-04,3,0.0,1,2024-02-01,2024-04-01,2024Q1,2024Q2
7811,2019-10,2019-10,1,0.0,1,2019-10-01,2019-10-01,2019Q4,2019Q4
T1019SC,2020-03,2020-05,3,0.0,1,2020-03-01,2020-05-01,2020Q1,2020Q2
8083498,2023-07,2023-08,2,0.0,1,2023-07-01,2023-08-01,2023Q3,2023Q3
Z0003,2020-06,2020-06,1,0.0,1,2020-06-01,2020-06-01,2020Q2,2020Q2
JLL00,2024-05,2024-06,2,0.0,1,2024-05-01,2024-06-01,2024Q2,2024Q2
0479,2018-07,2018-08,2,0.0,2,2018-07-01,2018-08-01,2018Q3,2018Q3
D6059,2018-03,2019-01,4,99264.0,1,2018-03-01,2019-01-01,2018Q1,2019Q1
H2033CR,2021-03,2021-03,1,17598.74,1,2021-03-01,2021-03-01,2021Q1,2021Q1
S9504,2018-03,2019-01,4,51224.71000000001,1,2018-03-01,2019-01-01,2018Q1,2019Q1
Z5944,2020-05,2022-08,12,16333.52,1,2020-05-01,2022-08-01,2020Q2,2022Q3
G9880,2020-10,2024-02,14,15440.0,3,2020-10-01,2024-02-01,2020Q4,2024Q1
64611,2019-09,2021-10,4,3028.2599999999998,3,2019-09-01,2021-10-01,2019Q3,2021Q4
D0372,2023-03,2023-03,1,1215.24,1,2023-03-01,2023-03-01,2023Q1,2023Q1
01941,2022-01,2024-02,4,3923.92,2,2022-01-01,2024-02-01,2022Q1,2024Q1
90853GT,2021-03,2021-03,1,1168.38,3,2021-03-01,2021-03-01,2021Q1,2021Q1
74410,2024-09,2024-09,1,281.34,1,2024-09-01,2024-09-01,2024Q3,2024Q3
86965,2018-01,2024-01,17,3541.37,4,2018-01-01,2024-01-01,2018Q1,2024Q1
90734SL,2019-08,2019-08,1,0.0,1,2019-08-01,2019-08-01,2019Q3,2019Q3
J9317,2023-10,2024-06,5,1075082.08,2,2023-10-01,2024-06-01,2023Q4,2024Q2
A0220,2018-01,2018-03,3,128225.02,1,2018-01-01,2018-03-01,2018Q1,2018Q1
H2033GT,2021-03,2021-03,1,30360.13,1,2021-03-01,2021-03-01,2021Q1,2021Q1
W9794,2024-07,2024-11,5,94148.8,1,2024-07-01,2024-11-01,2024Q3,2024Q4
90847GT,2021-03,2021-03,1,2483.85,1,2021-03-01,2021-03-01,2021Q1,2021Q1
OP999,2024-07,2024-11,2,1024.75,2,2024-07-01,2024-11-01,2024Q3,2024Q4
3093F,2019-01,2024-04,7,0.03,2,2019-01-01,2024-04-01,2019Q1,2024Q2
9430,2023-10,2023-10,1,0.0,1,2023-10-01,2023-10-01,2023Q4,2023Q4
2023,2023-09,2023-09,1,0.0,1,2023-09-01,2023-09-01,2023Q3,2023Q3
83295,2020-05,2020-05,1,0.0,1,2020-05-01,2020-05-01,2020Q2,2020Q2
1BHMS,2019-11,2019-11,1,0.0,1,2019-11-01,2019-11-01,2019Q4,2019Q4
NCADV,2018-10,2018-10,1,0.0,1,2018-10-01,2018-10-01,2018Q4,2018Q4
1330,2023-06,2023-10,3,0.0,1,2023-06-01,2023-10-01,2023Q2,2023Q4
J7205,2018-01,2018-04,4,4825224.12,1,2018-01-01,2018-04-01,2018Q1,2018Q2
J9042,2020-06,2024-07,8,4288305.75,2,2020-06-01,2024-07-01,2020Q2,2024Q3
71552,2022-08,2022-08,1,12216.62,1,2022-08-01,2022-08-01,2022Q3,2022Q3
46255,2018-01,2020-09,2,44925.619999999995,3,2018-01-01,2020-09-01,2018Q1,2020Q3
26605,2019-10,2024-05,4,6205.360000000001,1,2019-10-01,2024-05-01,2019Q4,2024Q2
P9010,2020-06,2020-06,1,849.2,1,2020-06-01,2020-06-01,2020Q2,2020Q2
93292,2023-04,2023-05,2,1360.24,1,2023-04-01,2023-05-01,2023Q2,2023Q2
OL068,2023-05,2023-05,1,0.0,1,2023-05-01,2023-05-01,2023Q2,2023Q2
2EA11,2024-07,2024-07,1,0.0,1,2024-07-01,2024-07-01,2024Q3,2024Q3
V5000,2019-07,2023-06,5,12569.96,1,2019-07-01,2023-06-01,2019Q3,2023Q2
90470,2021-10,2021-10,1,0.0,1,2021-10-01,2021-10-01,2021Q4,2021Q4
M1145,2021-01,2021-01,1,0.0,2,2021-01-01,2021-01-01,2021Q1,2021Q1
2HA21,2024-05,2024-07,2,0.0,1,2024-05-01,2024-07-01,2024Q2,2024Q3
90758,2019-09,2022-09,3,0.0,1,2019-09-01,2022-09-01,2019Q3,2022Q3
64530,2024-01,2024-01,1,3020.08,1,2024-01-01,2024-01-01,2024Q1,2024Q1
12053,2019-12,2019-12,1,2815.7,1,2019-12-01,2019-12-01,2019Q4,2019Q4
81164,2020-05,2020-05,1,0.0,2,2020-05-01,2020-05-01,2020Q2,2020Q2
81168,2022-02,2022-02,1,0.0,1,2022-02-01,2022-02-01,2022Q1,2022Q1
RD4,2018-11,2018-12,2,0.0,1,2018-11-01,2018-12-01,2018Q4,2018Q4
0253,2019-04,2023-12,5,112.2,2,2019-04-01,2023-12-01,2019Q2,2023Q4
E1340,2018-06,2018-08,2,0.0,1,2018-06-01,2018-08-01,2018Q2,2018Q3
0422T,2022-10,2022-10,1,0.0,1,2022-10-01,2022-10-01,2022Q4,2022Q4
D7680,2021-05,2021-05,1,3994.29,1,2021-05-01,2021-05-01,2021Q2,2021Q2
A9517,2018-05,2018-05,1,2630.7,1,2018-05-01,2018-05-01,2018Q2,2018Q2
52270,2020-08,2020-08,1,2499.42,1,2020-08-01,2020-08-01,2020Q3,2020Q3
MR068,2024-09,2024-09,1,0.0,1,2024-09-01,2024-09-01,2024Q3,2024Q3
00IM0,2020-09,2021-01,5,0.0,2,2020-09-01,2021-01-01,2020Q3,2021Q1
G8402,2020-07,2020-07,1,0.0,1,2020-07-01,2020-07-01,2020Q3,2020Q3
Q4215,2021-11,2021-11,1,0.0,1,2021-11-01,2021-11-01,2021Q4,2021Q4
3IB21,2024-01,2024-05,3,0.0,3,2024-01-01,2024-05-01,2024Q1,2024Q2
K0807,2023-04,2023-08,2,30875.120000000003,1,2023-04-01,2023-08-01,2023Q2,2023Q3
C9776,2023-07,2023-08,2,27060.65,1,2023-07-01,2023-08-01,2023Q3,2023Q3
C8903,2020-05,2020-05,1,4364.25,1,2020-05-01,2020-05-01,2020Q2,2020Q2
DENTA,2022-11,2023-01,2,0.0,1,2022-11-01,2023-01-01,2022Q4,2023Q1
908HW,2020-01,2020-01,1,0.0,1,2020-01-01,2020-01-01,2020Q1,2020Q1
J2910,2024-09,2024-09,1,0.0,1,2024-09-01,2024-09-01,2024Q3,2024Q3
D5230,2021-06,2021-06,1,0.0,1,2021-06-01,2021-06-01,2021Q2,2021Q2
G9730,2022-03,2023-09,4,0.0,1,2022-03-01,2023-09-01,2022Q1,2023Q3
25295,2020-02,2020-02,1,9450.62,1,2020-02-01,2020-02-01,2020Q1,2020Q1
60000,2019-07,2019-07,1,8013.45,1,2019-07-01,2019-07-01,2019Q3,2019Q3
75970,2021-08,2024-08,5,1551.9,2,2021-08-01,2024-08-01,2021Q3,2024Q3
NOCHA,2018-09,2018-09,1,0.0,1,2018-09-01,2018-09-01,2018Q3,2018Q3
OL057,2023-05,2023-05,1,0.0,1,2023-05-01,2023-05-01,2023Q2,2023Q2
33206,2018-01,2018-01,1,0.0,1,2018-01-01,2018-01-01,2018Q1,2018Q1
A9700,2019-01,2019-01,1,0.0,1,2019-01-01,2019-01-01,2019Q1,2019Q1
E2341,2024-04,2024-04,1,10294.32,1,2024-04-01,2024-04-01,2024Q2,2024Q2
56405,2022-07,2022-07,1,862.6,1,2022-07-01,2022-07-01,2022Q3,2022Q3
D7350,2023-02,2023-07,2,26404.0,1,2023-02-01,2023-07-01,2023Q1,2023Q3
15731,2022-03,2022-03,1,10622.35,1,2022-03-01,2022-03-01,2022Q1,2022Q1
Q4106,2023-01,2023-01,1,333.51,1,2023-01-01,2023-01-01,2023Q1,2023Q1
APT08,2020-06,2020-06,1,139.2,1,2020-06-01,2020-06-01,2020Q2,2020Q2
00511,2019-10,2019-10,1,0.0,1,2019-10-01,2019-10-01,2019Q4,2019Q4
J3490L,2019-03,2019-03,1,0.0,1,2019-03-01,2019-03-01,2019Q1,2019Q1
90479,2022-09,2022-09,1,0.0,1,2022-09-01,2022-09-01,2022Q3,2022Q3
OP402,2020-10,2020-10,1,35995.47,1,2020-10-01,2020-10-01,2020Q4,2020Q4
90738,2023-05,2023-05,1,4334.94,1,2023-05-01,2023-05-01,2023Q2,2023Q2
G3014,2020-04,2020-04,1,0.0,1,2020-04-01,2020-04-01,2020Q2,2020Q2
923410,2021-02,2021-02,1,0.0,1,2021-02-01,2021-02-01,2021Q1,2021Q1
W1716,2021-09,2021-09,1,0.0,1,2021-09-01,2021-09-01,2021Q3,2021Q3
H0036,2018-01,2024-12,84,4540606914.249956,2659,2018-01-01,2024-12-01,2018Q1,2024Q4
S5140,2018-01,2024-12,84,6394345181.3899975,440,2018-01-01,2024-12-01,2018Q1,2024Q4
H0020,2018-01,2024-12,84,6253632954.989998,1847,2018-01-01,2024-12-01,2018Q1,2024Q4
T2016,2018-01,2024-12,84,34904936746.480225,1761,2018-01-01,2024-12-01,2018Q1,2024Q4
86480,2018-01,2024-12,84,222689852.41000003,1438,2018-01-01,2024-12-01,2018Q1,2024Q4
J0875,2020-08,2024-09,27,1625532.1800000002,9,2020-08-01,2024-09-01,2020Q3,2024Q3
97153,2019-01,2024-12,72,5146687913.110019,2214,2019-01-01,2024-12-01,2019Q1,2024Q4
H0032,2018-01,2024-12,84,2443669164.679997,5489,2018-01-01,2024-12-01,2018Q1,2024Q4
S9122,2018-01,2024-12,84,1428107925.06,666,2018-01-01,2024-12-01,2018Q1,2024Q4
96413,2018-01,2024-12,84,735192711.9400008,2444,2018-01-01,2024-12-01,2018Q1,2024Q4
99310,2018-01,2024-12,84,148496183.81,3925,2018-01-01,2024-12-01,2018Q1,2024Q4
90791,2018-01,2024-12,84,1938448204.4000294,21758,2018-01-01,2024-12-01,2018Q1,2024Q4
H2027,2018-01,2024-12,84,727007416.1300001,1081,2018-01-01,2024-12-01,2018Q1,2024Q4
A4554,2018-01,2024-12,84,624769117.9399992,1515,2018-01-01,2024-12-01,2018Q1,2024Q4
96165,2020-01,2024-12,60,176661370.55999997,537,2020-01-01,2024-12-01,2020Q1,2024Q4
T2019,2018-01,2024-12,84,588249265.7099997,607,2018-01-01,2024-12-01,2018Q1,2024Q4
G0390,2018-01,2024-11,83,66870682.669999994,98,2018-01-01,2024-11-01,2018Q1,2024Q4
81479,2018-01,2024-12,84,399707511.85999954,259,2018-01-01,2024-12-01,2018Q1,2024Q4
W7370,2018-01,2024-12,84,166598756.85,37,2018-01-01,2024-12-01,2018Q1,2024Q4
95810,2018-01,2024-12,84,523129842.73000014,2340,2018-01-01,2024-12-01,2018Q1,2024Q4
T4526,2018-01,2024-12,84,740722219.6899987,1625,2018-01-01,2024-12-01,2018Q1,2024Q4
A6211,2018-01,2024-12,84,14645414.360000003,36,2018-01-01,2024-12-01,2018Q1,2024Q4
47562,2018-01,2024-11,83,109071197.03,455,2018-01-01,2024-11-01,2018Q1,2024Q4
0373T,2018-01,2024-12,84,8650407.29,6,2018-01-01,2024-12-01,2018Q1,2024Q4
E0445,2018-01,2024-12,84,134256144.0199999,490,2018-01-01,2024-12-01,2018Q1,2024Q4
G0382,2018-01,2024-12,84,36268060.56,123,2018-01-01,2024-12-01,2018Q1,2024Q4
17110,2018-01,2024-12,84,171058801.24000013,2419,2018-01-01,2024-12-01,2018Q1,2024Q4
99199,2018-01,2024-12,84,2244557524.6500006,3837,2018-01-01,2024-12-01,2018Q1,2024Q4
J0135,2018-01,2024-12,84,20969986.22,35,2018-01-01,2024-12-01,2018Q1,2024Q4
A6530,2018-01,2024-12,84,46378632.59000001,448,2018-01-01,2024-12-01,2018Q1,2024Q4
99392,2018-01,2024-12,84,2727768296.3699403,20431,2018-01-01,2024-12-01,2018Q1,2024Q4
21299,2020-01,2024-11,54,52775699.3,1,2020-01-01,2024-11-01,2020Q1,2024Q4
A0090,2018-01,2024-12,84,540301440.3300002,381,2018-01-01,2024-12-01,2018Q1,2024Q4
V2203,2018-01,2024-12,84,62377559.41,2287,2018-01-01,2024-12-01,2018Q1,2024Q4
J9264,2018-01,2024-11,83,22855282.03,19,2018-01-01,2024-11-01,2018Q1,2024Q4
92014,2018-01,2024-12,84,1855061785.4299924,23594,2018-01-01,2024-12-01,2018Q1,2024Q4
G9004,2018-01,2024-12,84,32251415.57999999,103,2018-01-01,2024-12-01,2018Q1,2024Q4
J1569,2018-01,2024-12,84,127738932.36,90,2018-01-01,2024-12-01,2018Q1,2024Q4
S5151,2018-01,2024-12,84,141448914.47999996,288,2018-01-01,2024-12-01,2018Q1,2024Q4
S9430,2018-01,2024-12,84,60801798.28,98,2018-01-01,2024-12-01,2018Q1,2024Q4
S0209,2018-01,2024-12,84,217726660.84999993,710,2018-01-01,2024-12-01,2018Q1,2024Q4
S0311,2018-01,2024-12,84,41454650.90000002,50,2018-01-01,2024-12-01,2018Q1,2024Q4
E2609,2018-01,2024-12,84,42661744.09000001,78,2018-01-01,2024-12-01,2018Q1,2024Q4
76818,2018-01,2024-12,84,135197660.56,1166,2018-01-01,2024-12-01,2018Q1,2024Q4
D1120,2018-01,2024-12,84,3624050261.270062,42427,2018-01-01,2024-12-01,2018Q1,2024Q4
90868,2018-01,2024-12,81,33589112.1,113,2018-01-01,2024-12-01,2018Q1,2024Q4
83540,2018-01,2024-12,84,135652469.7800015,8478,2018-01-01,2024-12-01,2018Q1,2024Q4
90833,2018-01,2024-12,84,614347309.7599996,8469,2018-01-01,2024-12-01,2018Q1,2024Q4
99307,2018-01,2024-12,84,59969195.190000564,6444,2018-01-01,2024-12-01,2018Q1,2024Q4
97810,2018-01,2024-12,84,56070625.580000035,1207,2018-01-01,2024-12-01,2018Q1,2024Q4
E2512,2018-01,2024-12,84,16079638.770000003,6,2018-01-01,2024-12-01,2018Q1,2024Q4
95812,2018-01,2024-12,84,42280961.53,448,2018-01-01,2024-12-01,2018Q1,2024Q4
T1022,2018-01,2024-12,84,84791217.35,352,2018-01-01,2024-12-01,2018Q1,2024Q4
J0882,2018-01,2024-11,83,70367299.71,652,2018-01-01,2024-11-01,2018Q1,2024Q4
65778,2018-01,2024-12,84,23054446.759999998,71,2018-01-01,2024-12-01,2018Q1,2024Q4
D2751,2018-01,2024-12,84,262684652.07000005,1883,2018-01-01,2024-12-01,2018Q1,2024Q4
L8692,2018-01,2024-12,84,25644836.040000003,3,2018-01-01,2024-12-01,2018Q1,2024Q4
81460,2018-01,2024-12,84,5784665.11,6,2018-01-01,2024-12-01,2018Q1,2024Q4
G0384,2018-01,2024-12,84,19665129.759999994,35,2018-01-01,2024-12-01,2018Q1,2024Q4
S5199,2018-01,2024-12,84,52643760.33,217,2018-01-01,2024-12-01,2018Q1,2024Q4
L3010,2018-01,2024-12,84,32693443.760000017,208,2018-01-01,2024-12-01,2018Q1,2024Q4
Q0508,2018-01,2024-12,84,46528534.96000001,9,2018-01-01,2024-12-01,2018Q1,2024Q4
A6258,2018-01,2024-12,84,8997108.870000001,112,2018-01-01,2024-12-01,2018Q1,2024Q4
T2036,2018-01,2024-12,76,14271157.019999998,37,2018-01-01,2024-12-01,2018Q1,2024Q4
M0361,2020-03,2022-04,25,29189765.25,9,2020-03-01,2022-04-01,2020Q1,2022Q2
J2930,2018-01,2024-07,78,9821779.709999993,2480,2018-01-01,2024-07-01,2018Q1,2024Q3
96130,2019-01,2024-12,72,207388542.0099997,2483,2019-01-01,2024-12-01,2019Q1,2024Q4
82565,2018-01,2024-12,84,67862994.24000017,5133,2018-01-01,2024-12-01,2018Q1,2024Q4
80323,2018-01,2024-12,84,12739321.860000005,287,2018-01-01,2024-12-01,2018Q1,2024Q4
J0897,2018-01,2024-12,84,124487263.73999992,389,2018-01-01,2024-12-01,2018Q1,2024Q4
J7040,2018-01,2024-12,84,29248679.75000003,1895,2018-01-01,2024-12-01,2018Q1,2024Q4
E0471,2018-01,2024-12,84,48555597.41000002,299,2018-01-01,2024-12-01,2018Q1,2024Q4
T2051,2022-01,2024-11,35,18013853.71,32,2022-01-01,2024-11-01,2022Q1,2024Q4
90670,2018-01,2024-12,84,122903704.85999957,15318,2018-01-01,2024-12-01,2018Q1,2024Q4
T2047,2021-01,2024-12,48,25552122.33,29,2021-01-01,2024-12-01,2021Q1,2024Q4
90882,2018-01,2024-12,84,48336756.01,444,2018-01-01,2024-12-01,2018Q1,2024Q4
81422,2018-01,2024-12,84,17709971.170000006,45,2018-01-01,2024-12-01,2018Q1,2024Q4
J0775,2021-06,2024-11,19,3056574.12,2,2021-06-01,2024-11-01,2021Q2,2024Q4
33440,2019-09,2019-12,4,459999.38,1,2019-09-01,2019-12-01,2019Q3,2019Q4
96573,2019-03,2024-10,68,6390868.36,2,2019-03-01,2024-10-01,2019Q1,2024Q4
E2103,2023-01,2024-12,24,12668791.729999999,123,2023-01-01,2024-12-01,2023Q1,2024Q4
81406,2018-01,2024-12,84,31910217.209999993,140,2018-01-01,2024-12-01,2018Q1,2024Q4
50695,2021-04,2023-08,28,2103078.6,2,2021-04-01,2023-08-01,2021Q2,2023Q3
