BILLING_PROVIDER_NPI_NUM,total_paid,total_claims,risk_upcoding,risk_velocity,risk_phantom,risk_cost_outlier,risk_relationship,risk_temporal,fraud_score,risk_tier
1861711863,121364.74,7328.0,0,1,0,1,1,1,4,High
1992186324,996.4100000000001,721.0,0,1,0,1,1,1,4,High
1558626515,1327.4699999999998,713.0,0,1,0,1,1,1,4,High
1144284084,45679.81999999999,1732.0,0,1,0,1,1,1,4,High
1811014483,12937.189999999999,2746.0,0,1,0,1,1,1,4,High
1659676757,4937.68,497.0,0,1,0,1,1,1,4,High
1780798066,3686.92,9433.0,0,1,0,1,1,1,4,High
1336222397,172393.20999999996,28460.0,0,1,0,1,1,1,4,High
1952992455,15948.26,3634.0,0,1,0,1,1,1,4,High
1427143536,106140.19,1910.0,0,1,0,1,1,1,4,High
1043242142,2316.8,1192.0,0,1,0,1,1,1,4,High
1679108302,27553.999999999996,1216.0,0,1,0,1,1,1,4,High
1649812785,12413.14,214.0,0,1,0,1,1,1,4,High
1508159377,32987.68,5116.0,0,1,0,1,1,1,4,High
1619938479,9938.110000000002,1733.0,0,1,0,1,1,1,4,High
1467680751,2243.81,317.0,0,1,0,1,1,1,4,High
1528072527,100135.38000000002,3668.0,0,1,0,1,1,1,4,High
1942414081,51825.170000000006,1824.0,0,1,0,1,1,1,4,High
1285050344,18584.449999999997,559.0,0,1,0,1,1,1,4,High
1851328199,188938.87,4717.0,0,1,1,1,1,0,4,High
1740211028,455815.3300000001,5507.0,1,1,0,1,0,1,4,High
1275665457,6857923.039999997,192462.0,0,1,0,1,1,1,4,High
1750493508,178453.74,1009.0,1,1,0,1,0,1,4,High
1831249986,88713.55999999998,13672.0,0,1,0,1,1,1,4,High
1588143556,49389.83,1821.0,0,1,1,0,1,1,4,High
1023146198,26439.930000000004,964.0,0,1,0,1,1,1,4,High
1942594841,7415.780000000002,2367.0,0,1,0,1,1,1,4,High
1164492195,668374.7200000003,14139.0,0,1,0,1,1,1,4,High
1649462995,45939.59,1564.0,0,1,0,1,1,1,4,High
1003928813,38813.69,789.0,0,1,1,0,1,1,4,High
1780734020,19108.519999999997,644.0,0,1,0,1,1,1,4,High
1093898660,224750.0,516.0,1,1,0,1,1,0,4,High
1720014186,424135.96,7284.0,0,1,0,1,1,1,4,High
1972507580,1570665.3299999998,38316.0,0,1,0,1,1,1,4,High
1396274817,21840.4,143.0,0,1,0,1,1,1,4,High
1356376867,11309.500000000002,1203.0,0,1,0,1,1,1,4,High
1467504530,701530.6299999999,16063.0,0,1,0,1,1,1,4,High
1881039725,5922.679999999999,1566.0,0,1,0,1,1,1,4,High
1700036696,78766.93,1672.0,0,1,0,1,1,1,4,High
1306285176,228159.76,1460.0,0,1,0,1,1,1,4,High
1366952913,236.58,206.0,0,1,0,1,1,1,4,High
1346266848,168266.84000000003,3354.0,1,1,0,1,0,1,4,High
1346755154,20733.510000000002,2605.0,0,1,0,1,1,1,4,High
1942256888,2145497.7600000007,28387.0,0,1,0,1,1,1,4,High
1528323268,85233.80000000002,1088.0,1,1,0,1,0,1,4,High
1124593900,54177.08,2120.0,0,1,0,1,1,1,4,High
1972689172,645885.62,12161.0,0,1,0,1,1,1,4,High
1134152986,8396029.219999999,114257.0,0,1,0,1,1,1,4,High
1548378029,11254.860000000002,774.0,0,1,0,1,1,1,4,High
1699726786,721500.3999999998,10350.0,0,1,0,1,1,1,4,High
1700950060,437624.06000000006,7663.0,0,1,0,1,1,1,4,High
1972797256,39346.109999999986,1266.0,0,1,0,1,1,1,4,High
1114137403,105935.95000000003,2378.0,0,1,0,1,1,1,4,High
1093060238,14129.16,2698.0,0,1,0,1,1,1,4,High
1619618964,52727.560000000005,2300.0,0,1,0,1,1,1,4,High
1477114031,7685.8499999999985,8065.0,0,1,1,0,1,1,4,High
1104368703,2428925.1599999997,15440.0,0,1,1,0,1,1,4,High
1295727147,26385.920000000002,14818.0,0,1,1,0,1,1,4,High
1992141964,80025.0,211.0,1,1,0,1,1,0,4,High
1649797507,39794.62999999999,7312.0,0,1,1,0,1,1,4,High
1295822658,1710420.4500000002,34878.0,0,1,0,1,1,1,4,High
1508952235,44829.020000000004,2045.0,0,1,0,1,1,1,4,High
1386898443,24291.899999999994,1503.0,0,1,0,1,1,1,4,High
1740425545,5535.4,3171.0,0,1,0,1,1,1,4,High
1932290210,128307.0,903.0,1,1,0,1,0,1,4,High
1013163914,33313.200000000004,984.0,0,1,0,1,1,1,4,High
1720196702,2140.2000000000003,2117.0,0,1,0,1,1,1,4,High
1427063270,1392514.0100000005,36033.0,0,1,1,1,0,1,4,High
1134458789,73259.18000000001,2690.0,0,1,0,1,1,1,4,High
1447340948,665.26,3102.0,0,1,1,0,1,1,4,High
1982243812,33503.020000000004,5901.0,0,1,0,1,1,1,4,High
1003462102,117838.16999999997,5078.0,0,1,0,1,1,1,4,High
1578574828,223734.96,3246.0,1,1,0,1,1,0,4,High
1528580404,118643.78,3240.0,0,1,0,1,1,1,4,High
1861468340,16268.68,1940.0,0,1,0,1,1,1,4,High
1124018031,505629.13,10233.0,0,1,0,1,1,1,4,High
1043282338,135925.66000000003,4080.0,0,1,0,1,1,1,4,High
1992131320,180498.89,2430.0,0,1,1,1,0,1,4,High
