BILLING_PROVIDER_NPI_NUM,CLAIM_FROM_MONTH,monthly_paid,monthly_claims,rolling_mean,rolling_std,spike_ratio,z_spike,flag_spike
1003196239,2022-06-01,5711.65,50.0,1065.5,304.763022691402,5.360534960112623,15.24512376524305,True
1003196692,2022-04-01,7741.59,112.0,382.1233333333334,362.34310043567245,20.259401414900946,20.31076804779179,True
1003200890,2019-05-01,3520.0,202.0,1175.335,293.21596895462574,2.9948908183624243,7.996375532885215,True
1003200890,2024-11-01,17147.55,21.0,2558.953333333333,2013.8319846832637,6.701001451114128,7.244197518772236,True
1003201955,2022-07-01,11121.49,88.0,593.9233333333333,470.8398409579683,18.72546400489401,22.35912459159644,True
1003204769,2024-06-01,7387.25,132.0,1925.5900000000001,1227.0564444637419,3.8363566491309156,4.451025887718554,True
1003207085,2023-09-01,8255.43,95.0,751.8,1063.2057561920928,10.980885873902634,7.0575520836855725,True
1003207465,2018-10-01,1525.3,209.0,66.89333333333333,59.927907800399254,22.80197329081124,24.336018396039353,True
1003207465,2020-02-01,5762.74,76.0,508.43333333333334,880.6323655949361,11.334308004982626,5.966515508565224,True
1003207465,2023-03-01,6143.65,89.0,1216.48,1048.222207167927,5.050350190714191,4.700501445501868,True
1003210881,2019-04-01,424.68,145.0,8.496666666666666,14.71665836164358,49.98195370733622,28.279744158364313,True
1003210881,2020-11-01,960.0,199.0,179.59333333333333,212.64292989265675,5.345410000371209,3.6700334549595417,True
1003211228,2023-04-01,260.81,193.0,0.0,0.0,260.81,260.81,True
1003211228,2023-06-01,1283.68,244.0,86.93666666666667,150.5787237073463,14.765691499559066,7.947625692851769,True
1003216391,2022-06-01,15000.0,41.0,3332.5499999999997,686.3772577088718,4.501057748570915,16.998596426323864,True
1003217183,2019-08-01,3287.33,35.0,5.0,7.0710678118654755,657.466,464.1915602184081,True
1003217183,2021-08-01,5432.82,62.0,0.0,2.0831290396502287e-05,5432.82,5432.82,True
1003220351,2021-12-01,667.2,151.0,26.6,18.950461735799475,25.082706766917294,33.80392567373898,True
1003221219,2022-11-01,496.86,41.0,76.74,108.52674877651131,6.474589523064895,3.871119375972014,True
1003221508,2023-04-01,27183.38,418.0,0.0,0.0,27183.38,27183.38,True
1003221904,2018-11-01,8251.98,46.0,736.4366666666666,527.6657902814369,11.205281286917636,14.242999018990464,True
1003221904,2018-12-01,33730.8,30.0,3118.6666666666665,4465.374668908908,10.815775972637882,6.8554456463590006,True
1003224213,2022-11-01,9554.92,258.0,2094.8433333333337,1351.771941650417,4.561162091675908,5.518739098518679,True
1003225103,2024-06-01,73.88,21.0,0.0,0.0,73.88,73.88,True
1003225780,2020-08-01,30422.88,194.0,5236.57,1185.7190771004734,5.80969604149281,21.241380430168963,True
1003225830,2023-03-01,9066.16,122.0,0.0,0.0,9066.16,9066.16,True
1003229626,2022-04-01,4039.76,61.0,960.0,630.3998375634309,4.208083333333334,4.8854073502043285,True
1003230236,2018-08-01,6314.04,102.0,2163.976666666667,543.4126489449184,2.9177948622366534,7.637038521998029,True
1003230236,2019-03-01,7895.65,156.0,2472.6466666666665,790.8653219312024,3.193197841988477,6.857050350988941,True
1003230236,2021-12-01,6956.17,165.0,953.8433333333332,154.15672068822857,7.292780435641074,38.93652277934714,True
1003230236,2023-05-01,10649.410000000002,225.0,3274.216666666667,358.3582840305754,3.2525061974110856,20.58050186640607,True
1003231341,2019-02-01,2681.24,287.0,416.34000000000003,442.1680124115719,6.440024979583993,5.122261078198078,True
1003231671,2020-02-01,1805.7,89.0,753.43,93.86135413470232,2.3966393692844727,11.210897282494626,True
1003231911,2021-03-01,2253.23,39.0,1165.8249999999998,19.49493395731315,1.9327343297664747,55.778850155687806,True
1003232463,2020-09-01,14940.8,21.0,1431.7333333333336,2279.181654307821,10.4354628422425,5.927156635862497,True
1003232463,2021-11-01,10475.5,27.0,1467.0666666666666,1548.3663821374198,7.140438971189676,5.818024362488273,True
1003232463,2024-06-01,8034.4,135.0,1788.1000000000006,270.9348445660167,4.49326100329959,23.054620419921697,True
1003232976,2018-05-01,2144.22,575.0,0.0,0.0,2144.22,2144.22,True
1003232976,2018-12-01,3412.42,15.0,29.543333333333333,51.17055435827924,115.50558501636016,66.1098303329076,True
1003232976,2019-05-01,139.05,751.0,0.0,0.0,139.05,139.05,True
1003232976,2019-07-01,77009.88,425.0,46.35,80.28055493081747,1661.486084142395,958.6820876652391,True
1003232976,2019-12-01,3846.36,83.0,0.0,0.0,3846.36,3846.36,True
1003232976,2020-07-01,37239.43,174.0,1285.93,2217.4047893652614,28.959142410551117,16.214224922952294,True
1003232976,2021-07-01,330.39,633.0,13.466666666666667,23.32495086883316,24.533910891089107,13.587309791799255,True
1003232976,2021-08-01,29775.23,20.0,110.13,190.75075543756046,270.3643875419958,155.51760165746995,True
1003232976,2022-03-01,137157.08,396.0,769.1866666666668,1089.3746711913827,178.31442736050195,125.19833344773308,True
1003232976,2022-12-01,12399.99,153.0,29.12666666666667,42.36736519224831,425.7263675898375,291.9903864023329,True
1003232976,2023-04-01,141145.22,737.0,4133.33,7159.137564448666,34.148064635535995,19.138044040441827,True
1003232976,2024-10-01,6062.04,26.0,0.0,0.0,6062.04,6062.04,True
1003233180,2020-01-01,129013.81,692.0,14787.583333333334,25612.84565449207,8.72446883928521,4.459724163708193,True
1003233743,2020-07-01,280.47,18.0,0.0,0.0,280.47,280.47,True
1003236878,2018-06-01,52666.75000000001,355.0,3406.1733333333336,2941.579289265095,15.462146181638829,16.746302520702617,True
1003236878,2019-03-01,12980.85,99.0,1996.4433333333334,1595.89907626804,6.501987701462434,6.88289556025896,True
1003236878,2019-11-01,27832.0,160.0,2155.943333333333,2986.836911723366,12.909430210750747,8.596403963633861,True
1003236878,2020-02-01,90552.93999999999,840.0,10427.903333333334,15116.655054178927,8.683714943016668,5.300447511668031,True
1003236878,2021-08-01,1328.22,133.0,260.4066666666618,147.04146161263975,5.100560661529498,7.261988024482127,True
1003236878,2021-10-01,3834.93,16.0,560.8466666666618,665.189855179097,6.837751257028124,4.922028362040815,True
1003236878,2022-06-01,2357.75,42.0,184.64999999999546,144.3928090309419,12.768751692391325,15.049918445276118,True
1003236878,2022-07-01,7907.99,43.0,957.3199999999955,1214.9087376835605,8.260550286215723,5.72114578190679,True
1003236878,2023-06-01,84501.68,272.0,5328.196666666662,1398.1514270755151,15.859339526381358,56.62725925112339,True
1003236878,2023-12-01,250073.76,544.0,1924.156666666662,2985.4438849245853,129.96538396908116,83.11983507256637,True
