BILLING_PROVIDER_NPI_NUM,SERVICING_PROVIDER_NPI_NUM,shared_codes,shared_months,relationship_paid,relationship_claims,billing_total,concentration_pct,flag_concentrated,flag_broad,flag_any
1447508064,1356432652,24,28,217653.03999999998,5031.0,217653.03999999998,100.0,True,True,True
1699116756,1194988600,1,1,217545.5,1054.0,218525.9,99.55135752787199,True,False,True
1427394865,1609194000,1,1,217231.6,1808.0,232992.39,93.2354915111176,True,False,True
1144369059,1699814533,3,5,217197.41999999998,7497.0,223374.84999999998,97.23450066110844,True,False,True
1578595971,A304140100,8,9,216301.61000000002,2067.0,651267.3900000001,33.212412186030065,False,True,True
1982726220,1619964814,3,4,216106.09999999998,2411.0,235256.81999999998,91.85965363299563,True,False,True
1013027473,1336287952,4,7,216031.87,583.0,224932.87,96.04281935316969,True,False,True
1356688923,1013236645,1,2,215202.59,799.0,215202.59,100.0,True,False,True
1548315856,1861529208,1,3,214916.37,2780.0,214916.37,100.0,True,False,True
1831386168,1447302005,22,23,214790.90999999997,7970.0,214790.90999999997,100.0,True,True,True
1780621904,A304140100,64,37,214698.49999999997,7424.0,1908506.3100000003,11.24955672795234,False,True,True
1750461042,A565813600,2,2,214283.13,2872.0,214283.13,100.0,True,False,True
1316005572,1437246220,7,10,214001.29,6231.0,237298.0,90.18250891284377,True,True,True
1376538991,1982718946,17,22,213267.53,1606.0,1114778.2,19.130938333742083,False,True,True
1174971311,1699103861,2,4,212785.49,3317.0,212785.49,100.0,True,False,True
1477262806,1851956213,1,1,212746.35,1492.0,212746.35,100.0,True,False,True
1366559064,1174708242,1,1,212727.31,77.0,212727.31,100.0,True,False,True
1649681099,1770671547,2,2,212673.02000000002,1955.0,220993.58000000002,96.23493134958943,True,False,True
1750613329,1336248285,10,14,212032.00000000003,1200.0,212032.00000000003,100.0,True,True,True
1316124548,1629171756,12,15,211521.67,2920.0,211521.67,100.0,True,True,True
1982932463,1023113453,10,10,211362.06,2984.0,220344.06,95.9236477715805,True,True,True
1366737298,1760522528,1,1,210906.51,843.0,210906.51,100.0,True,False,True
1083044671,1902238835,1,1,210204.62,7028.0,210204.62,100.0,True,False,True
1225009806,1245647577,1,1,209953.75,1923.0,209953.75,100.0,True,False,True
1669445946,1003962739,15,14,209009.19999999998,1977.0,1354804.66,15.42725724016922,False,True,True
1407343122,1447778469,1,1,208200.0,48.0,208200.0,100.0,True,False,True
1285873166,1801093588,17,21,207989.89,2316.0,213038.07,97.6303859681042,True,True,True
1780788018,1063467751,5,10,207573.07,3026.0,209462.53,99.09794844930022,True,False,True
1114431392,1740730514,1,3,207324.96000000002,1288.0,207324.96000000002,100.0,True,False,True
1962422964,1669877676,1,2,206622.28,676.0,219916.94,93.95469034809233,True,False,True
1891913042,1427343680,11,14,206622.14999999997,1621.0,398223.06999999995,51.88603211762693,False,True,True
1932398054,1407966500,6,14,206095.28999999998,1163.0,206095.28999999998,100.0,True,False,True
1851672554,1659645752,3,5,206005.65,1378.0,209846.69,98.16959705201926,True,False,True
1972598449,1720286636,13,14,205847.97999999998,860.0,1929476.36,10.668593006239266,False,True,True
1639100027,1336361328,11,13,205785.09,2110.0,511862.92,40.20316415965431,False,True,True
1265567127,1659421725,1,1,205745.0,503.0,218171.0,94.30446759651832,True,False,True
1609048883,1275518631,1,2,205468.61,42.0,205468.61,100.0,True,False,True
A133453200,M327060200,4,4,205362.74,3296.0,205362.74,100.0,True,False,True
1205051323,1336239862,1,1,205004.0,136.0,205554.0,99.73243040758146,True,False,True
1881708899,1275647299,14,10,204250.73,6606.0,204250.73,100.0,True,True,True
1790798072,1104856475,32,32,203686.52,5822.0,230035.19999999998,88.54580516373146,False,True,True
1992887384,1407851249,18,16,202943.38999999996,3442.0,210065.01999999996,96.6097972903818,True,True,True
1639267933,1518186303,1,2,202715.58000000002,1843.0,202715.58000000002,100.0,True,False,True
1073993119,1497061568,4,4,201458.04,1898.0,201458.04,100.0,True,False,True
1649243759,1376542050,1,1,201276.79,567.0,201276.79,100.0,True,False,True
1366880627,1881602589,2,3,201091.72,1064.0,201091.72,100.0,True,False,True
1154522290,M784450100,1,1,200390.86,644.0,200390.86,100.0,True,False,True
1336119478,1922079474,7,8,200216.35,548.0,1709504.83,11.711949945177984,False,True,True
1588959084,1316116890,15,15,199325.83,4546.0,215510.65999999997,92.49000954291542,True,True,True
1457948564,1013123595,1,1,198092.9,153.0,198092.9,100.0,True,False,True
1184259913,1184774275,8,10,198064.53,1546.0,2161226.65,9.164449735061336,False,True,True
1588066716,1225298896,3,4,196898.88,1536.0,196898.88,100.0,True,False,True
1760780910,1164679379,11,13,196824.7,1047.0,205165.90000000002,95.93441210259599,True,True,True
1407405830,1548292519,1,2,196396.2,1921.0,197027.75,99.67946139566635,True,False,True
1972161461,1235423294,1,1,196128.0,1541.0,196128.0,100.0,True,False,True
1588847107,1245344977,23,23,196040.66999999998,6214.0,203329.84999999998,96.41509596352921,True,True,True
1285903138,1265585293,1,1,195817.85,2659.0,199804.39,98.00477857368399,True,False,True
1992974570,1992981781,8,10,195097.33000000002,2618.0,509349.67000000004,38.30322104655531,False,True,True
1811330186,1942285424,1,1,194590.0,1700.0,194590.0,100.0,True,False,True
1205800638,1144292855,63,55,194105.37000000002,18961.0,197168.72000000003,98.44633063500133,True,True,True
1689259079,1235423294,1,1,193999.36,1956.0,193999.36,100.0,True,False,True
1740916048,1114422136,3,3,193951.96,1233.0,193951.96,100.0,True,False,True
1164553137,1679769087,10,13,193120.65,1264.0,1136612.6400000001,16.990894100913746,False,True,True
1033118104,1407385198,81,53,192862.21000000002,7269.0,222073.82,86.84599112133074,False,True,True
1710191283,1699872762,14,14,192732.63999999998,1522.0,900050.2999999999,21.41354099876418,False,True,True
1154356087,1801898622,11,12,192463.92,495.0,203071.6,94.77638429007305,True,True,True
1891142154,1174735666,1,1,192072.57,1015.0,195526.79,98.23337763587281,True,False,True
1902202823,1912114059,15,18,192058.35,6490.0,210566.95,91.21011155834285,True,True,True
1366479099,1124130653,20,18,191715.8,5620.0,1116431.58,17.172194287087432,False,True,True
1063857373,1275003956,1,3,191706.34,398.0,195460.02,98.07956634814629,True,False,True
1275043002,A565813600,1,1,191395.95,1112.0,193717.15000000002,98.80175813034622,True,False,True
1093152027,1144315482,17,18,191351.22,2416.0,214684.74,89.13126289274217,False,True,True
1669508537,1679917892,2,4,190905.56,1148.0,190905.56,100.0,True,False,True
A091041400,A477415400,1,1,190293.4,2635.0,190293.4,100.0,True,False,True
1508086299,1174546675,7,6,190264.14,1108.0,350084.75,54.34802287160466,False,True,True
1861763054,1326389230,1,1,188400.44,355.0,188400.44,100.0,True,False,True
1427025691,1114297330,9,12,188380.66999999998,1843.0,370046.70999999996,50.90726789599075,False,True,True
1528126133,1801954441,18,19,188213.77,1473.0,3122630.2299999995,6.027411385177041,False,True,True
1982615043,1154333938,11,15,187753.78,1907.0,509010.35,36.88604367278583,False,True,True
1740386762,1437171337,2,3,187468.42,959.0,187468.42,100.0,True,False,True
1003000969,A585713900,11,11,186922.86,11053.0,198128.75,94.34413733494003,True,True,True
1710064878,1053502336,1,1,186558.91,33.0,186558.91,100.0,True,False,True
1649572017,1689975021,3,4,186448.67,1911.0,188610.80000000002,98.8536552519792,True,False,True
1770006728,1346214558,9,8,186136.46,1461.0,1325162.72,14.046309724137124,False,True,True
1932650546,A304140100,1,1,186005.5,189.0,186005.5,100.0,True,False,True
1679184899,1194032763,1,1,185625.0,466.0,185625.0,100.0,True,False,True
1861033367,1861725558,1,1,185282.0,1326.0,185282.0,100.0,True,False,True
1881052322,1619393881,1,2,184896.0,2793.0,189277.5,97.68514482703966,True,False,True
1417503764,1508427386,1,1,184381.8,460.0,187170.94999999998,98.50983819871621,True,False,True
1295288348,1104876614,17,19,183384.59,2832.0,376620.73,48.692112619504506,False,True,True
1053317883,1962623066,1,1,183224.0,267.0,185939.12,98.5397801172771,True,False,True
1033408075,A947413000,1,1,183180.5,848.0,183180.5,100.0,True,False,True
1003281973,A397151100,1,2,183169.28,1328.0,183169.28,100.0,True,False,True
1295280451,1558447722,7,8,182723.88,3508.0,182723.88,100.0,True,True,True
1770513145,1598842098,1,1,182584.8,815.0,182584.8,100.0,True,False,True
1780195255,1972544948,12,12,182186.46,1468.0,751268.35,24.250517142110407,False,True,True
1760960843,1891936522,2,2,181771.32,511.0,198099.73,91.75747993195145,True,False,True
1700373008,1215013628,24,22,181627.07,3288.0,252713.55,71.87072873615207,False,True,True
1437103819,1740316066,1,4,181344.16999999998,471.0,191345.49,94.77316136377189,True,False,True
1316372899,1982607610,1,1,181065.2,713.0,181065.2,100.0,True,False,True
1316079817,1275639502,7,10,179525.61999999997,1976.0,179525.61999999997,100.0,True,True,True
1326105909,1679517460,11,12,179287.59,1636.0,416007.67,43.09718376105902,False,True,True
1629377452,1558311134,8,9,179239.03,4063.0,327198.41000000003,54.77992084374738,False,True,True
1922455609,1437570538,1,2,179218.94,820.0,179218.94,100.0,True,False,True
1922366186,1184789976,13,19,179073.92,2066.0,200679.39,89.2338371170054,False,True,True
1639395346,1871751206,4,6,178765.44000000003,13100.0,182718.66000000003,97.8364442909115,True,False,True
1912430778,1922145044,16,17,178559.59999999998,3855.0,178559.59999999998,100.0,True,True,True
1194274811,1194869693,2,3,178358.13,1257.0,195074.99,91.43054678613595,True,False,True
1093879322,1194888131,15,17,178271.88,2876.0,179162.64,99.50282045408574,True,True,True
1568622660,A565813600,1,1,178239.79,2542.0,178239.79,100.0,True,False,True
1255762712,1417027749,1,1,177899.23,3726.0,177899.23,100.0,True,False,True
1427051325,1477519122,1,1,177836.72,1114.0,177836.72,100.0,True,False,True
1699704809,1346284049,8,8,177736.8,3665.0,220971.08,80.43441702868991,False,True,True
1841437241,1336154160,12,14,177313.52000000002,2236.0,617663.62,28.707133504155554,False,True,True
1902861776,1023198892,1,1,177104.07,667.0,177104.07,100.0,True,False,True
1619547429,1013349208,1,1,176925.0,1022.0,176925.0,100.0,True,False,True
1487792024,1538133178,28,30,176896.53000000006,3471.0,181594.31000000006,97.41303568377225,True,True,True
1316358740,1215163076,3,5,176771.81000000003,4877.0,176771.81000000003,100.0,True,False,True
1437651221,1649274317,1,1,176413.46,11255.0,176413.46,100.0,True,False,True
1588741292,A565813600,14,18,176411.91,3550.0,516296.31,34.16873345463189,False,True,True
A313669800,A287103500,1,1,176246.7,2119.0,176246.7,100.0,True,False,True
1609273101,1184000358,10,16,176200.26,4608.0,422364.92,41.71754131474745,False,True,True
1184965246,1699952424,1,2,175912.0,631.0,175912.0,100.0,True,False,True
1598869828,1366497059,19,22,175536.44999999998,3166.0,175536.44999999998,100.0,True,True,True
1801148788,1407300908,14,20,175405.30000000002,8785.0,274252.15,63.95767544575312,False,True,True
1164517744,1184679284,15,15,174847.87,2788.0,495286.91,35.302340213271535,False,True,True
1144695040,1174915359,3,7,174767.16999999998,1877.0,180554.25999999998,96.79481946313535,True,False,True
1205844719,1003072794,9,10,174561.03,1085.0,514920.14,33.900602528384304,False,True,True
1053722462,1164661237,1,2,174031.08000000002,652.0,174031.08000000002,100.0,True,False,True
1730133893,1447367636,25,30,173925.98999999993,1686.0,186709.48999999993,93.15326714244681,True,True,True
1588875967,1558587121,14,21,173612.75,2507.0,434297.81,39.97550666902971,False,True,True
1346300209,1679951537,14,19,172403.4,1282.0,371726.1,46.3791485182235,False,True,True
1497151369,1013339423,1,2,172157.36,3204.0,180501.36,95.37732014872353,True,False,True
1508182312,1184650335,5,8,171625.14,836.0,171625.14,100.0,True,False,True
1982804977,1871625954,4,5,171463.68,1083.0,171463.68,100.0,True,False,True
1922074434,A565813600,83,49,171399.62999999992,5249.0,609609.8399999999,28.116283359205614,False,True,True
1801852835,1659304186,34,33,171238.84999999992,3781.0,211549.7199999999,80.94496650716437,False,True,True
1477766905,1740321314,3,4,170899.15999999997,1452.0,187186.33,91.29895329429237,True,False,True
1609995141,1316994551,1,1,170881.5,1067.0,184813.5,92.46158965659976,True,False,True
1265977714,1689884348,3,8,170873.56000000003,2869.0,179607.52000000002,95.13719692805735,True,False,True
1376024760,1518036573,1,2,170258.26,69.0,170258.26,100.0,True,False,True
1912976408,1457677569,17,21,169764.19,3183.0,2055517.3199999998,8.258952057869307,False,True,True
1770978223,1306984596,19,19,169113.3,3072.0,172088.3,98.27123633622972,True,True,True
1487721155,1740660323,1,1,169068.96,1739.0,169068.96,100.0,True,False,True
1316353709,1417235458,2,3,169020.74,1104.0,169020.74,100.0,True,False,True
1053482067,1902929706,5,7,168057.86999999997,1617.0,171321.86999999997,98.09481416470646,True,False,True
1912157967,1861607319,1,1,167825.0,984.0,177648.95,94.47002079100383,True,False,True
1336148543,1386643575,10,14,167629.54,1390.0,293441.76,57.125318495908694,False,True,True
1396998092,1992834840,16,20,167601.5,4004.0,171344.83,97.81532363713572,True,True,True
1295752194,1598769010,9,13,167580.03000000003,1719.0,214455.81000000003,78.14198645399256,False,True,True
1568690352,1184701278,1,1,167352.1,3436.0,167352.1,100.0,True,False,True
1528428372,1205039005,1,1,167238.0,1633.0,167238.0,100.0,True,False,True
1508860842,1730105438,1,1,167105.1,877.0,167105.1,100.0,True,False,True
1336369859,1467447052,8,12,167095.91,268.0,167095.91,100.0,True,True,True
1043502784,1871526764,4,4,166420.05000000002,1046.0,166420.05000000002,100.0,True,False,True
1417321746,1518042167,12,14,166225.31,1624.0,307900.05,53.986775903414106,False,True,True
1023011632,1689974610,10,15,165943.61000000002,2967.0,390376.8,42.50857376770341,False,True,True
1144211301,1689881625,10,12,165933.86,767.0,1438704.3699999999,11.533561964505607,False,True,True
1326650417,1639246341,2,2,165892.99000000002,149.0,165892.99000000002,100.0,True,False,True
1174911317,1972596963,9,13,165813.00999999998,5763.0,333390.8,49.735328629344295,False,True,True
1841411584,1871714501,1,1,165798.9,39.0,165798.9,100.0,True,False,True
1720260482,1679901425,1,3,165610.72999999998,62.0,166094.22999999998,99.70890018274567,True,False,True
1164886040,1316333453,13,12,165000.55,1999.0,466032.48,35.40537560815504,False,True,True
1316018781,1689663320,14,19,164971.21000000002,3419.0,170468.31000000003,96.77529506803933,True,True,True
1295112043,1003061276,11,17,164829.05,6312.0,214595.05,76.80934392475503,False,True,True
1841412996,1134190713,2,2,164581.61,8433.0,164581.61,100.0,True,False,True
1588970263,1245573443,2,2,164529.7,2549.0,164529.7,100.0,True,False,True
1043421225,1871669812,10,15,164105.98,1477.0,284126.18000000005,57.75813407972471,False,True,True
1730179995,A268453200,2,2,164000.48,867.0,164000.48,100.0,True,False,True
1073929121,1598999609,9,11,163796.18,759.0,163796.18,100.0,True,True,True
1346416112,1063625424,1,1,163368.42,68.0,163368.42,100.0,True,False,True
1083765689,1508822313,10,13,163151.34,3212.0,5037397.779999999,3.2388019990750068,False,True,True
1013299411,1235118969,14,20,163055.24999999997,10421.0,270417.57999999996,60.29757754654857,False,True,True
1124040076,1417970732,10,12,162447.06999999998,2512.0,169410.77,95.88945850373031,True,True,True
1508213000,1619040342,11,13,162304.35,2327.0,162304.35,100.0,True,True,True
1336245828,1083707434,8,8,162192.78999999998,2098.0,1298725.38,12.48861325863979,False,True,True
1407263908,1619025921,10,17,161875.0,2717.0,177060.0,91.42381113746752,True,True,True
1194107771,1164804241,3,3,161327.85,1063.0,161327.85,100.0,True,False,True
1346843810,1295056281,1,1,161072.6,451.0,161072.6,100.0,True,False,True
1962509190,M784450100,1,1,160836.94,644.0,160836.94,100.0,True,False,True
1265477632,1821060294,8,10,160766.79,2291.0,468597.65,34.30806577881899,False,True,True
1366727984,1770923260,1,1,160235.0,936.0,160235.0,100.0,True,False,True
1104959089,1316389729,8,9,159654.4,822.0,776258.67,20.567164808606904,False,True,True
1447438197,1063483311,11,12,159615.3,1794.0,239148.34999999998,66.7432160832387,False,True,True
1205923802,1255408456,13,22,159580.21,3614.0,1163311.51,13.717753897234283,False,True,True
1447277355,1396187449,10,11,159054.44,2572.0,511581.1,31.090757653087653,False,True,True
1063899789,1699964957,6,7,158973.53,1178.0,158973.53,100.0,True,False,True
1053816389,1164986246,1,1,158942.96,929.0,160369.6,99.11040496453192,True,False,True
1285853135,1407866874,22,23,158880.94999999998,3591.0,180088.72999999998,88.22370505916723,False,True,True
1013167493,1164678033,1,1,158783.12,1817.0,158783.12,100.0,True,False,True
1548340813,A373623700,15,15,158322.90000000002,1408.0,275473.45000000007,57.47301600208659,False,True,True
1043726797,1487816914,1,1,158054.48,1271.0,165552.44,95.47094564115154,True,False,True
1548212988,1558453712,24,22,157885.55,3570.0,1564783.83,10.08992724573336,False,True,True
1366871808,1043459340,4,5,157824.38999999998,1780.0,157824.38999999998,100.0,True,False,True
1679792949,1407865413,2,3,157798.65,76.0,157798.65,100.0,True,False,True
1346363306,1861472441,9,8,157523.05,9486.0,190412.18,82.72740220714873,False,True,True
1629049127,1477533917,14,19,156923.28,1898.0,165993.11,94.53602019987457,True,True,True
1588176432,A779118000,1,3,156573.97999999998,61.0,156573.97999999998,100.0,True,False,True
A268675900,A565813600,2,2,156418.25,2336.0,156418.25,100.0,True,False,True
1558635235,1922035633,21,23,156304.52000000002,4041.0,156440.6,99.91301490789476,True,True,True
1639202435,1740481951,1,1,156164.14,28.0,156164.14,100.0,True,False,True
1871291450,1972114585,1,1,156064.92,1490.0,156064.92,100.0,True,False,True
1164857512,1669532347,19,21,156033.19999999998,4935.0,156033.19999999998,100.0,True,True,True
1538646955,1104913813,1,1,156014.7,321.0,156014.7,100.0,True,False,True
1093829210,1982725396,12,17,155935.78999999998,1583.0,312311.54,49.929563921973546,False,True,True
A071692800,A565813600,1,2,155786.15,2312.0,155786.15,100.0,True,False,True
1942399324,1669550778,19,24,155762.31,5134.0,168986.72,92.17429038210813,True,True,True
1942532189,1902076656,18,22,155490.21,4306.0,193592.43,80.31833166203864,False,True,True
1033572540,1245606383,5,5,155434.80000000002,1966.0,164486.46000000002,94.4970181740187,True,False,True
1467595793,1811090020,9,9,155343.75000000003,315.0,2193232.87,7.082866216572799,False,True,True
1366522096,1700960580,3,3,155104.04,1281.0,155104.04,100.0,True,False,True
1518144633,1700960580,3,3,155065.46,1243.0,155065.46,100.0,True,False,True
1053875484,1295121119,10,14,154765.36000000002,1796.0,218967.84000000003,70.67949339044492,False,True,True
1841723327,1245314624,9,10,154510.44,1391.0,408950.58999999997,37.782178037693996,False,True,True
1710123906,1598708455,1,2,154289.0,359.0,154289.0,100.0,True,False,True
1871246512,1346757804,1,1,154019.43,1340.0,154019.43,100.0,True,False,True
1902982242,1093891335,1,1,154010.48,1925.0,154010.48,100.0,True,False,True
1831753771,1982095212,6,8,153661.71999999997,4088.0,156619.00999999998,98.11179370882243,True,False,True
1407335953,1285132514,3,4,153632.09,2495.0,153632.09,100.0,True,False,True
1770529950,1659308575,8,10,153572.16,1089.0,627563.89,24.471159422509157,False,True,True
1770859084,1306842265,8,6,153353.55,776.0,153353.55,100.0,True,True,True
1538504592,1033646195,1,1,153089.84,302.0,157620.91999999998,97.12533082537522,True,False,True
1912976408,1699113829,15,19,152856.14000000004,5015.0,2055517.3199999998,7.43638297341129,False,True,True
1043212665,A304140100,22,20,152525.6,1615.0,276341.02,55.1947010979405,False,True,True
1417068461,1013013093,1,3,152320.06,52.0,152320.06,100.0,True,False,True
1285057927,1639354830,1,1,152131.36,417.0,152131.36,100.0,True,False,True
1306347208,1326050634,4,4,152097.75,1720.0,167179.33,90.97880102761509,True,False,True
1669708780,1427053099,19,17,152047.88999999998,5838.0,477605.77999999997,31.835437586203412,False,True,True
1891985560,A226985600,2,2,151669.12,2297.0,151669.12,100.0,True,False,True
1063436624,1255818803,12,14,151434.31999999998,1729.0,904435.99,16.74350884687815,False,True,True
1467022277,1558545897,1,1,151434.0,465.0,151434.0,100.0,True,False,True
1306994470,1366491474,3,7,151414.47000000003,9642.0,151414.47000000003,100.0,True,False,True
1922642909,1043751035,1,1,151332.17,816.0,151332.17,100.0,True,False,True
1376572255,1447260914,1,1,151308.93,37.0,151308.93,100.0,True,False,True
1962459511,1700960580,1,1,151025.6,2742.0,151025.6,100.0,True,False,True
1730172420,1801848254,9,13,150624.87,1051.0,252154.93999999997,59.73504623784092,False,True,True
1952515819,1770790834,1,1,150501.22,53.0,150501.22,100.0,True,False,True
1215048913,A304140100,32,26,150470.97999999998,4406.0,180002.06999999998,83.59402755757198,False,True,True
1093819419,1851309314,14,18,150416.55,2173.0,202502.75999999998,74.27876538571623,False,True,True
1063520286,1467726240,2,2,150392.5,902.0,150392.5,100.0,True,False,True
A394906100,A287103500,1,1,149818.9,1979.0,149818.9,100.0,True,False,True
1285603837,1376591685,34,35,149773.72000000006,1950.0,173473.61000000004,86.33804300262156,False,True,True
1629219522,1013994839,9,11,149634.08,2445.0,149634.08,100.0,True,True,True
1982116877,1093028938,19,20,149479.45000000004,1526.0,149479.45000000004,100.0,True,True,True
1710924683,A302139400,20,22,149319.05,2832.0,2123595.7600000002,7.031425321738256,False,True,True
1851417703,1346345493,15,19,148890.99,1791.0,330343.63999999996,45.07154731357928,False,True,True
A876405200,A458652500,1,1,148870.94,541.0,148870.94,100.0,True,False,True
1295746816,1992776546,7,10,148356.71999999997,2341.0,197566.17999999996,75.09216405358447,False,True,True
1942364732,1336103241,3,3,148282.12,21704.0,157061.08,94.41048030485975,True,False,True
1053815118,1417462045,2,2,148230.08,557.0,148230.08,100.0,True,False,True
1982709572,1699869966,10,13,147888.35,2999.0,258044.95,57.31108087951343,False,True,True
1952093023,1639325756,2,2,147825.0,413.0,164207.7,90.02318405287937,True,False,True
1508100447,1649477464,10,10,147750.31,1540.0,210874.65,70.06546780279184,False,True,True
1760713796,1922171636,1,2,147618.69,2060.0,147618.69,100.0,True,False,True
1093309379,1861841249,1,1,147519.5,817.0,147519.5,100.0,True,False,True
1063430916,1043228661,16,20,147078.99000000005,2334.0,153590.69000000006,95.7603550058926,True,True,True
1982663423,1790816510,1,2,147071.28,178.0,147071.28,100.0,True,False,True
1508278359,1225209836,7,7,147038.94,1152.0,789572.3,18.622606188185678,False,True,True
1538102223,1013349208,1,1,147000.0,851.0,147000.0,100.0,True,False,True
1225562226,1457462103,2,2,146950.55,1330.0,146950.55,100.0,True,False,True
1992741060,1174693592,1,1,146767.04,212.0,146767.04,100.0,True,False,True
1932553633,1376801191,16,16,146692.17,2768.0,214351.79,68.43524376446774,False,True,True
1669645461,1285704437,18,19,146521.52,2880.0,147443.84,99.37446013343114,True,True,True
1811397888,1225433006,9,11,146223.36,1070.0,197943.71,73.87118287315116,False,True,True
1013060714,1144410135,3,4,146124.46,8500.0,147883.22999999998,98.81070355306684,True,False,True
1811439912,1013011576,6,9,145965.48999999996,320.0,145965.48999999996,100.0,True,False,True
1770615619,1497970636,1,2,145807.6,910.0,145807.6,100.0,True,False,True
1447297379,1558673327,10,11,145806.78000000003,1091.0,1374031.34,10.61160511811907,False,True,True
1730421553,1235527805,8,11,145716.87,1132.0,1801738.3099999998,8.08757127443219,False,True,True
1457427411,1073695094,8,8,145670.51,1386.0,393248.46,37.04286852134145,False,True,True
1225089634,1508881186,1,2,145539.71000000002,49.0,145539.71000000002,100.0,True,False,True
1942570791,1003062795,1,2,145450.66999999998,2220.0,145450.66999999998,100.0,True,False,True
1497926968,1750478236,7,8,145092.96,1725.0,145092.96,100.0,True,True,True
1598729014,1851595607,15,16,145010.87999999998,2973.0,616154.06,23.534841270055086,False,True,True
1003863580,1093753303,16,20,144943.27000000002,5072.0,389273.89,37.23426454314725,False,True,True
1245879279,1003450289,2,2,144657.0,2073.0,144657.0,100.0,True,False,True
1154782548,1851380885,1,2,144373.97,294.0,145821.15,99.00756508915202,True,False,True
1063480218,1851397541,9,10,144365.19000000006,1135.0,1386648.6,10.411086846371896,False,True,True
1093748071,1326021056,7,12,144153.46000000002,983.0,369332.27,39.030832588768924,False,True,True
1396279626,1184262818,1,1,144108.0,1220.0,144108.0,100.0,True,False,True
1174907356,1568865137,1,1,143568.0,2229.0,143568.0,100.0,True,False,True
1063480218,1417162868,16,18,143090.95,2952.0,1386648.6,10.319193341413246,False,True,True
1003991506,1447865654,9,8,142916.00999999998,1880.0,1961400.1600000001,7.286427977042684,False,True,True
1689158941,1669823779,9,12,142731.03,1349.0,296388.34,48.15676284701348,False,True,True
1063525152,1801976386,7,12,142603.12,932.0,3417915.39,4.172224988869604,False,True,True
1457613374,1942224977,2,3,142552.5,1136.0,142552.5,100.0,True,False,True
1104221035,1497943914,9,12,142498.95,2468.0,143544.95,99.27130839503585,True,True,True
1003822453,1346321197,39,32,142298.41999999995,4048.0,251639.53999999995,56.54851379874562,False,True,True
1780608331,1730162876,11,18,142256.07,2332.0,142256.07,100.0,True,True,True
1336201482,1821176587,11,13,141801.44999999995,3706.0,141801.44999999995,100.0,True,True,True
1023122967,1841524824,12,12,141685.96,1456.0,224781.52,63.032743972903106,False,True,True
1689620171,1447267042,9,11,141621.06,1076.0,167705.21,84.44642834888671,False,True,True
1467838706,1467810895,1,2,141597.11000000002,2505.0,142430.58000000002,99.41482369867482,True,False,True
1285804732,1578855441,2,2,141420.49,502.0,148606.28999999998,95.16453845930748,True,False,True
1669983300,1104093905,1,1,141228.0,1048.0,147096.5,96.01044212472765,True,False,True
1679819742,1164774675,4,4,141175.55,585.0,141528.83,99.75038301383542,True,False,True
1548212988,1124048392,10,12,141174.15000000002,1362.0,1564783.83,9.021958643322638,False,True,True
1700973252,1104118165,1,1,141108.28,2379.0,141108.28,100.0,True,False,True
1982012258,1750562385,6,10,140967.38,5708.0,152224.38,92.60499533648947,True,False,True
1700237237,1013274901,2,4,140935.0,1087.0,141498.55,99.60172736752428,True,False,True
1508883257,1346248077,9,11,140810.33999999997,630.0,140810.33999999997,100.0,True,True,True
1780628149,A779118000,48,38,140163.72,2769.0,279086.24,50.222368540992925,False,True,True
1104103001,1881019891,17,20,140145.28,1524.0,617120.41,22.70955193330909,False,True,True
1477974434,A302139400,1,3,140104.93,53.0,140104.93,100.0,True,False,True
1346300209,1699090928,16,22,139771.04,1415.0,371726.1,37.60054513255863,False,True,True
1124257324,1003818055,10,10,139720.71,2051.0,834749.89,16.738032753738967,False,True,True
1619974219,1164527883,3,5,139152.78,85.0,139152.78,100.0,True,False,True
1558770222,1386616225,16,25,139145.45,4389.0,139145.45,100.0,True,True,True
1831754159,1770956062,1,1,138869.62,164.0,138869.62,100.0,True,False,True
1740721281,1083824627,1,1,138816.0,973.0,138816.0,100.0,True,False,True
1518911304,1396939724,7,9,138726.92,1633.0,1356903.03,10.223790273355055,False,True,True
1356723936,1821182338,7,10,138650.62,1821.0,206005.81,67.30422797298775,False,True,True
1326033929,1245328483,9,13,138420.97999999998,704.0,937083.22,14.771471417447854,False,True,True
A218968000,A649976700,2,2,138146.4,2335.0,138146.4,100.0,True,False,True
1780819748,1477511764,20,25,138000.69000000003,3229.0,167671.56000000003,82.30417251440853,False,True,True
1801356787,1437514114,2,2,137910.24,465.0,137910.24,100.0,True,False,True
1053500017,1609842897,1,3,137900.58,408.0,144479.06,95.44675885903466,True,False,True
1558478214,1528197753,13,17,137612.44999999998,1786.0,199325.58,69.03903151818245,False,True,True
1083003321,1780020578,11,12,137589.86000000002,1707.0,443993.63000000006,30.98915180382205,False,True,True
1083611156,1073694378,16,19,137577.40000000002,3558.0,618724.25,22.23565667581318,False,True,True
1558518753,1831393289,12,18,137528.13999999998,678.0,1134424.05,12.12316858056738,False,True,True
1619108073,1114108321,22,26,137277.83,3051.0,137277.83,100.0,True,True,True
1881673564,1336129246,1,1,136898.59,2525.0,136898.59,100.0,True,False,True
1740625235,1063504249,9,13,136764.24,2283.0,286000.02,47.81966099163209,False,True,True
1952591851,1568710192,8,11,136738.86,1055.0,5255089.37,2.6020272991094724,False,True,True
